[883, 656]
[website-link, [271.0, 26.0, 113.0, 18.0], shoonya_7sZTU0MK1EW5ZF, 5759588]
[ordered-list, [95.0, 80.0, 225.0, 18.0], shoonya_4sHGX0O9UH05EK, 5759588]
[ordered-list, [95.0, 98.0, 225.0, 18.0], shoonya_4sHGX0O9UH05EK, 5759588]
[ordered-list, [95.0, 116.0, 225.0, 18.0], shoonya_4sHGX0O9UH05EK, 5759588]
[ordered-list, [95.0, 134.0, 225.0, 18.0], shoonya_4sHGX0O9UH05EK, 5759588]
[ordered-list, [95.0, 152.0, 225.0, 18.0], shoonya_4sHGX0O9UH05EK, 5759588]
[ordered-list, [95.0, 170.0, 225.0, 18.0], shoonya_4sHGX0O9UH05EK, 5759588]
[ordered-list, [95.0, 188.0, 225.0, 18.0], shoonya_4sHGX0O9UH05EK, 5759588]
[ordered-list, [95.0, 206.0, 225.0, 18.0], shoonya_4sHGX0O9UH05EK, 5759588]
[ordered-list, [95.0, 224.0, 225.0, 18.0], shoonya_4sHGX0O9UH05EK, 5759588]
[sub-ordered-list, [351.0, 83.0, 224.0, 18.0], shoonya_3sDV2LH1DXURP1, 5759588]
[sub-ordered-list, [351.0, 101.0, 224.0, 18.0], shoonya_3sDV2LH1DXURP1, 5759588]
[sub-ordered-list, [351.0, 119.0, 224.0, 18.0], shoonya_3sDV2LH1DXURP1, 5759588]
[sub-ordered-list, [351.0, 137.0, 224.0, 18.0], shoonya_3sDV2LH1DXURP1, 5759588]
[sub-ordered-list, [351.0, 155.0, 224.0, 18.0], shoonya_3sDV2LH1DXURP1, 5759588]
[sub-ordered-list, [351.0, 173.0, 224.0, 18.0], shoonya_3sDV2LH1DXURP1, 5759588]
[sub-ordered-list, [351.0, 191.0, 224.0, 18.0], shoonya_3sDV2LH1DXURP1, 5759588]
[sub-ordered-list, [351.0, 209.0, 224.0, 18.0], shoonya_3sDV2LH1DXURP1, 5759588]
[sub-ordered-list, [351.0, 227.0, 224.0, 18.0], shoonya_3sDV2LH1DXURP1, 5759588]
[sub-ordered-list, [351.0, 245.0, 224.0, 18.0], shoonya_3sDV2LH1DXURP1, 5759588]
[sub-ordered-list, [351.0, 263.0, 224.0, 18.0], shoonya_3sDV2LH1DXURP1, 5759588]
[sub-ordered-list, [351.0, 281.0, 224.0, 18.0], shoonya_3sDV2LH1DXURP1, 5759588]
[sub-ordered-list, [351.0, 299.0, 224.0, 18.0], shoonya_3sDV2LH1DXURP1, 5759588]
[sub-ordered-list, [351.0, 317.0, 224.0, 18.0], shoonya_3sDV2LH1DXURP1, 5759588]
[sub-ordered-list, [351.0, 335.0, 224.0, 18.0], shoonya_3sDV2LH1DXURP1, 5759588]
[paragraph, [79.0, 256.0, 240.0, 18.0], shoonya_9sZ6LOH2596YK2, 5759588]
[paragraph, [79.0, 274.0, 240.0, 18.0], shoonya_9sZ6LOH2596YK2, 5759588]
[ordered-list, [78.0, 294.0, 243.0, 18.0], shoonya_1sELT6OC8F43GD, 5759588]
[ordered-list, [78.0, 312.0, 243.0, 18.0], shoonya_1sELT6OC8F43GD, 5759588]
[ordered-list, [78.0, 330.0, 243.0, 18.0], shoonya_1sELT6OC8F43GD, 5759588]
[ordered-list, [78.0, 348.0, 243.0, 18.0], shoonya_1sELT6OC8F43GD, 5759588]
[ordered-list, [78.0, 366.0, 243.0, 18.0], shoonya_1sELT6OC8F43GD, 5759588]
[ordered-list, [78.0, 384.0, 243.0, 18.0], shoonya_1sELT6OC8F43GD, 5759588]
[ordered-list, [78.0, 402.0, 243.0, 18.0], shoonya_1sELT6OC8F43GD, 5759588]
[ordered-list, [78.0, 420.0, 243.0, 18.0], shoonya_1sELT6OC8F43GD, 5759588]
[ordered-list, [78.0, 438.0, 243.0, 18.0], shoonya_1sELT6OC8F43GD, 5759588]
[ordered-list, [78.0, 456.0, 243.0, 18.0], shoonya_1sELT6OC8F43GD, 5759588]
[ordered-list, [78.0, 474.0, 243.0, 18.0], shoonya_1sELT6OC8F43GD, 5759588]
[ordered-list, [78.0, 492.0, 243.0, 18.0], shoonya_1sELT6OC8F43GD, 5759588]
[ordered-list, [78.0, 510.0, 243.0, 18.0], shoonya_1sELT6OC8F43GD, 5759588]
[ordered-list, [78.0, 528.0, 243.0, 18.0], shoonya_1sELT6OC8F43GD, 5759588]
[ordered-list, [78.0, 546.0, 243.0, 18.0], shoonya_1sELT6OC8F43GD, 5759588]
[sub-ordered-list, [94.0, 313.0, 225.0, 18.0], shoonya_5sE2HW08BJNKVX, 5759588]
[sub-ordered-list, [94.0, 331.0, 225.0, 18.0], shoonya_5sE2HW08BJNKVX, 5759588]
[sub-ordered-list, [94.0, 349.0, 225.0, 18.0], shoonya_5sE2HW08BJNKVX, 5759588]
[sub-ordered-list, [94.0, 367.0, 225.0, 18.0], shoonya_5sE2HW08BJNKVX, 5759588]
[sub-ordered-list, [94.0, 385.0, 225.0, 18.0], shoonya_5sE2HW08BJNKVX, 5759588]
[sub-ordered-list, [94.0, 403.0, 225.0, 18.0], shoonya_5sE2HW08BJNKVX, 5759588]
[sub-ordered-list, [94.0, 421.0, 225.0, 18.0], shoonya_5sE2HW08BJNKVX, 5759588]
[sub-ordered-list, [94.0, 439.0, 225.0, 18.0], shoonya_5sE2HW08BJNKVX, 5759588]
[sub-ordered-list, [94.0, 457.0, 225.0, 18.0], shoonya_5sE2HW08BJNKVX, 5759588]
[ordered-list, [337.0, 358.0, 241.0, 18.0], shoonya_8s6MYC461VDJTX, 5759588]
[ordered-list, [337.0, 376.0, 241.0, 18.0], shoonya_8s6MYC461VDJTX, 5759588]
[ordered-list, [337.0, 394.0, 241.0, 18.0], shoonya_8s6MYC461VDJTX, 5759588]
[ordered-list, [337.0, 412.0, 241.0, 18.0], shoonya_8s6MYC461VDJTX, 5759588]
[ordered-list, [337.0, 430.0, 241.0, 18.0], shoonya_8s6MYC461VDJTX, 5759588]
[ordered-list, [337.0, 448.0, 241.0, 18.0], shoonya_8s6MYC461VDJTX, 5759588]
[ordered-list, [337.0, 466.0, 241.0, 18.0], shoonya_8s6MYC461VDJTX, 5759588]
[ordered-list, [337.0, 484.0, 241.0, 18.0], shoonya_8s6MYC461VDJTX, 5759588]
[ordered-list, [337.0, 502.0, 241.0, 18.0], shoonya_8s6MYC461VDJTX, 5759588]
[ordered-list, [337.0, 520.0, 241.0, 18.0], shoonya_8s6MYC461VDJTX, 5759588]
[ordered-list, [337.0, 538.0, 241.0, 18.0], shoonya_8s6MYC461VDJTX, 5759588]
[sub-ordered-list, [351.0, 374.0, 220.0, 18.0], Cg6IEaj1BW, 5759588]
[sub-ordered-list, [351.0, 392.0, 220.0, 18.0], Cg6IEaj1BW, 5759588]
[sub-ordered-list, [351.0, 410.0, 220.0, 18.0], Cg6IEaj1BW, 5759588]
[sub-ordered-list, [351.0, 428.0, 220.0, 18.0], Cg6IEaj1BW, 5759588]
[sub-ordered-list, [351.0, 446.0, 220.0, 18.0], Cg6IEaj1BW, 5759588]
[sub-ordered-list, [351.0, 464.0, 220.0, 18.0], Cg6IEaj1BW, 5759588]
[sub-ordered-list, [351.0, 482.0, 220.0, 18.0], Cg6IEaj1BW, 5759588]
[sub-ordered-list, [351.0, 500.0, 220.0, 18.0], Cg6IEaj1BW, 5759588]
[sub-ordered-list, [351.0, 518.0, 220.0, 18.0], Cg6IEaj1BW, 5759588]
[sub-ordered-list, [351.0, 536.0, 220.0, 18.0], Cg6IEaj1BW, 5759588]
[sub-ordered-list, [95.0, 510.0, 223.0, 18.0], 0WwlEMI8_M, 5759588]
[sub-ordered-list, [95.0, 528.0, 223.0, 18.0], 0WwlEMI8_M, 5759588]
[sub-ordered-list, [95.0, 546.0, 223.0, 18.0], 0WwlEMI8_M, 5759588]
[figure-caption, [100.0, 765.0, 453.0, 18.0], SsPowr2p3o, 5759588]
