[2200, 1700]
[section-title, [245.0, 154.0, 1137.0, 52.5], shoonya_0sKTEJT7KPHX51, 5749874]
[section-title, [245.0, 206.5, 1137.0, 52.5], shoonya_0sKTEJT7KPHX51, 5749874]
[ordered-list, [321.0, 285.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 321.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 357.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 393.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 429.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 465.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 501.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 537.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 573.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 609.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 645.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 681.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 717.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 753.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 789.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 825.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 861.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 897.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 933.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 969.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1005.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1041.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1077.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1113.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1149.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1185.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1221.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1257.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1293.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1329.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1365.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1401.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1437.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1473.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1509.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1545.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1581.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1617.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1653.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1689.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1725.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1761.0, 1124.0, 36.0], fnKP3NVami, 5749874]
[ordered-list, [321.0, 1797.0, 1124.0, 36.0], fnKP3NVami, 5749874]
