[1461, 1106]
[section-title, [185.0, 139.0, 186.0, 30.0], qQt6665z7U, 5759368]
[unordered-list, [182.0, 193.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 211.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 229.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 247.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 265.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 283.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 301.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 319.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 337.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 355.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 373.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 391.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 409.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 427.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 445.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 463.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 481.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 499.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 517.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 535.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 553.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 571.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 589.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 607.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 625.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 643.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[unordered-list, [182.0, 661.0, 781.0, 18.0], shoonya_3sGWRVL6T3CZJG, 5759368]
[placeholder-text, [575.0, 316.0, 381.0, 18.0], v-PrMgK5Y-, 5759368]
[placeholder-text, [575.0, 413.0, 384.0, 18.0], MrqGQx-voB, 5759368]
[placeholder-text, [586.0, 456.0, 377.0, 18.0], V6nbqcZOwo, 5759368]
[placeholder-text, [575.0, 504.0, 388.0, 18.0], lhsK5ZibxO, 5759368]
[section-title, [142.0, 715.0, 682.0, 30.0], mm1ViFyXs_, 5759368]
[unordered-list, [150.0, 809.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 827.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 845.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 863.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 881.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 899.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 917.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 935.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 953.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 971.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 989.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 1007.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 1025.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 1043.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 1061.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 1079.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 1097.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 1115.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 1133.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 1151.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[unordered-list, [150.0, 1169.0, 370.0, 18.0], shoonya_2sGNIP76DDJTIF, 5759368]
[paragraph, [565.0, 909.0, 248.0, 18.0], GBzL-1jQFC, 5759368]
[paragraph, [565.0, 927.0, 248.0, 18.0], GBzL-1jQFC, 5759368]
[paragraph, [565.0, 945.0, 248.0, 18.0], GBzL-1jQFC, 5759368]
[paragraph, [565.0, 963.0, 248.0, 18.0], GBzL-1jQFC, 5759368]
[paragraph, [565.0, 981.0, 248.0, 18.0], GBzL-1jQFC, 5759368]
[paragraph, [554.0, 1028.0, 200.0, 18.0], qaCx7a0t4h, 5759368]
[paragraph, [554.0, 1046.0, 200.0, 18.0], qaCx7a0t4h, 5759368]
[paragraph, [554.0, 1064.0, 200.0, 18.0], qaCx7a0t4h, 5759368]
[paragraph, [554.0, 1082.0, 200.0, 18.0], qaCx7a0t4h, 5759368]
[paragraph, [558.0, 1136.0, 232.0, 18.0], Gi-R6tX81n, 5759368]
[paragraph, [558.0, 1154.0, 232.0, 18.0], Gi-R6tX81n, 5759368]
[paragraph, [558.0, 1172.0, 232.0, 18.0], Gi-R6tX81n, 5759368]
[paragraph, [558.0, 1190.0, 232.0, 18.0], Gi-R6tX81n, 5759368]
[paragraph, [558.0, 1208.0, 232.0, 18.0], Gi-R6tX81n, 5759368]
[paragraph, [558.0, 1226.0, 232.0, 18.0], Gi-R6tX81n, 5759368]
[folio, [200.0, 1347.0, 146.0, 18.0], Hv_uAiQrDu, 5759368]
