[2339, 1656]
[headline, [482.0, 233.0, 703.0, 67.5], KUWVIl3Uar, 5658038]
[headline, [482.0, 300.5, 703.0, 67.5], KUWVIl3Uar, 5658038]
[ordered-list, [227.0, 479.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 515.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 551.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 587.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 623.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 659.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 695.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 731.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 767.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 803.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 839.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 875.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 911.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 947.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 983.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1019.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1055.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1091.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1127.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1163.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1199.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1235.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1271.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1307.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1343.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1379.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1415.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1451.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1487.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1523.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1559.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1595.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1631.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1667.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1703.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1739.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1775.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1811.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1847.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[ordered-list, [227.0, 1883.0, 1258.0, 36.0], shoonya_0sW44XCFJ2J0XY, 5658038]
[website-link, [298.0, 883.0, 411.0, 18.0], WPW40zBxJw, 5658038]
[website-link, [298.0, 901.0, 411.0, 18.0], WPW40zBxJw, 5658038]
[sub-ordered-list, [289.0, 1248.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1284.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1320.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1356.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1392.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1428.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1464.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1500.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1536.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1572.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1608.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1644.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1680.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1716.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1752.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1788.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1824.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[sub-ordered-list, [289.0, 1860.0, 1163.0, 36.0], shoonya_1sGYHKF4UMLKZU, 5658038]
[contact-info, [1069.0, 1954.0, 420.0, 36.0], shoonya_2s29JDRLPOPHQ4, 5658038]
[contact-info, [1069.0, 1990.0, 420.0, 36.0], shoonya_2s29JDRLPOPHQ4, 5658038]
[contact-info, [1069.0, 2026.0, 420.0, 36.0], shoonya_2s29JDRLPOPHQ4, 5658038]
[contact-info, [1069.0, 2062.0, 420.0, 36.0], shoonya_2s29JDRLPOPHQ4, 5658038]
[contact-info, [1069.0, 2098.0, 420.0, 36.0], shoonya_2s29JDRLPOPHQ4, 5658038]
