[3508, 2481]
[contact-info, [646.0, 143.0, 1439.0, 52.5], fhfUIuPy1x, 6491257]
[contact-info, [646.0, 195.5, 1439.0, 52.5], fhfUIuPy1x, 6491257]
[contact-info, [646.0, 248.0, 1439.0, 52.5], fhfUIuPy1x, 6491257]
[contact-info, [646.0, 300.5, 1439.0, 52.5], fhfUIuPy1x, 6491257]
[headline, [1060.0, 472.0, 379.0, 52.5], 4dWtVEy9sD, 6491257]
[headline, [1060.0, 524.5, 379.0, 52.5], 4dWtVEy9sD, 6491257]
[sub-headline, [202.0, 702.0, 1228.0, 73.5], 1i1DoPV8d8, 6491257]
[dateline, [208.0, 939.0, 447.0, 52.5], 2iB2-ftxr6, 6491257]
[paragraph, [180.0, 1206.0, 522.0, 52.5], LPFPCC678r, 6491257]
[paragraph, [164.0, 1318.0, 2126.0, 52.5], Tip9YnOamS, 6491257]
[paragraph, [164.0, 1370.5, 2126.0, 52.5], Tip9YnOamS, 6491257]
[paragraph, [164.0, 1423.0, 2126.0, 52.5], Tip9YnOamS, 6491257]
[paragraph, [164.0, 1475.5, 2126.0, 52.5], Tip9YnOamS, 6491257]
[paragraph, [164.0, 1528.0, 2126.0, 52.5], Tip9YnOamS, 6491257]
[paragraph, [164.0, 1580.5, 2126.0, 52.5], Tip9YnOamS, 6491257]
[paragraph, [189.0, 1682.0, 2107.0, 52.5], IbuvvFMN5Q, 6491257]
[paragraph, [189.0, 1734.5, 2107.0, 52.5], IbuvvFMN5Q, 6491257]
[paragraph, [189.0, 1787.0, 2107.0, 52.5], IbuvvFMN5Q, 6491257]
[paragraph, [189.0, 1839.5, 2107.0, 52.5], IbuvvFMN5Q, 6491257]
[paragraph, [189.0, 1892.0, 2107.0, 52.5], IbuvvFMN5Q, 6491257]
[paragraph, [189.0, 1944.5, 2107.0, 52.5], IbuvvFMN5Q, 6491257]
[paragraph, [189.0, 1997.0, 2107.0, 52.5], IbuvvFMN5Q, 6491257]
[paragraph, [174.0, 2152.0, 2160.0, 52.5], RbYzJ3cLR5, 6491257]
[paragraph, [174.0, 2204.5, 2160.0, 52.5], RbYzJ3cLR5, 6491257]
[paragraph, [174.0, 2257.0, 2160.0, 52.5], RbYzJ3cLR5, 6491257]
[paragraph, [174.0, 2309.5, 2160.0, 52.5], RbYzJ3cLR5, 6491257]
[paragraph, [174.0, 2362.0, 2160.0, 52.5], RbYzJ3cLR5, 6491257]
[paragraph, [174.0, 2414.5, 2160.0, 52.5], RbYzJ3cLR5, 6491257]
[paragraph, [174.0, 2467.0, 2160.0, 52.5], RbYzJ3cLR5, 6491257]
[paragraph, [174.0, 2519.5, 2160.0, 52.5], RbYzJ3cLR5, 6491257]
[paragraph, [174.0, 2572.0, 2160.0, 52.5], RbYzJ3cLR5, 6491257]
[paragraph, [174.0, 2624.5, 2160.0, 52.5], RbYzJ3cLR5, 6491257]
[paragraph, [174.0, 2677.0, 2160.0, 52.5], RbYzJ3cLR5, 6491257]
[ordered-list, [258.0, 2749.0, 2014.0, 52.5], 6YLpxLV52c, 6491257]
[ordered-list, [258.0, 2801.5, 2014.0, 52.5], 6YLpxLV52c, 6491257]
[ordered-list, [258.0, 2854.0, 2014.0, 52.5], 6YLpxLV52c, 6491257]
[ordered-list, [258.0, 2906.5, 2014.0, 52.5], 6YLpxLV52c, 6491257]
[ordered-list, [258.0, 2959.0, 2014.0, 52.5], 6YLpxLV52c, 6491257]
[ordered-list, [258.0, 3011.5, 2014.0, 52.5], 6YLpxLV52c, 6491257]
[ordered-list, [258.0, 3064.0, 2014.0, 52.5], 6YLpxLV52c, 6491257]
[ordered-list, [258.0, 3116.5, 2014.0, 52.5], 6YLpxLV52c, 6491257]
[ordered-list, [258.0, 3169.0, 2014.0, 52.5], 6YLpxLV52c, 6491257]
[ordered-list, [258.0, 3221.5, 2014.0, 52.5], 6YLpxLV52c, 6491257]
[ordered-list, [258.0, 3274.0, 2014.0, 52.5], 6YLpxLV52c, 6491257]
[ordered-list, [258.0, 3326.5, 2014.0, 52.5], 6YLpxLV52c, 6491257]
