[1241, 798]
[chapter-title, [267.0, 243.0, 258.0, 30.0], shoonya_2sOX5F8TCAML42, 5702724]
[chapter-title, [267.0, 273.0, 258.0, 30.0], shoonya_2sOX5F8TCAML42, 5702724]
[chapter-title, [267.0, 303.0, 258.0, 30.0], shoonya_2sOX5F8TCAML42, 5702724]
[section-title, [245.0, 431.0, 315.0, 30.0], 6ENXtKwe0m, 5702724]
[section-title, [245.0, 461.0, 315.0, 30.0], 6ENXtKwe0m, 5702724]
[section-title, [245.0, 491.0, 315.0, 30.0], 6ENXtKwe0m, 5702724]
[paragraph, [86.0, 545.0, 621.0, 18.0], shoonya_4sPGPRMV22E9NJ, 5702724]
[paragraph, [86.0, 563.0, 621.0, 18.0], shoonya_4sPGPRMV22E9NJ, 5702724]
[paragraph, [86.0, 581.0, 621.0, 18.0], shoonya_4sPGPRMV22E9NJ, 5702724]
[paragraph, [86.0, 599.0, 621.0, 18.0], shoonya_4sPGPRMV22E9NJ, 5702724]
[paragraph, [86.0, 617.0, 621.0, 18.0], shoonya_4sPGPRMV22E9NJ, 5702724]
[paragraph, [86.0, 635.0, 621.0, 18.0], shoonya_4sPGPRMV22E9NJ, 5702724]
[paragraph, [86.0, 653.0, 621.0, 18.0], shoonya_4sPGPRMV22E9NJ, 5702724]
[paragraph, [86.0, 671.0, 621.0, 18.0], shoonya_4sPGPRMV22E9NJ, 5702724]
[paragraph, [86.0, 689.0, 621.0, 18.0], shoonya_4sPGPRMV22E9NJ, 5702724]
[paragraph, [86.0, 707.0, 621.0, 18.0], shoonya_4sPGPRMV22E9NJ, 5702724]
[paragraph, [86.0, 725.0, 621.0, 18.0], shoonya_4sPGPRMV22E9NJ, 5702724]
[paragraph, [86.0, 743.0, 621.0, 18.0], shoonya_4sPGPRMV22E9NJ, 5702724]
[paragraph, [86.0, 761.0, 621.0, 18.0], shoonya_4sPGPRMV22E9NJ, 5702724]
[paragraph, [86.0, 779.0, 621.0, 18.0], shoonya_4sPGPRMV22E9NJ, 5702724]
[paragraph, [87.0, 808.0, 620.0, 18.0], shoonya_3s64LK2EHTAQL3, 5702724]
[paragraph, [87.0, 826.0, 620.0, 18.0], shoonya_3s64LK2EHTAQL3, 5702724]
[paragraph, [87.0, 844.0, 620.0, 18.0], shoonya_3s64LK2EHTAQL3, 5702724]
[paragraph, [87.0, 862.0, 620.0, 18.0], shoonya_3s64LK2EHTAQL3, 5702724]
[paragraph, [87.0, 880.0, 620.0, 18.0], shoonya_3s64LK2EHTAQL3, 5702724]
[paragraph, [87.0, 898.0, 620.0, 18.0], shoonya_3s64LK2EHTAQL3, 5702724]
[paragraph, [87.0, 916.0, 620.0, 18.0], shoonya_3s64LK2EHTAQL3, 5702724]
[paragraph, [87.0, 934.0, 620.0, 18.0], shoonya_3s64LK2EHTAQL3, 5702724]
[paragraph, [146.0, 972.0, 165.0, 18.0], shoonya_1s3LLO19ZL8D1G, 5702724]
[paragraph, [146.0, 990.0, 165.0, 18.0], shoonya_1s3LLO19ZL8D1G, 5702724]
[paragraph, [89.0, 1023.0, 617.0, 18.0], shoonya_0sRH36S8UK1CBP, 5702724]
[paragraph, [89.0, 1041.0, 617.0, 18.0], shoonya_0sRH36S8UK1CBP, 5702724]
[paragraph, [89.0, 1059.0, 617.0, 18.0], shoonya_0sRH36S8UK1CBP, 5702724]
[paragraph, [89.0, 1077.0, 617.0, 18.0], shoonya_0sRH36S8UK1CBP, 5702724]
[paragraph, [89.0, 1095.0, 617.0, 18.0], shoonya_0sRH36S8UK1CBP, 5702724]
[paragraph, [89.0, 1113.0, 617.0, 18.0], shoonya_0sRH36S8UK1CBP, 5702724]
[paragraph, [89.0, 1131.0, 617.0, 18.0], shoonya_0sRH36S8UK1CBP, 5702724]
[paragraph, [89.0, 1149.0, 617.0, 18.0], shoonya_0sRH36S8UK1CBP, 5702724]
