[2339, 1654]
[section-title, [710.0, 204.0, 235.0, 52.5], ShNJW5PUyc, 5659059]
[sub-section-title, [160.0, 278.0, 430.0, 55.5], Um6TXGE8R1, 5659059]
[paragraph, [250.0, 347.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 383.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 419.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 455.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 491.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 527.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 563.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 599.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 635.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 671.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 707.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 743.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 779.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 815.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 851.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 887.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 923.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 959.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 995.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 1031.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 1067.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 1103.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 1139.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 1175.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 1211.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 1247.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 1283.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[paragraph, [250.0, 1319.0, 1231.0, 36.0], shoonya_0sMYAFPLEFAHP1, 5659059]
[sub-section-title, [152.0, 1409.0, 480.0, 55.5], shoonya_3sU2QM74LXGST2, 5659059]
[paragraph, [244.0, 1476.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
[paragraph, [244.0, 1512.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
[paragraph, [244.0, 1548.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
[paragraph, [244.0, 1584.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
[paragraph, [244.0, 1620.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
[paragraph, [244.0, 1656.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
[paragraph, [244.0, 1692.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
[paragraph, [244.0, 1728.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
[paragraph, [244.0, 1764.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
[paragraph, [244.0, 1800.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
[paragraph, [244.0, 1836.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
[paragraph, [244.0, 1872.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
[paragraph, [244.0, 1908.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
[paragraph, [244.0, 1944.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
[paragraph, [244.0, 1980.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
[paragraph, [244.0, 2016.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
[paragraph, [244.0, 2052.0, 1236.0, 36.0], shoonya_1sEYIDGK25YEQI, 5659059]
