[2339, 1656]
[section-title, [388.0, 199.0, 195.0, 52.5], shoonya_3s63IBPRLEENUF, 5731704]
[paragraph, [188.0, 282.0, 1272.0, 36.0], shoonya_1sAX002I40DERP, 5731704]
[paragraph, [188.0, 318.0, 1272.0, 36.0], shoonya_1sAX002I40DERP, 5731704]
[paragraph, [188.0, 354.0, 1272.0, 36.0], shoonya_1sAX002I40DERP, 5731704]
[paragraph, [188.0, 390.0, 1272.0, 36.0], shoonya_1sAX002I40DERP, 5731704]
[paragraph, [188.0, 426.0, 1272.0, 36.0], shoonya_1sAX002I40DERP, 5731704]
[paragraph, [188.0, 462.0, 1272.0, 36.0], shoonya_1sAX002I40DERP, 5731704]
[paragraph, [188.0, 498.0, 1272.0, 36.0], shoonya_1sAX002I40DERP, 5731704]
[paragraph, [188.0, 534.0, 1272.0, 36.0], shoonya_1sAX002I40DERP, 5731704]
[paragraph, [188.0, 570.0, 1272.0, 36.0], shoonya_1sAX002I40DERP, 5731704]
[paragraph, [188.0, 606.0, 1272.0, 36.0], shoonya_1sAX002I40DERP, 5731704]
[paragraph, [188.0, 642.0, 1272.0, 36.0], shoonya_1sAX002I40DERP, 5731704]
[paragraph, [188.0, 678.0, 1272.0, 36.0], shoonya_1sAX002I40DERP, 5731704]
[paragraph, [188.0, 714.0, 1272.0, 36.0], shoonya_1sAX002I40DERP, 5731704]
[paragraph, [188.0, 750.0, 1272.0, 36.0], shoonya_1sAX002I40DERP, 5731704]
[paragraph, [188.0, 786.0, 1272.0, 36.0], shoonya_1sAX002I40DERP, 5731704]
[paragraph, [188.0, 822.0, 1272.0, 36.0], shoonya_1sAX002I40DERP, 5731704]
[paragraph, [189.0, 908.0, 1268.0, 36.0], shoonya_2s7ZS038NUWO33, 5731704]
[paragraph, [189.0, 944.0, 1268.0, 36.0], shoonya_2s7ZS038NUWO33, 5731704]
[paragraph, [189.0, 980.0, 1268.0, 36.0], shoonya_2s7ZS038NUWO33, 5731704]
[paragraph, [189.0, 1016.0, 1268.0, 36.0], shoonya_2s7ZS038NUWO33, 5731704]
[paragraph, [189.0, 1052.0, 1268.0, 36.0], shoonya_2s7ZS038NUWO33, 5731704]
[paragraph, [189.0, 1088.0, 1268.0, 36.0], shoonya_2s7ZS038NUWO33, 5731704]
[paragraph, [189.0, 1124.0, 1268.0, 36.0], shoonya_2s7ZS038NUWO33, 5731704]
[paragraph, [189.0, 1160.0, 1268.0, 36.0], shoonya_2s7ZS038NUWO33, 5731704]
[paragraph, [189.0, 1196.0, 1268.0, 36.0], shoonya_2s7ZS038NUWO33, 5731704]
[paragraph, [189.0, 1232.0, 1268.0, 36.0], shoonya_2s7ZS038NUWO33, 5731704]
[paragraph, [189.0, 1268.0, 1268.0, 36.0], shoonya_2s7ZS038NUWO33, 5731704]
[paragraph, [189.0, 1304.0, 1268.0, 36.0], shoonya_2s7ZS038NUWO33, 5731704]
[paragraph, [189.0, 1340.0, 1268.0, 36.0], shoonya_2s7ZS038NUWO33, 5731704]
[paragraph, [189.0, 1376.0, 1268.0, 36.0], shoonya_2s7ZS038NUWO33, 5731704]
[paragraph, [189.0, 1412.0, 1268.0, 36.0], shoonya_2s7ZS038NUWO33, 5731704]
[paragraph, [191.0, 1498.0, 1268.0, 36.0], shoonya_0sGHE287KBYCU3, 5731704]
[paragraph, [191.0, 1534.0, 1268.0, 36.0], shoonya_0sGHE287KBYCU3, 5731704]
[paragraph, [191.0, 1570.0, 1268.0, 36.0], shoonya_0sGHE287KBYCU3, 5731704]
[paragraph, [191.0, 1606.0, 1268.0, 36.0], shoonya_0sGHE287KBYCU3, 5731704]
[paragraph, [191.0, 1642.0, 1268.0, 36.0], shoonya_0sGHE287KBYCU3, 5731704]
[paragraph, [191.0, 1678.0, 1268.0, 36.0], shoonya_0sGHE287KBYCU3, 5731704]
[paragraph, [191.0, 1714.0, 1268.0, 36.0], shoonya_0sGHE287KBYCU3, 5731704]
[paragraph, [191.0, 1750.0, 1268.0, 36.0], shoonya_0sGHE287KBYCU3, 5731704]
[paragraph, [191.0, 1786.0, 1268.0, 36.0], shoonya_0sGHE287KBYCU3, 5731704]
[paragraph, [191.0, 1822.0, 1268.0, 36.0], shoonya_0sGHE287KBYCU3, 5731704]
[paragraph, [191.0, 1858.0, 1268.0, 36.0], shoonya_0sGHE287KBYCU3, 5731704]
[paragraph, [191.0, 1894.0, 1268.0, 36.0], shoonya_0sGHE287KBYCU3, 5731704]
[paragraph, [191.0, 1930.0, 1268.0, 36.0], shoonya_0sGHE287KBYCU3, 5731704]
[paragraph, [191.0, 1966.0, 1268.0, 36.0], shoonya_0sGHE287KBYCU3, 5731704]
[paragraph, [191.0, 2002.0, 1268.0, 36.0], shoonya_0sGHE287KBYCU3, 5731704]
