[1098, 836]
[chapter-title, [189.0, 25.0, 452.0, 30.0], shoonya_0sIGO8TNZNAKW8, 5751074]
[chapter-title, [189.0, 55.0, 452.0, 30.0], shoonya_0sIGO8TNZNAKW8, 5751074]
[chapter-title, [189.0, 85.0, 452.0, 30.0], shoonya_0sIGO8TNZNAKW8, 5751074]
[chapter-title, [189.0, 115.0, 452.0, 30.0], shoonya_0sIGO8TNZNAKW8, 5751074]
[chapter-title, [189.0, 145.0, 452.0, 30.0], shoonya_0sIGO8TNZNAKW8, 5751074]
[paragraph, [32.0, 211.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 229.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 247.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 265.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 283.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 301.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 319.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 337.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 355.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 373.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 391.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 409.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 427.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 445.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 463.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 481.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 499.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 517.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 535.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 553.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 571.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 589.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 607.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 625.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 643.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 661.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 679.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 697.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 715.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 733.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 751.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 769.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 787.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 805.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 823.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 841.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 859.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 877.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 895.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 913.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 931.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 949.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 967.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 985.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
[paragraph, [32.0, 1003.0, 770.0, 18.0], shoonya_1sZLEGJ54MBCCW, 5751074]
