[1004, 650]
[paragraph, [62.0, 100.0, 522.0, 18.0], yAJ5Qjr1ID, 5740919]
[paragraph, [62.0, 118.0, 522.0, 18.0], yAJ5Qjr1ID, 5740919]
[paragraph, [62.0, 136.0, 522.0, 18.0], yAJ5Qjr1ID, 5740919]
[paragraph, [62.0, 154.0, 522.0, 18.0], yAJ5Qjr1ID, 5740919]
[paragraph, [62.0, 172.0, 522.0, 18.0], yAJ5Qjr1ID, 5740919]
[paragraph, [62.0, 190.0, 522.0, 18.0], yAJ5Qjr1ID, 5740919]
[paragraph, [62.0, 208.0, 522.0, 18.0], yAJ5Qjr1ID, 5740919]
[paragraph, [62.0, 226.0, 522.0, 18.0], yAJ5Qjr1ID, 5740919]
[paragraph, [62.0, 244.0, 522.0, 18.0], yAJ5Qjr1ID, 5740919]
[paragraph, [62.0, 262.0, 522.0, 18.0], yAJ5Qjr1ID, 5740919]
[paragraph, [62.0, 280.0, 522.0, 18.0], yAJ5Qjr1ID, 5740919]
[paragraph, [62.0, 298.0, 522.0, 18.0], yAJ5Qjr1ID, 5740919]
[paragraph, [62.0, 316.0, 522.0, 18.0], yAJ5Qjr1ID, 5740919]
[paragraph, [62.0, 334.0, 522.0, 18.0], yAJ5Qjr1ID, 5740919]
[paragraph, [62.0, 352.0, 522.0, 18.0], yAJ5Qjr1ID, 5740919]
[paragraph, [59.0, 377.0, 524.0, 18.0], VTLh70BzfZ, 5740919]
[paragraph, [59.0, 395.0, 524.0, 18.0], VTLh70BzfZ, 5740919]
[paragraph, [59.0, 413.0, 524.0, 18.0], VTLh70BzfZ, 5740919]
[paragraph, [59.0, 431.0, 524.0, 18.0], VTLh70BzfZ, 5740919]
[paragraph, [59.0, 449.0, 524.0, 18.0], VTLh70BzfZ, 5740919]
[paragraph, [59.0, 467.0, 524.0, 18.0], VTLh70BzfZ, 5740919]
[paragraph, [59.0, 485.0, 524.0, 18.0], VTLh70BzfZ, 5740919]
[paragraph, [60.0, 517.0, 521.0, 18.0], UYAzxr8x_V, 5740919]
[paragraph, [60.0, 535.0, 521.0, 18.0], UYAzxr8x_V, 5740919]
[paragraph, [60.0, 553.0, 521.0, 18.0], UYAzxr8x_V, 5740919]
[paragraph, [59.0, 581.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [59.0, 599.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [59.0, 617.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [59.0, 635.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [59.0, 653.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [59.0, 671.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [59.0, 689.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [59.0, 707.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [59.0, 725.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [59.0, 743.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [59.0, 761.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [59.0, 779.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [59.0, 797.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [59.0, 815.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [59.0, 833.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [59.0, 851.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [59.0, 869.0, 524.0, 18.0], Z6Pob-gz5E, 5740919]
[paragraph, [64.0, 889.0, 526.0, 18.0], aSn1wAw3re, 5740919]
[paragraph, [64.0, 907.0, 526.0, 18.0], aSn1wAw3re, 5740919]
[paragraph, [64.0, 925.0, 526.0, 18.0], aSn1wAw3re, 5740919]
[footnote, [356.0, 969.0, 232.0, 18.0], q8bIRn9vPW, 5740919]
