[1298, 853]
[section-title, [390.0, 69.0, 71.0, 30.0], UrKfhqWoyt, 5709791]
[paragraph, [53.0, 114.0, 752.0, 18.0], ZqgencRpD4, 5709791]
[paragraph, [53.0, 132.0, 752.0, 18.0], ZqgencRpD4, 5709791]
[paragraph, [53.0, 150.0, 752.0, 18.0], ZqgencRpD4, 5709791]
[paragraph, [53.0, 168.0, 752.0, 18.0], ZqgencRpD4, 5709791]
[paragraph, [53.0, 186.0, 752.0, 18.0], ZqgencRpD4, 5709791]
[paragraph, [53.0, 204.0, 752.0, 18.0], ZqgencRpD4, 5709791]
[paragraph, [53.0, 222.0, 752.0, 18.0], ZqgencRpD4, 5709791]
[paragraph, [53.0, 240.0, 752.0, 18.0], ZqgencRpD4, 5709791]
[paragraph, [53.0, 258.0, 752.0, 18.0], ZqgencRpD4, 5709791]
[paragraph, [53.0, 276.0, 752.0, 18.0], ZqgencRpD4, 5709791]
[paragraph, [53.0, 294.0, 752.0, 18.0], ZqgencRpD4, 5709791]
[paragraph, [58.0, 326.0, 744.0, 18.0], shoonya_5s3F7QJRYOO48F, 5709791]
[paragraph, [58.0, 344.0, 744.0, 18.0], shoonya_5s3F7QJRYOO48F, 5709791]
[paragraph, [58.0, 362.0, 744.0, 18.0], shoonya_5s3F7QJRYOO48F, 5709791]
[paragraph, [58.0, 380.0, 744.0, 18.0], shoonya_5s3F7QJRYOO48F, 5709791]
[paragraph, [58.0, 398.0, 744.0, 18.0], shoonya_5s3F7QJRYOO48F, 5709791]
[paragraph, [58.0, 416.0, 744.0, 18.0], shoonya_5s3F7QJRYOO48F, 5709791]
[paragraph, [58.0, 434.0, 744.0, 18.0], shoonya_5s3F7QJRYOO48F, 5709791]
[paragraph, [58.0, 452.0, 744.0, 18.0], shoonya_5s3F7QJRYOO48F, 5709791]
[paragraph, [59.0, 488.0, 738.0, 18.0], shoonya_3s6QKUZT7EPT0R, 5709791]
[paragraph, [59.0, 506.0, 738.0, 18.0], shoonya_3s6QKUZT7EPT0R, 5709791]
[paragraph, [59.0, 524.0, 738.0, 18.0], shoonya_3s6QKUZT7EPT0R, 5709791]
[paragraph, [59.0, 542.0, 738.0, 18.0], shoonya_3s6QKUZT7EPT0R, 5709791]
[paragraph, [59.0, 560.0, 738.0, 18.0], shoonya_3s6QKUZT7EPT0R, 5709791]
[paragraph, [59.0, 578.0, 738.0, 18.0], shoonya_3s6QKUZT7EPT0R, 5709791]
[paragraph, [59.0, 596.0, 738.0, 18.0], shoonya_3s6QKUZT7EPT0R, 5709791]
[paragraph, [59.0, 614.0, 738.0, 18.0], shoonya_3s6QKUZT7EPT0R, 5709791]
[paragraph, [59.0, 632.0, 738.0, 18.0], shoonya_3s6QKUZT7EPT0R, 5709791]
[paragraph, [59.0, 650.0, 738.0, 18.0], shoonya_3s6QKUZT7EPT0R, 5709791]
[paragraph, [59.0, 668.0, 738.0, 18.0], shoonya_3s6QKUZT7EPT0R, 5709791]
[paragraph, [59.0, 686.0, 738.0, 18.0], shoonya_3s6QKUZT7EPT0R, 5709791]
[section-title, [336.0, 748.0, 201.0, 30.0], shoonya_1sXBI3HLWZ5M19, 5709791]
[paragraph, [53.0, 809.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 827.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 845.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 863.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 881.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 899.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
