[1945, 1492]
[chapter-title, [290.0, 167.0, 863.0, 58.5], shoonya_5sGHPJVHNW1KBJ, 5749989]
[paragraph, [197.0, 272.0, 1041.0, 36.0], shoonya_3sW0J6V4AJNV14, 5749989]
[paragraph, [197.0, 308.0, 1041.0, 36.0], shoonya_3sW0J6V4AJNV14, 5749989]
[paragraph, [197.0, 344.0, 1041.0, 36.0], shoonya_3sW0J6V4AJNV14, 5749989]
[paragraph, [197.0, 380.0, 1041.0, 36.0], shoonya_3sW0J6V4AJNV14, 5749989]
[paragraph, [197.0, 416.0, 1041.0, 36.0], shoonya_3sW0J6V4AJNV14, 5749989]
[paragraph, [197.0, 452.0, 1041.0, 36.0], shoonya_3sW0J6V4AJNV14, 5749989]
[paragraph, [197.0, 488.0, 1041.0, 36.0], shoonya_3sW0J6V4AJNV14, 5749989]
[paragraph, [196.0, 547.0, 1046.0, 36.0], shoonya_1sK1JYLFLD8L4J, 5749989]
[paragraph, [196.0, 583.0, 1046.0, 36.0], shoonya_1sK1JYLFLD8L4J, 5749989]
[paragraph, [196.0, 619.0, 1046.0, 36.0], shoonya_1sK1JYLFLD8L4J, 5749989]
[paragraph, [196.0, 655.0, 1046.0, 36.0], shoonya_1sK1JYLFLD8L4J, 5749989]
[paragraph, [196.0, 691.0, 1046.0, 36.0], shoonya_1sK1JYLFLD8L4J, 5749989]
[paragraph, [196.0, 727.0, 1046.0, 36.0], shoonya_1sK1JYLFLD8L4J, 5749989]
[paragraph, [199.0, 772.0, 1041.0, 36.0], shoonya_0sMPSH4OW4US36, 5749989]
[paragraph, [199.0, 808.0, 1041.0, 36.0], shoonya_0sMPSH4OW4US36, 5749989]
[paragraph, [199.0, 844.0, 1041.0, 36.0], shoonya_0sMPSH4OW4US36, 5749989]
[paragraph, [199.0, 880.0, 1041.0, 36.0], shoonya_0sMPSH4OW4US36, 5749989]
[paragraph, [198.0, 951.0, 1041.0, 36.0], shoonya_2sFT7O23OY6HD2, 5749989]
[paragraph, [198.0, 987.0, 1041.0, 36.0], shoonya_2sFT7O23OY6HD2, 5749989]
[paragraph, [198.0, 1023.0, 1041.0, 36.0], shoonya_2sFT7O23OY6HD2, 5749989]
[paragraph, [198.0, 1059.0, 1041.0, 36.0], shoonya_2sFT7O23OY6HD2, 5749989]
[paragraph, [198.0, 1095.0, 1041.0, 36.0], shoonya_2sFT7O23OY6HD2, 5749989]
[paragraph, [198.0, 1131.0, 1041.0, 36.0], shoonya_2sFT7O23OY6HD2, 5749989]
[paragraph, [198.0, 1167.0, 1041.0, 36.0], shoonya_2sFT7O23OY6HD2, 5749989]
[paragraph, [193.0, 1225.0, 1048.0, 36.0], shoonya_4s3FQY5NWLZEBC, 5749989]
[paragraph, [193.0, 1261.0, 1048.0, 36.0], shoonya_4s3FQY5NWLZEBC, 5749989]
[paragraph, [193.0, 1297.0, 1048.0, 36.0], shoonya_4s3FQY5NWLZEBC, 5749989]
[paragraph, [193.0, 1333.0, 1048.0, 36.0], shoonya_4s3FQY5NWLZEBC, 5749989]
[paragraph, [193.0, 1369.0, 1048.0, 36.0], shoonya_4s3FQY5NWLZEBC, 5749989]
[paragraph, [193.0, 1405.0, 1048.0, 36.0], shoonya_4s3FQY5NWLZEBC, 5749989]
[paragraph, [193.0, 1441.0, 1048.0, 36.0], shoonya_4s3FQY5NWLZEBC, 5749989]
[paragraph, [193.0, 1477.0, 1048.0, 36.0], shoonya_4s3FQY5NWLZEBC, 5749989]
[paragraph, [193.0, 1513.0, 1048.0, 36.0], shoonya_4s3FQY5NWLZEBC, 5749989]
[paragraph, [178.0, 1583.0, 1069.0, 36.0], shoonya_7s83PRYQTH88LR, 5749989]
[paragraph, [178.0, 1619.0, 1069.0, 36.0], shoonya_7s83PRYQTH88LR, 5749989]
