[1468, 909]
[headline, [296.0, 72.0, 410.0, 25.5], fgYpEqLigu, 5769977]
[paragraph, [470.0, 135.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 153.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 171.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 189.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 207.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 225.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 243.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 261.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 279.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 297.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 315.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 333.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 351.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 369.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 387.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 405.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 423.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 441.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 459.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 477.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 495.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 513.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 531.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 549.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 567.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 585.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 603.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 621.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 639.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 657.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 675.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 693.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [470.0, 711.0, 367.0, 18.0], 2x_-HdWjmS, 5769977]
[paragraph, [87.0, 138.0, 371.0, 18.0], HZLJFcCOU_, 5769977]
[paragraph, [87.0, 156.0, 371.0, 18.0], HZLJFcCOU_, 5769977]
[paragraph, [87.0, 174.0, 371.0, 18.0], HZLJFcCOU_, 5769977]
[paragraph, [87.0, 192.0, 371.0, 18.0], HZLJFcCOU_, 5769977]
[paragraph, [87.0, 210.0, 371.0, 18.0], HZLJFcCOU_, 5769977]
[paragraph, [87.0, 228.0, 371.0, 18.0], HZLJFcCOU_, 5769977]
[paragraph, [87.0, 246.0, 371.0, 18.0], HZLJFcCOU_, 5769977]
[paragraph, [87.0, 264.0, 371.0, 18.0], HZLJFcCOU_, 5769977]
[paragraph, [87.0, 282.0, 371.0, 18.0], HZLJFcCOU_, 5769977]
[paragraph, [87.0, 300.0, 371.0, 18.0], HZLJFcCOU_, 5769977]
[paragraph, [87.0, 318.0, 371.0, 18.0], HZLJFcCOU_, 5769977]
[paragraph, [87.0, 336.0, 371.0, 18.0], HZLJFcCOU_, 5769977]
[paragraph, [87.0, 354.0, 371.0, 18.0], HZLJFcCOU_, 5769977]
[paragraph, [92.0, 372.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 390.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 408.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 426.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 444.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 462.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 480.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 498.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 516.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 534.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 552.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 570.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 588.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 606.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 624.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 642.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 660.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 678.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 696.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 714.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 732.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 750.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 768.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 786.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 804.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 822.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 840.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 858.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 876.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 894.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 912.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 930.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 948.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 966.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 984.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1002.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1020.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1038.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1056.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1074.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1092.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1110.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1128.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1146.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1164.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1182.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1200.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1218.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1236.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1254.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1272.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1290.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1308.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1326.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [92.0, 1344.0, 364.0, 18.0], shoonya_0s54VW9GP1Z0ZE, 5769977]
[paragraph, [462.0, 743.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 761.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 779.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 797.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 815.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 833.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 851.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 869.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 887.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 905.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 923.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 941.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 959.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 977.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 995.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1013.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1031.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1049.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1067.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1085.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1103.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1121.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1139.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1157.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1175.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1193.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1211.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1229.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1247.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1265.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1283.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1301.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1319.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1337.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
[paragraph, [462.0, 1355.0, 377.0, 18.0], mFRgw2uZf7, 5769977]
