[2339, 1656]
[paragraph, [854.0, 83.0, 711.0, 36.0], k1Wl7rkPWp, 5750066]
[paragraph, [854.0, 119.0, 711.0, 36.0], k1Wl7rkPWp, 5750066]
[paragraph, [854.0, 155.0, 711.0, 36.0], k1Wl7rkPWp, 5750066]
[paragraph, [854.0, 191.0, 711.0, 36.0], k1Wl7rkPWp, 5750066]
[paragraph, [854.0, 227.0, 711.0, 36.0], k1Wl7rkPWp, 5750066]
[paragraph, [854.0, 263.0, 711.0, 36.0], k1Wl7rkPWp, 5750066]
[paragraph, [122.0, 97.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 133.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 169.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 205.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 241.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 277.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 313.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 349.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 385.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 421.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 457.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 493.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 529.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 565.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 601.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 637.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 673.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 709.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 745.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 781.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 817.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 853.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 889.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 925.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 961.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 997.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 1033.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 1069.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 1105.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 1141.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 1177.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 1213.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 1249.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 1285.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 1321.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 1357.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 1393.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 1429.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 1465.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 1501.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [122.0, 1537.0, 727.0, 36.0], shoonya_0sRONZMHM5KDGN, 5750066]
[paragraph, [858.0, 319.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 355.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 391.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 427.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 463.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 499.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 535.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 571.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 607.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 643.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 679.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 715.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 751.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 787.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 823.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 859.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 895.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 931.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 967.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [858.0, 1003.0, 704.0, 36.0], shoonya_2sNKYABV8AKVIE, 5750066]
[paragraph, [923.0, 1031.0, 593.0, 36.0], yjg3nsT_Xw, 5750066]
[paragraph, [923.0, 1093.0, 593.0, 36.0], yjhp79ux21, 5750066]
[paragraph, [869.0, 1149.0, 705.0, 36.0], tgjpy0WxsZ, 5750066]
[paragraph, [869.0, 1185.0, 705.0, 36.0], tgjpy0WxsZ, 5750066]
[paragraph, [871.0, 1256.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1292.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1328.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1364.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1400.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1436.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1472.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1508.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1544.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1580.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1616.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1652.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1688.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1724.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1760.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1796.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1832.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1868.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1904.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1940.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 1976.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 2012.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [871.0, 2048.0, 699.0, 36.0], shoonya_1sNQ2ZF4E065YW, 5750066]
[paragraph, [122.0, 1587.0, 720.0, 36.0], rPtziRUBqg, 5750066]
[paragraph, [122.0, 1623.0, 720.0, 36.0], rPtziRUBqg, 5750066]
[paragraph, [122.0, 1659.0, 720.0, 36.0], rPtziRUBqg, 5750066]
[paragraph, [122.0, 1695.0, 720.0, 36.0], rPtziRUBqg, 5750066]
[paragraph, [122.0, 1731.0, 720.0, 36.0], rPtziRUBqg, 5750066]
[paragraph, [122.0, 1767.0, 720.0, 36.0], rPtziRUBqg, 5750066]
[paragraph, [122.0, 1803.0, 720.0, 36.0], rPtziRUBqg, 5750066]
[paragraph, [122.0, 1839.0, 720.0, 36.0], rPtziRUBqg, 5750066]
[paragraph, [122.0, 1875.0, 720.0, 36.0], rPtziRUBqg, 5750066]
[paragraph, [122.0, 1911.0, 720.0, 36.0], rPtziRUBqg, 5750066]
[paragraph, [122.0, 1947.0, 720.0, 36.0], rPtziRUBqg, 5750066]
[unordered-list, [133.0, 2028.0, 705.0, 36.0], shoonya_4sXDYD9M7N4TF0, 5750066]
