[1031, 622]
[section-title, [262.0, 69.0, 100.0, 30.0], shoonya_0s8QRKI1XTMKES, 5710411]
[paragraph, [59.0, 115.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 133.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 151.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 169.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 187.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 205.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 223.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 241.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 259.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 277.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 295.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 313.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 331.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 349.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 367.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 385.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 403.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 421.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 439.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 457.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 475.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 493.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 511.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 529.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 547.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 565.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 583.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 601.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 619.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 637.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 655.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 673.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 691.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 709.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 727.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 745.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 763.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 781.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[paragraph, [59.0, 799.0, 505.0, 18.0], shoonya_1sFZUG0PQ2DJ64, 5710411]
[ordered-list, [65.0, 739.0, 492.0, 18.0], NG8xja9YPj, 5710411]
[ordered-list, [65.0, 757.0, 492.0, 18.0], NG8xja9YPj, 5710411]
[ordered-list, [65.0, 775.0, 492.0, 18.0], NG8xja9YPj, 5710411]
[footnote, [68.0, 824.0, 488.0, 18.0], NrMTmY-Gn3, 5710411]
[footnote, [68.0, 842.0, 488.0, 18.0], NrMTmY-Gn3, 5710411]
[footnote, [68.0, 860.0, 488.0, 18.0], NrMTmY-Gn3, 5710411]
[footnote, [68.0, 878.0, 488.0, 18.0], NrMTmY-Gn3, 5710411]
[footnote, [68.0, 896.0, 488.0, 18.0], NrMTmY-Gn3, 5710411]
[footnote, [68.0, 914.0, 488.0, 18.0], NrMTmY-Gn3, 5710411]
[footnote, [68.0, 932.0, 488.0, 18.0], NrMTmY-Gn3, 5710411]
