[596, 421]
[section-title, [63.0, 22.0, 98.0, 30.0], Cunpn_56Ls, 6533048]
[paragraph, [22.0, 66.0, 164.0, 18.0], shoonya_0sEZ1NF97G9SWX, 6533048]
[paragraph, [22.0, 84.0, 164.0, 18.0], shoonya_0sEZ1NF97G9SWX, 6533048]
[paragraph, [22.0, 102.0, 164.0, 18.0], shoonya_0sEZ1NF97G9SWX, 6533048]
[paragraph, [22.0, 120.0, 164.0, 18.0], shoonya_0sEZ1NF97G9SWX, 6533048]
[paragraph, [22.0, 138.0, 164.0, 18.0], shoonya_0sEZ1NF97G9SWX, 6533048]
[paragraph, [22.0, 156.0, 164.0, 18.0], shoonya_0sEZ1NF97G9SWX, 6533048]
[paragraph, [22.0, 174.0, 164.0, 18.0], shoonya_0sEZ1NF97G9SWX, 6533048]
[paragraph, [22.0, 192.0, 164.0, 18.0], shoonya_0sEZ1NF97G9SWX, 6533048]
[paragraph, [22.0, 210.0, 164.0, 18.0], shoonya_0sEZ1NF97G9SWX, 6533048]
[section-title, [225.0, 132.0, 166.0, 30.0], 7NJHlSn_Q-, 6533048]
[paragraph, [217.0, 175.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 193.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 211.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 229.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 247.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 265.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 283.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 301.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 319.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 337.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 355.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 373.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 391.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 409.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 427.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 445.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 463.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 481.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
[paragraph, [217.0, 499.0, 160.0, 18.0], 6wAtwfCM1t, 6533048]
