[1257, 878]
[chapter-title, [396.0, 53.0, 191.0, 30.0], shoonya_0s12DOKTBTUE41, 5776693]
[paragraph, [163.0, 98.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 116.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 134.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 152.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 170.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 188.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 206.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 224.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 242.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 260.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 278.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 296.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 314.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 332.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 350.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 368.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 386.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 404.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 422.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 440.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 458.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [163.0, 476.0, 651.0, 18.0], PtRe4wlsiF, 5776693]
[paragraph, [162.0, 506.0, 653.0, 18.0], JSwH1qXpCj, 5776693]
[paragraph, [160.0, 532.0, 655.0, 18.0], P9m0UgHa9q, 5776693]
[paragraph, [160.0, 550.0, 655.0, 18.0], P9m0UgHa9q, 5776693]
[paragraph, [160.0, 568.0, 655.0, 18.0], P9m0UgHa9q, 5776693]
[paragraph, [160.0, 586.0, 655.0, 18.0], P9m0UgHa9q, 5776693]
[paragraph, [154.0, 606.0, 666.0, 18.0], zqEkMQjqo0, 5776693]
[paragraph, [154.0, 624.0, 666.0, 18.0], zqEkMQjqo0, 5776693]
[paragraph, [153.0, 658.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 676.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 694.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 712.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 730.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 748.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 766.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 784.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 802.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 820.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 838.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 856.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 874.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 892.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 910.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 928.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 946.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 964.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 982.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 1000.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 1018.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 1036.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 1054.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 1072.0, 672.0, 18.0], a054xoFoaJ, 5776693]
[paragraph, [153.0, 1090.0, 672.0, 18.0], a054xoFoaJ, 5776693]
