[1725, 1275]
[section-title, [78.0, 70.0, 322.0, 49.5], shoonya_9sXXULHZ7TVN2P, 5713355]
[folio, [922.0, 93.0, 191.0, 36.0], J4hS1glXQ_, 5713355]
[paragraph, [63.0, 140.0, 573.0, 36.0], shoonya_11sIFWTGA19BF9, 5713355]
[paragraph, [63.0, 176.0, 573.0, 36.0], shoonya_11sIFWTGA19BF9, 5713355]
[paragraph, [62.0, 215.0, 577.0, 36.0], shoonya_18s09G2M6CTK9X, 5713355]
[paragraph, [62.0, 251.0, 577.0, 36.0], shoonya_18s09G2M6CTK9X, 5713355]
[paragraph, [62.0, 287.0, 577.0, 36.0], shoonya_18s09G2M6CTK9X, 5713355]
[paragraph, [636.0, 473.0, 571.0, 36.0], shoonya_1s80LIJT2Y3I2Q, 5713355]
[paragraph, [636.0, 509.0, 571.0, 36.0], shoonya_1s80LIJT2Y3I2Q, 5713355]
[paragraph, [636.0, 545.0, 571.0, 36.0], shoonya_1s80LIJT2Y3I2Q, 5713355]
[paragraph, [636.0, 581.0, 571.0, 36.0], shoonya_1s80LIJT2Y3I2Q, 5713355]
[paragraph, [636.0, 617.0, 571.0, 36.0], shoonya_1s80LIJT2Y3I2Q, 5713355]
[paragraph, [636.0, 653.0, 571.0, 36.0], shoonya_1s80LIJT2Y3I2Q, 5713355]
[paragraph, [635.0, 703.0, 573.0, 36.0], kjrrs_e3Om, 5713355]
[paragraph, [635.0, 739.0, 573.0, 36.0], kjrrs_e3Om, 5713355]
[paragraph, [635.0, 775.0, 573.0, 36.0], kjrrs_e3Om, 5713355]
[paragraph, [635.0, 811.0, 573.0, 36.0], kjrrs_e3Om, 5713355]
[paragraph, [635.0, 847.0, 573.0, 36.0], kjrrs_e3Om, 5713355]
[paragraph, [635.0, 883.0, 573.0, 36.0], kjrrs_e3Om, 5713355]
[paragraph, [54.0, 862.0, 569.0, 36.0], shoonya_12sB52I0UT8YTS, 5713355]
[paragraph, [54.0, 898.0, 569.0, 36.0], shoonya_12sB52I0UT8YTS, 5713355]
[paragraph, [55.0, 931.0, 571.0, 36.0], shoonya_2sM0Q0DIX2T10E, 5713355]
[paragraph, [55.0, 967.0, 571.0, 36.0], shoonya_2sM0Q0DIX2T10E, 5713355]
[author, [930.0, 942.0, 286.0, 36.0], shoonya_13s84RNB0NL3MK, 5713355]
[headline, [52.0, 1020.0, 973.0, 37.5], shoonya_3sEA5D410JGQPA, 5713355]
[headline, [52.0, 1057.5, 973.0, 37.5], shoonya_3sEA5D410JGQPA, 5713355]
[paragraph, [634.0, 1132.0, 581.0, 36.0], shoonya_6sC6DW3R9R9ZBI, 5713355]
[paragraph, [634.0, 1168.0, 581.0, 36.0], shoonya_6sC6DW3R9R9ZBI, 5713355]
[paragraph, [634.0, 1204.0, 581.0, 36.0], shoonya_6sC6DW3R9R9ZBI, 5713355]
[paragraph, [634.0, 1240.0, 581.0, 36.0], shoonya_6sC6DW3R9R9ZBI, 5713355]
[paragraph, [634.0, 1276.0, 581.0, 36.0], shoonya_6sC6DW3R9R9ZBI, 5713355]
[paragraph, [634.0, 1312.0, 581.0, 36.0], shoonya_6sC6DW3R9R9ZBI, 5713355]
[paragraph, [634.0, 1348.0, 581.0, 36.0], shoonya_6sC6DW3R9R9ZBI, 5713355]
[paragraph, [634.0, 1384.0, 581.0, 36.0], shoonya_6sC6DW3R9R9ZBI, 5713355]
[paragraph, [51.0, 1133.0, 574.0, 36.0], shoonya_8s0PAFADKK6NOQ, 5713355]
[paragraph, [51.0, 1169.0, 574.0, 36.0], shoonya_8s0PAFADKK6NOQ, 5713355]
[paragraph, [51.0, 1205.0, 574.0, 36.0], shoonya_8s0PAFADKK6NOQ, 5713355]
[paragraph, [51.0, 1266.0, 577.0, 36.0], os5JvTo4GC, 5713355]
[paragraph, [51.0, 1302.0, 577.0, 36.0], os5JvTo4GC, 5713355]
[paragraph, [53.0, 1350.0, 578.0, 36.0], m6s8ojpV2M, 5713355]
[paragraph, [53.0, 1386.0, 578.0, 36.0], m6s8ojpV2M, 5713355]
[paragraph, [53.0, 1422.0, 578.0, 36.0], m6s8ojpV2M, 5713355]
[paragraph, [53.0, 1458.0, 578.0, 36.0], m6s8ojpV2M, 5713355]
[paragraph, [53.0, 1494.0, 578.0, 36.0], m6s8ojpV2M, 5713355]
[paragraph, [53.0, 1530.0, 578.0, 36.0], m6s8ojpV2M, 5713355]
[paragraph, [53.0, 1566.0, 578.0, 36.0], m6s8ojpV2M, 5713355]
[paragraph, [53.0, 1602.0, 578.0, 36.0], m6s8ojpV2M, 5713355]
[paragraph, [637.0, 1447.0, 583.0, 36.0], shoonya_10sRHEEZPUAVL8, 5713355]
[paragraph, [637.0, 1483.0, 583.0, 36.0], shoonya_10sRHEEZPUAVL8, 5713355]
[paragraph, [637.0, 1519.0, 583.0, 36.0], shoonya_10sRHEEZPUAVL8, 5713355]
[paragraph, [637.0, 1555.0, 583.0, 36.0], shoonya_10sRHEEZPUAVL8, 5713355]
[paragraph, [637.0, 1591.0, 583.0, 36.0], shoonya_10sRHEEZPUAVL8, 5713355]
