[886, 1282]
[section-title, [69.0, 94.0, 1039.0, 30.0], shoonya_0s2YWSVCDSGGUI, 5719573]
[section-title, [69.0, 124.0, 1039.0, 30.0], shoonya_0s2YWSVCDSGGUI, 5719573]
[figure-caption, [113.0, 209.0, 493.0, 18.0], 5IRPNpOkcE, 5719573]
[figure-caption, [113.0, 227.0, 493.0, 18.0], 5IRPNpOkcE, 5719573]
[figure-caption, [113.0, 245.0, 493.0, 18.0], 5IRPNpOkcE, 5719573]
[figure-caption, [113.0, 263.0, 493.0, 18.0], 5IRPNpOkcE, 5719573]
[figure-caption, [113.0, 281.0, 493.0, 18.0], 5IRPNpOkcE, 5719573]
[figure-caption, [113.0, 299.0, 493.0, 18.0], 5IRPNpOkcE, 5719573]
[figure-caption, [113.0, 317.0, 493.0, 18.0], 5IRPNpOkcE, 5719573]
[figure-caption, [113.0, 335.0, 493.0, 18.0], 5IRPNpOkcE, 5719573]
[figure-caption, [113.0, 353.0, 493.0, 18.0], 5IRPNpOkcE, 5719573]
[figure-caption, [113.0, 371.0, 493.0, 18.0], 5IRPNpOkcE, 5719573]
[figure-caption, [113.0, 389.0, 493.0, 18.0], 5IRPNpOkcE, 5719573]
[figure-caption, [113.0, 407.0, 493.0, 18.0], 5IRPNpOkcE, 5719573]
[figure-caption, [676.0, 211.0, 491.0, 18.0], 2aVUY2OHyE, 5719573]
[figure-caption, [676.0, 229.0, 491.0, 18.0], 2aVUY2OHyE, 5719573]
[figure-caption, [676.0, 247.0, 491.0, 18.0], 2aVUY2OHyE, 5719573]
[figure-caption, [676.0, 265.0, 491.0, 18.0], 2aVUY2OHyE, 5719573]
[figure-caption, [676.0, 283.0, 491.0, 18.0], 2aVUY2OHyE, 5719573]
[figure-caption, [676.0, 301.0, 491.0, 18.0], 2aVUY2OHyE, 5719573]
[figure-caption, [676.0, 319.0, 491.0, 18.0], 2aVUY2OHyE, 5719573]
[figure-caption, [676.0, 337.0, 491.0, 18.0], 2aVUY2OHyE, 5719573]
[figure-caption, [676.0, 355.0, 491.0, 18.0], 2aVUY2OHyE, 5719573]
[figure-caption, [676.0, 373.0, 491.0, 18.0], 2aVUY2OHyE, 5719573]
[figure-caption, [676.0, 391.0, 491.0, 18.0], 2aVUY2OHyE, 5719573]
[figure-caption, [676.0, 409.0, 491.0, 18.0], 2aVUY2OHyE, 5719573]
[figure-caption, [429.0, 471.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [429.0, 489.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [429.0, 507.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [429.0, 525.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [429.0, 543.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [429.0, 561.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [429.0, 579.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [429.0, 597.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [429.0, 615.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [429.0, 633.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [429.0, 651.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [429.0, 669.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [429.0, 687.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [429.0, 705.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [429.0, 723.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [429.0, 741.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [429.0, 759.0, 150.0, 18.0], vVAHyMC8q2, 5719573]
[figure-caption, [115.0, 472.0, 280.0, 18.0], MLPDYUpQlv, 5719573]
[figure-caption, [115.0, 490.0, 280.0, 18.0], MLPDYUpQlv, 5719573]
[figure-caption, [115.0, 508.0, 280.0, 18.0], MLPDYUpQlv, 5719573]
[figure-caption, [115.0, 526.0, 280.0, 18.0], MLPDYUpQlv, 5719573]
[figure-caption, [115.0, 544.0, 280.0, 18.0], MLPDYUpQlv, 5719573]
[figure-caption, [115.0, 562.0, 280.0, 18.0], MLPDYUpQlv, 5719573]
[figure-caption, [115.0, 580.0, 280.0, 18.0], MLPDYUpQlv, 5719573]
[figure-caption, [115.0, 598.0, 280.0, 18.0], MLPDYUpQlv, 5719573]
[figure-caption, [115.0, 616.0, 280.0, 18.0], MLPDYUpQlv, 5719573]
[figure-caption, [115.0, 634.0, 280.0, 18.0], MLPDYUpQlv, 5719573]
[figure-caption, [115.0, 652.0, 280.0, 18.0], MLPDYUpQlv, 5719573]
[figure-caption, [115.0, 670.0, 280.0, 18.0], MLPDYUpQlv, 5719573]
[figure-caption, [115.0, 688.0, 280.0, 18.0], MLPDYUpQlv, 5719573]
[figure-caption, [115.0, 706.0, 280.0, 18.0], MLPDYUpQlv, 5719573]
[figure-caption, [115.0, 724.0, 280.0, 18.0], MLPDYUpQlv, 5719573]
[figure-caption, [115.0, 742.0, 280.0, 18.0], MLPDYUpQlv, 5719573]
[figure-caption, [615.0, 474.0, 288.0, 18.0], AUN7yMKEnO, 5719573]
[figure-caption, [615.0, 492.0, 288.0, 18.0], AUN7yMKEnO, 5719573]
[figure-caption, [615.0, 510.0, 288.0, 18.0], AUN7yMKEnO, 5719573]
[figure-caption, [615.0, 528.0, 288.0, 18.0], AUN7yMKEnO, 5719573]
[figure-caption, [615.0, 546.0, 288.0, 18.0], AUN7yMKEnO, 5719573]
[figure-caption, [615.0, 564.0, 288.0, 18.0], AUN7yMKEnO, 5719573]
[figure-caption, [615.0, 582.0, 288.0, 18.0], AUN7yMKEnO, 5719573]
[figure-caption, [615.0, 600.0, 288.0, 18.0], AUN7yMKEnO, 5719573]
[figure-caption, [615.0, 618.0, 288.0, 18.0], AUN7yMKEnO, 5719573]
[figure-caption, [615.0, 636.0, 288.0, 18.0], AUN7yMKEnO, 5719573]
[figure-caption, [615.0, 654.0, 288.0, 18.0], AUN7yMKEnO, 5719573]
[figure-caption, [615.0, 672.0, 288.0, 18.0], AUN7yMKEnO, 5719573]
[figure-caption, [615.0, 690.0, 288.0, 18.0], AUN7yMKEnO, 5719573]
[figure-caption, [615.0, 708.0, 288.0, 18.0], AUN7yMKEnO, 5719573]
[figure-caption, [615.0, 726.0, 288.0, 18.0], AUN7yMKEnO, 5719573]
[figure-caption, [615.0, 744.0, 288.0, 18.0], AUN7yMKEnO, 5719573]
[figure-caption, [942.0, 474.0, 256.0, 18.0], yGBM4zNMoz, 5719573]
[figure-caption, [942.0, 492.0, 256.0, 18.0], yGBM4zNMoz, 5719573]
[figure-caption, [942.0, 510.0, 256.0, 18.0], yGBM4zNMoz, 5719573]
[figure-caption, [942.0, 528.0, 256.0, 18.0], yGBM4zNMoz, 5719573]
[figure-caption, [942.0, 546.0, 256.0, 18.0], yGBM4zNMoz, 5719573]
[figure-caption, [942.0, 564.0, 256.0, 18.0], yGBM4zNMoz, 5719573]
[figure-caption, [942.0, 582.0, 256.0, 18.0], yGBM4zNMoz, 5719573]
[figure-caption, [942.0, 600.0, 256.0, 18.0], yGBM4zNMoz, 5719573]
[figure-caption, [942.0, 618.0, 256.0, 18.0], yGBM4zNMoz, 5719573]
[figure-caption, [942.0, 636.0, 256.0, 18.0], yGBM4zNMoz, 5719573]
[figure-caption, [942.0, 654.0, 256.0, 18.0], yGBM4zNMoz, 5719573]
[figure-caption, [942.0, 672.0, 256.0, 18.0], yGBM4zNMoz, 5719573]
[figure-caption, [942.0, 690.0, 256.0, 18.0], yGBM4zNMoz, 5719573]
[figure-caption, [942.0, 708.0, 256.0, 18.0], yGBM4zNMoz, 5719573]
[figure-caption, [942.0, 726.0, 256.0, 18.0], yGBM4zNMoz, 5719573]
[figure-caption, [942.0, 744.0, 256.0, 18.0], yGBM4zNMoz, 5719573]
