[1031, 622]
[section-title, [260.0, 68.0, 100.0, 30.0], shoonya_3sJ6JBDAWSKJU5, 5709613]
[paragraph, [56.0, 111.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 129.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 147.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 165.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 183.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 201.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 219.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 237.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 255.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 273.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 291.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 309.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 327.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 345.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 363.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 381.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 399.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 417.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 435.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 453.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 471.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 489.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 507.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 525.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 543.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 561.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 579.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 597.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 615.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 633.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 651.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 669.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 687.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[paragraph, [56.0, 705.0, 511.0, 18.0], shoonya_0sGITAU75AWOHQ, 5709613]
[footnote, [69.0, 753.0, 479.0, 18.0], shoonya_2s1PW8LBDACT07, 5709613]
[footnote, [69.0, 771.0, 479.0, 18.0], shoonya_2s1PW8LBDACT07, 5709613]
[footnote, [69.0, 789.0, 479.0, 18.0], shoonya_2s1PW8LBDACT07, 5709613]
[footnote, [69.0, 807.0, 479.0, 18.0], shoonya_2s1PW8LBDACT07, 5709613]
[footnote, [69.0, 825.0, 479.0, 18.0], shoonya_2s1PW8LBDACT07, 5709613]
[footnote, [69.0, 843.0, 479.0, 18.0], shoonya_2s1PW8LBDACT07, 5709613]
[footnote, [69.0, 861.0, 479.0, 18.0], shoonya_2s1PW8LBDACT07, 5709613]
[footnote, [69.0, 879.0, 479.0, 18.0], shoonya_2s1PW8LBDACT07, 5709613]
[footnote, [69.0, 897.0, 479.0, 18.0], shoonya_2s1PW8LBDACT07, 5709613]
[footnote, [69.0, 915.0, 479.0, 18.0], shoonya_2s1PW8LBDACT07, 5709613]
[footnote, [69.0, 933.0, 479.0, 18.0], shoonya_2s1PW8LBDACT07, 5709613]
