[2200, 1700]
[section-title, [1161.0, 634.0, 140.0, 52.5], SkLR5VijH6, 5652673]
[paragraph, [261.0, 809.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 845.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 881.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 917.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 953.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 989.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1025.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1061.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1097.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1133.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1169.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1205.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1241.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1277.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1313.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1349.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1385.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1421.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1457.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1493.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1529.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1565.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [261.0, 1601.0, 1023.0, 36.0], shoonya_0s2LBY89YVBEJK, 5652673]
[paragraph, [268.0, 1653.0, 1000.0, 36.0], shoonya_2sC7MDEWMEH6U9, 5652673]
[paragraph, [268.0, 1689.0, 1000.0, 36.0], shoonya_2sC7MDEWMEH6U9, 5652673]
[paragraph, [268.0, 1725.0, 1000.0, 36.0], shoonya_2sC7MDEWMEH6U9, 5652673]
[paragraph, [268.0, 1761.0, 1000.0, 36.0], shoonya_2sC7MDEWMEH6U9, 5652673]
[paragraph, [268.0, 1797.0, 1000.0, 36.0], shoonya_2sC7MDEWMEH6U9, 5652673]
[folio, [360.0, 1862.0, 103.0, 36.0], shoonya_1sXAQIW3DBON4V, 5652673]
