[1754, 1241]
[chapter-title, [498.0, 131.0, 241.0, 58.5], X3HOPQ3ugs, 5708895]
[chapter-title, [498.0, 189.5, 241.0, 58.5], X3HOPQ3ugs, 5708895]
[paragraph, [113.0, 264.0, 1030.0, 36.0], JqbtX4n2d-, 5708895]
[paragraph, [113.0, 300.0, 1030.0, 36.0], JqbtX4n2d-, 5708895]
[ordered-list, [111.0, 335.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 371.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 407.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 443.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 479.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 515.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 551.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 587.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 623.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 659.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 695.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 731.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 767.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 803.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 839.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 875.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 911.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 947.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 983.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1019.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1055.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1091.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1127.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1163.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1199.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1235.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1271.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1307.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1343.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1379.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1415.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1451.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1487.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1523.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1559.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[ordered-list, [111.0, 1595.0, 1028.0, 36.0], shoonya_0sG9YQ5IIXI75J, 5708895]
[sub-ordered-list, [179.0, 1137.0, 951.0, 36.0], i8LaxmDD_1, 5708895]
[sub-ordered-list, [179.0, 1173.0, 951.0, 36.0], i8LaxmDD_1, 5708895]
[sub-ordered-list, [179.0, 1209.0, 951.0, 36.0], i8LaxmDD_1, 5708895]
[sub-ordered-list, [179.0, 1245.0, 951.0, 36.0], i8LaxmDD_1, 5708895]
[sub-ordered-list, [179.0, 1281.0, 951.0, 36.0], i8LaxmDD_1, 5708895]
[sub-ordered-list, [179.0, 1317.0, 951.0, 36.0], i8LaxmDD_1, 5708895]
[sub-ordered-list, [179.0, 1353.0, 951.0, 36.0], i8LaxmDD_1, 5708895]
[sub-ordered-list, [179.0, 1389.0, 951.0, 36.0], i8LaxmDD_1, 5708895]
[sub-ordered-list, [179.0, 1425.0, 951.0, 36.0], i8LaxmDD_1, 5708895]
[sub-ordered-list, [184.0, 1510.0, 553.0, 36.0], 67YDiyJqty, 5708895]
[sub-ordered-list, [184.0, 1546.0, 553.0, 36.0], 67YDiyJqty, 5708895]
[sub-ordered-list, [184.0, 1582.0, 553.0, 36.0], 67YDiyJqty, 5708895]
