[792, 612]
[section-title, [99.0, 39.0, 466.0, 30.0], 2FEG33QAN2, 5707192]
[paragraph, [76.0, 178.0, 509.0, 18.0], shoonya_0sCOGS8FE63FQL, 5707192]
[paragraph, [76.0, 196.0, 509.0, 18.0], shoonya_0sCOGS8FE63FQL, 5707192]
[paragraph, [76.0, 214.0, 509.0, 18.0], shoonya_0sCOGS8FE63FQL, 5707192]
[paragraph, [76.0, 232.0, 509.0, 18.0], shoonya_0sCOGS8FE63FQL, 5707192]
[paragraph, [76.0, 250.0, 509.0, 18.0], shoonya_0sCOGS8FE63FQL, 5707192]
[paragraph, [76.0, 268.0, 509.0, 18.0], shoonya_0sCOGS8FE63FQL, 5707192]
[paragraph, [76.0, 286.0, 509.0, 18.0], shoonya_0sCOGS8FE63FQL, 5707192]
[paragraph, [76.0, 304.0, 509.0, 18.0], shoonya_0sCOGS8FE63FQL, 5707192]
[paragraph, [76.0, 322.0, 509.0, 18.0], shoonya_0sCOGS8FE63FQL, 5707192]
[paragraph, [76.0, 340.0, 509.0, 18.0], shoonya_0sCOGS8FE63FQL, 5707192]
[paragraph, [76.0, 358.0, 509.0, 18.0], shoonya_0sCOGS8FE63FQL, 5707192]
[author, [454.0, 464.0, 83.0, 18.0], eyftrNB6Ak, 5707192]
[folio, [425.0, 484.0, 160.0, 18.0], ZcAgqXzfu9, 5707192]
[folio, [425.0, 502.0, 160.0, 18.0], ZcAgqXzfu9, 5707192]
[folio, [425.0, 520.0, 160.0, 18.0], ZcAgqXzfu9, 5707192]
[folio, [425.0, 538.0, 160.0, 18.0], ZcAgqXzfu9, 5707192]
[contact-info, [78.0, 510.0, 92.0, 18.0], shoonya_3sAQ3UCF7Y8YHQ, 5707192]
