[1754, 1241]
[section-title, [418.0, 86.0, 487.0, 49.5], L0OWpxC67G, 5780872]
[sidebar, [510.0, 159.0, 302.0, 36.0], Cmf-ebZRD1, 5780872]
[sidebar, [995.0, 212.0, 181.0, 36.0], 4Nx_YWg43-, 5780872]
[ordered-list, [147.0, 219.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 255.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 291.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 327.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 363.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 399.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 435.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 471.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 507.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 543.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 579.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 615.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 651.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 687.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 723.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 759.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 795.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[ordered-list, [147.0, 831.0, 1034.0, 36.0], ZODjTLUMON, 5780872]
[sub-ordered-list, [247.0, 260.0, 932.0, 36.0], shoonya_4sYFPB0M9JG7L9, 5780872]
[sub-ordered-list, [247.0, 296.0, 932.0, 36.0], shoonya_4sYFPB0M9JG7L9, 5780872]
[sidebar, [978.0, 384.0, 206.0, 36.0], aHPKZKd5HJ, 5780872]
[sub-ordered-list, [248.0, 426.0, 851.0, 36.0], shoonya_8sGKPJTRFCUV8W, 5780872]
[sub-ordered-list, [248.0, 462.0, 851.0, 36.0], shoonya_8sGKPJTRFCUV8W, 5780872]
[sidebar, [992.0, 545.0, 172.0, 36.0], bu_4L_vP6z, 5780872]
[sub-ordered-list, [245.0, 590.0, 842.0, 36.0], shoonya_11sFWIHBHOCR3I, 5780872]
[sub-ordered-list, [245.0, 626.0, 842.0, 36.0], shoonya_11sFWIHBHOCR3I, 5780872]
[sidebar, [977.0, 713.0, 203.0, 36.0], NINXd68Hz9, 5780872]
[sub-ordered-list, [245.0, 756.0, 538.0, 36.0], 2v2Vp8Ml_D, 5780872]
[sub-ordered-list, [245.0, 792.0, 538.0, 36.0], 2v2Vp8Ml_D, 5780872]
[sub-ordered-list, [245.0, 828.0, 538.0, 36.0], 2v2Vp8Ml_D, 5780872]
[reference, [197.0, 933.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 969.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1005.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1041.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1077.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1113.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1149.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1185.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1221.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1257.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1293.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1329.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1365.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1401.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1437.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1473.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1509.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1545.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1581.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
[reference, [197.0, 1617.0, 978.0, 36.0], shoonya_0sWYI61G9QJ1WF, 5780872]
