[1320, 1176]
[chapter-title, [212.0, 188.0, 705.0, 30.0], lNvqfJRbXd, 5694445]
[chapter-title, [212.0, 218.0, 705.0, 30.0], lNvqfJRbXd, 5694445]
[chapter-title, [212.0, 248.0, 705.0, 30.0], lNvqfJRbXd, 5694445]
[chapter-title, [212.0, 278.0, 705.0, 30.0], lNvqfJRbXd, 5694445]
[author, [502.0, 284.0, 124.0, 18.0], COcCX5fOV9, 5694445]
[paragraph, [754.0, 338.0, 317.0, 18.0], shoonya_9s9BBIF0I9NT0T, 5694445]
[paragraph, [754.0, 356.0, 317.0, 18.0], shoonya_9s9BBIF0I9NT0T, 5694445]
[paragraph, [754.0, 374.0, 317.0, 18.0], shoonya_9s9BBIF0I9NT0T, 5694445]
[paragraph, [754.0, 392.0, 317.0, 18.0], shoonya_9s9BBIF0I9NT0T, 5694445]
[paragraph, [754.0, 410.0, 317.0, 18.0], shoonya_9s9BBIF0I9NT0T, 5694445]
[paragraph, [754.0, 428.0, 317.0, 18.0], shoonya_9s9BBIF0I9NT0T, 5694445]
[paragraph, [754.0, 446.0, 317.0, 18.0], shoonya_9s9BBIF0I9NT0T, 5694445]
[paragraph, [754.0, 464.0, 317.0, 18.0], shoonya_9s9BBIF0I9NT0T, 5694445]
[paragraph, [754.0, 482.0, 317.0, 18.0], shoonya_9s9BBIF0I9NT0T, 5694445]
[paragraph, [754.0, 500.0, 317.0, 18.0], shoonya_9s9BBIF0I9NT0T, 5694445]
[paragraph, [407.0, 342.0, 335.0, 18.0], shoonya_1sFACGR9PNEIWC, 5694445]
[paragraph, [407.0, 360.0, 335.0, 18.0], shoonya_1sFACGR9PNEIWC, 5694445]
[paragraph, [407.0, 378.0, 335.0, 18.0], shoonya_1sFACGR9PNEIWC, 5694445]
[paragraph, [407.0, 396.0, 335.0, 18.0], shoonya_1sFACGR9PNEIWC, 5694445]
[paragraph, [407.0, 414.0, 335.0, 18.0], shoonya_1sFACGR9PNEIWC, 5694445]
[paragraph, [407.0, 432.0, 335.0, 18.0], shoonya_1sFACGR9PNEIWC, 5694445]
[paragraph, [71.0, 344.0, 330.0, 18.0], shoonya_6s5G04BNLEZRII, 5694445]
[paragraph, [71.0, 362.0, 330.0, 18.0], shoonya_6s5G04BNLEZRII, 5694445]
[paragraph, [71.0, 380.0, 330.0, 18.0], shoonya_6s5G04BNLEZRII, 5694445]
[paragraph, [71.0, 398.0, 330.0, 18.0], shoonya_6s5G04BNLEZRII, 5694445]
[paragraph, [71.0, 416.0, 330.0, 18.0], shoonya_6s5G04BNLEZRII, 5694445]
[paragraph, [71.0, 434.0, 330.0, 18.0], shoonya_6s5G04BNLEZRII, 5694445]
[paragraph, [72.0, 459.0, 330.0, 18.0], shoonya_2sF0407F27IRY6, 5694445]
[paragraph, [72.0, 477.0, 330.0, 18.0], shoonya_2sF0407F27IRY6, 5694445]
[paragraph, [72.0, 495.0, 330.0, 18.0], shoonya_2sF0407F27IRY6, 5694445]
[paragraph, [72.0, 513.0, 330.0, 18.0], shoonya_2sF0407F27IRY6, 5694445]
[paragraph, [72.0, 531.0, 330.0, 18.0], shoonya_2sF0407F27IRY6, 5694445]
[paragraph, [72.0, 549.0, 330.0, 18.0], shoonya_2sF0407F27IRY6, 5694445]
[paragraph, [448.0, 464.0, 65.0, 18.0], shoonya_5s56GGKW6O3NUN, 5694445]
[paragraph, [412.0, 488.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 506.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 524.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 542.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 560.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 578.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 596.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 614.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 632.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 650.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 668.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 686.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 704.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 722.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 740.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 758.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 776.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 794.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 812.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 830.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [412.0, 848.0, 336.0, 18.0], shoonya_4sWKSWZ89JUHOQ, 5694445]
[paragraph, [750.0, 534.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 552.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 570.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 588.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 606.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 624.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 642.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 660.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 678.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 696.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 714.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 732.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 750.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 768.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 786.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 804.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 822.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [750.0, 840.0, 326.0, 18.0], shoonya_8sCWUU133V8Z17, 5694445]
[paragraph, [75.0, 574.0, 329.0, 18.0], shoonya_3sK5CBUOXEJRHI, 5694445]
[paragraph, [75.0, 592.0, 329.0, 18.0], shoonya_3sK5CBUOXEJRHI, 5694445]
[paragraph, [75.0, 610.0, 329.0, 18.0], shoonya_3sK5CBUOXEJRHI, 5694445]
[paragraph, [75.0, 628.0, 329.0, 18.0], shoonya_3sK5CBUOXEJRHI, 5694445]
[paragraph, [75.0, 646.0, 329.0, 18.0], shoonya_3sK5CBUOXEJRHI, 5694445]
[paragraph, [75.0, 664.0, 329.0, 18.0], shoonya_3sK5CBUOXEJRHI, 5694445]
[paragraph, [75.0, 682.0, 329.0, 18.0], shoonya_3sK5CBUOXEJRHI, 5694445]
[paragraph, [75.0, 711.0, 329.0, 18.0], shoonya_10s6FEO2Y7LOIN, 5694445]
[paragraph, [75.0, 729.0, 329.0, 18.0], shoonya_10s6FEO2Y7LOIN, 5694445]
[paragraph, [75.0, 747.0, 329.0, 18.0], shoonya_10s6FEO2Y7LOIN, 5694445]
[paragraph, [75.0, 765.0, 329.0, 18.0], shoonya_10s6FEO2Y7LOIN, 5694445]
[paragraph, [75.0, 783.0, 329.0, 18.0], shoonya_10s6FEO2Y7LOIN, 5694445]
[paragraph, [75.0, 801.0, 329.0, 18.0], shoonya_10s6FEO2Y7LOIN, 5694445]
