[1468, 909]
[headline, [374.0, 70.0, 205.0, 25.5], cFrBUw_HaU, 5770566]
[headline, [374.0, 95.5, 205.0, 25.5], cFrBUw_HaU, 5770566]
[paragraph, [72.0, 134.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 152.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 170.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 188.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 206.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 224.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 242.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 260.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 278.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 296.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 314.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 332.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 350.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 368.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 386.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 404.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 422.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 440.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 458.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 476.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [72.0, 494.0, 382.0, 18.0], dGHd3I8uZE, 5770566]
[paragraph, [488.0, 135.0, 345.0, 18.0], ygosDIxXUr, 5770566]
[paragraph, [488.0, 153.0, 345.0, 18.0], ygosDIxXUr, 5770566]
[paragraph, [488.0, 171.0, 345.0, 18.0], ygosDIxXUr, 5770566]
[paragraph, [488.0, 189.0, 345.0, 18.0], ygosDIxXUr, 5770566]
[paragraph, [488.0, 207.0, 345.0, 18.0], ygosDIxXUr, 5770566]
[paragraph, [488.0, 225.0, 345.0, 18.0], ygosDIxXUr, 5770566]
[paragraph, [488.0, 243.0, 345.0, 18.0], ygosDIxXUr, 5770566]
[paragraph, [461.0, 256.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 274.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 292.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 310.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 328.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 346.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 364.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 382.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 400.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 418.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 436.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 454.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 472.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 490.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 508.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 526.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 544.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 562.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [461.0, 580.0, 372.0, 18.0], uRpjEmWXl4, 5770566]
[paragraph, [83.0, 511.0, 370.0, 18.0], jTrguHhKdO, 5770566]
[paragraph, [83.0, 529.0, 370.0, 18.0], jTrguHhKdO, 5770566]
[paragraph, [83.0, 547.0, 370.0, 18.0], jTrguHhKdO, 5770566]
[paragraph, [83.0, 565.0, 370.0, 18.0], jTrguHhKdO, 5770566]
[paragraph, [83.0, 583.0, 370.0, 18.0], jTrguHhKdO, 5770566]
[paragraph, [83.0, 601.0, 370.0, 18.0], jTrguHhKdO, 5770566]
[paragraph, [83.0, 619.0, 370.0, 18.0], jTrguHhKdO, 5770566]
[paragraph, [83.0, 637.0, 370.0, 18.0], jTrguHhKdO, 5770566]
[paragraph, [83.0, 655.0, 370.0, 18.0], jTrguHhKdO, 5770566]
[paragraph, [83.0, 673.0, 370.0, 18.0], jTrguHhKdO, 5770566]
[paragraph, [83.0, 691.0, 370.0, 18.0], jTrguHhKdO, 5770566]
[paragraph, [83.0, 709.0, 370.0, 18.0], jTrguHhKdO, 5770566]
[paragraph, [83.0, 727.0, 370.0, 18.0], jTrguHhKdO, 5770566]
[paragraph, [492.0, 629.0, 302.0, 18.0], wB_OrkexBd, 5770566]
[paragraph, [492.0, 647.0, 302.0, 18.0], wB_OrkexBd, 5770566]
[paragraph, [492.0, 665.0, 302.0, 18.0], wB_OrkexBd, 5770566]
[paragraph, [492.0, 683.0, 302.0, 18.0], wB_OrkexBd, 5770566]
[paragraph, [492.0, 701.0, 302.0, 18.0], wB_OrkexBd, 5770566]
[paragraph, [492.0, 719.0, 302.0, 18.0], wB_OrkexBd, 5770566]
[paragraph, [459.0, 740.0, 371.0, 18.0], SQOG1fKOcC, 5770566]
[paragraph, [459.0, 758.0, 371.0, 18.0], SQOG1fKOcC, 5770566]
[paragraph, [459.0, 776.0, 371.0, 18.0], SQOG1fKOcC, 5770566]
[section-title, [80.0, 755.0, 133.0, 30.0], 7JOrZcbnGK, 5770566]
[paragraph, [107.0, 781.0, 348.0, 18.0], w0EAwyENeZ, 5770566]
[paragraph, [107.0, 799.0, 348.0, 18.0], w0EAwyENeZ, 5770566]
[paragraph, [107.0, 817.0, 348.0, 18.0], w0EAwyENeZ, 5770566]
[paragraph, [107.0, 835.0, 348.0, 18.0], w0EAwyENeZ, 5770566]
[paragraph, [107.0, 853.0, 348.0, 18.0], w0EAwyENeZ, 5770566]
[paragraph, [107.0, 871.0, 348.0, 18.0], w0EAwyENeZ, 5770566]
[paragraph, [480.0, 831.0, 308.0, 18.0], i4_5C0lA5U, 5770566]
[paragraph, [480.0, 849.0, 308.0, 18.0], i4_5C0lA5U, 5770566]
[paragraph, [480.0, 867.0, 308.0, 18.0], i4_5C0lA5U, 5770566]
[paragraph, [480.0, 885.0, 308.0, 18.0], i4_5C0lA5U, 5770566]
[paragraph, [480.0, 903.0, 308.0, 18.0], i4_5C0lA5U, 5770566]
[paragraph, [480.0, 921.0, 308.0, 18.0], i4_5C0lA5U, 5770566]
[paragraph, [480.0, 939.0, 308.0, 18.0], i4_5C0lA5U, 5770566]
[paragraph, [480.0, 957.0, 308.0, 18.0], i4_5C0lA5U, 5770566]
[paragraph, [480.0, 975.0, 308.0, 18.0], i4_5C0lA5U, 5770566]
[paragraph, [480.0, 993.0, 308.0, 18.0], i4_5C0lA5U, 5770566]
[paragraph, [480.0, 1011.0, 308.0, 18.0], i4_5C0lA5U, 5770566]
[paragraph, [480.0, 1029.0, 308.0, 18.0], i4_5C0lA5U, 5770566]
[paragraph, [480.0, 1047.0, 308.0, 18.0], i4_5C0lA5U, 5770566]
[paragraph, [78.0, 897.0, 379.0, 18.0], yktBOuJ5-K, 5770566]
[paragraph, [78.0, 915.0, 379.0, 18.0], yktBOuJ5-K, 5770566]
[paragraph, [78.0, 933.0, 379.0, 18.0], yktBOuJ5-K, 5770566]
[paragraph, [101.0, 980.0, 351.0, 18.0], 7t8lyhd3aH, 5770566]
[paragraph, [101.0, 998.0, 351.0, 18.0], 7t8lyhd3aH, 5770566]
[paragraph, [101.0, 1016.0, 351.0, 18.0], 7t8lyhd3aH, 5770566]
[paragraph, [101.0, 1034.0, 351.0, 18.0], 7t8lyhd3aH, 5770566]
[paragraph, [101.0, 1052.0, 351.0, 18.0], 7t8lyhd3aH, 5770566]
[paragraph, [101.0, 1070.0, 351.0, 18.0], 7t8lyhd3aH, 5770566]
[paragraph, [460.0, 1062.0, 370.0, 18.0], I4U_DOWrob, 5770566]
[paragraph, [460.0, 1080.0, 370.0, 18.0], I4U_DOWrob, 5770566]
[paragraph, [460.0, 1098.0, 370.0, 18.0], I4U_DOWrob, 5770566]
[paragraph, [460.0, 1116.0, 370.0, 18.0], I4U_DOWrob, 5770566]
[paragraph, [84.0, 1097.0, 374.0, 18.0], pr7aV3BhC5, 5770566]
[paragraph, [84.0, 1115.0, 374.0, 18.0], pr7aV3BhC5, 5770566]
[paragraph, [84.0, 1133.0, 374.0, 18.0], pr7aV3BhC5, 5770566]
[section-title, [72.0, 1149.0, 207.0, 30.0], -Y9804xljx, 5770566]
[section-title, [463.0, 1151.0, 276.0, 30.0], zpooQwUSrm, 5770566]
[paragraph, [482.0, 1183.0, 330.0, 18.0], r9Jmrm4ovo, 5770566]
[paragraph, [482.0, 1201.0, 330.0, 18.0], r9Jmrm4ovo, 5770566]
[paragraph, [482.0, 1219.0, 330.0, 18.0], r9Jmrm4ovo, 5770566]
[paragraph, [482.0, 1237.0, 330.0, 18.0], r9Jmrm4ovo, 5770566]
[paragraph, [482.0, 1255.0, 330.0, 18.0], r9Jmrm4ovo, 5770566]
[paragraph, [482.0, 1273.0, 330.0, 18.0], r9Jmrm4ovo, 5770566]
[paragraph, [113.0, 1186.0, 333.0, 18.0], Seo4H1heqi, 5770566]
[paragraph, [113.0, 1204.0, 333.0, 18.0], Seo4H1heqi, 5770566]
[paragraph, [113.0, 1222.0, 333.0, 18.0], Seo4H1heqi, 5770566]
[paragraph, [113.0, 1240.0, 333.0, 18.0], Seo4H1heqi, 5770566]
[paragraph, [113.0, 1258.0, 333.0, 18.0], Seo4H1heqi, 5770566]
[paragraph, [113.0, 1276.0, 333.0, 18.0], Seo4H1heqi, 5770566]
[paragraph, [460.0, 1294.0, 382.0, 18.0], Fh2AnBlkYI, 5770566]
[paragraph, [460.0, 1312.0, 382.0, 18.0], Fh2AnBlkYI, 5770566]
[paragraph, [460.0, 1330.0, 382.0, 18.0], Fh2AnBlkYI, 5770566]
[paragraph, [460.0, 1348.0, 382.0, 18.0], Fh2AnBlkYI, 5770566]
[paragraph, [460.0, 1366.0, 382.0, 18.0], Fh2AnBlkYI, 5770566]
[paragraph, [460.0, 1384.0, 382.0, 18.0], Fh2AnBlkYI, 5770566]
[paragraph, [88.0, 1300.0, 365.0, 18.0], eeRzw58Yf2, 5770566]
[paragraph, [88.0, 1318.0, 365.0, 18.0], eeRzw58Yf2, 5770566]
[paragraph, [88.0, 1336.0, 365.0, 18.0], eeRzw58Yf2, 5770566]
[paragraph, [88.0, 1354.0, 365.0, 18.0], eeRzw58Yf2, 5770566]
[paragraph, [88.0, 1372.0, 365.0, 18.0], eeRzw58Yf2, 5770566]
