[2339, 1656]
[section-title, [764.0, 343.0, 328.0, 52.5], _rdDj2AAqi, 5731427]
[paragraph, [188.0, 556.0, 1284.0, 36.0], shoonya_2s0PDWILWZVOVD, 5731427]
[paragraph, [188.0, 592.0, 1284.0, 36.0], shoonya_2s0PDWILWZVOVD, 5731427]
[paragraph, [188.0, 628.0, 1284.0, 36.0], shoonya_2s0PDWILWZVOVD, 5731427]
[paragraph, [188.0, 664.0, 1284.0, 36.0], shoonya_2s0PDWILWZVOVD, 5731427]
[paragraph, [188.0, 700.0, 1284.0, 36.0], shoonya_2s0PDWILWZVOVD, 5731427]
[paragraph, [188.0, 736.0, 1284.0, 36.0], shoonya_2s0PDWILWZVOVD, 5731427]
[paragraph, [188.0, 772.0, 1284.0, 36.0], shoonya_2s0PDWILWZVOVD, 5731427]
[paragraph, [185.0, 948.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [185.0, 984.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [185.0, 1020.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [185.0, 1056.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [185.0, 1092.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [185.0, 1128.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [185.0, 1164.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [185.0, 1200.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [185.0, 1236.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [185.0, 1272.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [185.0, 1308.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [185.0, 1344.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [185.0, 1380.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [185.0, 1416.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [185.0, 1452.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [185.0, 1488.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [185.0, 1524.0, 1283.0, 36.0], shoonya_1s1R4H7X2LAZL6, 5731427]
[paragraph, [187.0, 1606.0, 1279.0, 36.0], shoonya_0s71N40BX6ZRBH, 5731427]
[paragraph, [187.0, 1642.0, 1279.0, 36.0], shoonya_0s71N40BX6ZRBH, 5731427]
[paragraph, [187.0, 1678.0, 1279.0, 36.0], shoonya_0s71N40BX6ZRBH, 5731427]
[paragraph, [187.0, 1714.0, 1279.0, 36.0], shoonya_0s71N40BX6ZRBH, 5731427]
[paragraph, [187.0, 1750.0, 1279.0, 36.0], shoonya_0s71N40BX6ZRBH, 5731427]
[paragraph, [187.0, 1786.0, 1279.0, 36.0], shoonya_0s71N40BX6ZRBH, 5731427]
[paragraph, [187.0, 1822.0, 1279.0, 36.0], shoonya_0s71N40BX6ZRBH, 5731427]
[paragraph, [187.0, 1858.0, 1279.0, 36.0], shoonya_0s71N40BX6ZRBH, 5731427]
[paragraph, [187.0, 1894.0, 1279.0, 36.0], shoonya_0s71N40BX6ZRBH, 5731427]
[paragraph, [187.0, 1930.0, 1279.0, 36.0], shoonya_0s71N40BX6ZRBH, 5731427]
[paragraph, [187.0, 1966.0, 1279.0, 36.0], shoonya_0s71N40BX6ZRBH, 5731427]
[paragraph, [187.0, 2002.0, 1279.0, 36.0], shoonya_0s71N40BX6ZRBH, 5731427]
[paragraph, [187.0, 2038.0, 1279.0, 36.0], shoonya_0s71N40BX6ZRBH, 5731427]
[paragraph, [187.0, 2074.0, 1279.0, 36.0], shoonya_0s71N40BX6ZRBH, 5731427]
