[1200, 825]
[section-title, [143.0, 111.0, 168.0, 30.0], shoonya_4sE89UT8RL1MSR, 5691080]
[paragraph, [144.0, 161.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 179.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 197.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 215.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 233.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 251.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 269.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 287.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 305.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 323.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 341.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 359.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 377.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 395.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 413.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 431.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 449.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 467.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 485.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [144.0, 503.0, 540.0, 18.0], shoonya_0sSYZNQALVMC51, 5691080]
[paragraph, [145.0, 530.0, 536.0, 18.0], shoonya_1sMXAA2IBMEECX, 5691080]
[paragraph, [145.0, 548.0, 536.0, 18.0], shoonya_1sMXAA2IBMEECX, 5691080]
[paragraph, [145.0, 566.0, 536.0, 18.0], shoonya_1sMXAA2IBMEECX, 5691080]
[paragraph, [145.0, 584.0, 536.0, 18.0], shoonya_1sMXAA2IBMEECX, 5691080]
[paragraph, [145.0, 602.0, 536.0, 18.0], shoonya_1sMXAA2IBMEECX, 5691080]
[paragraph, [145.0, 620.0, 536.0, 18.0], shoonya_1sMXAA2IBMEECX, 5691080]
[paragraph, [145.0, 638.0, 536.0, 18.0], shoonya_1sMXAA2IBMEECX, 5691080]
[paragraph, [145.0, 656.0, 536.0, 18.0], shoonya_1sMXAA2IBMEECX, 5691080]
[paragraph, [145.0, 674.0, 536.0, 18.0], shoonya_1sMXAA2IBMEECX, 5691080]
[paragraph, [145.0, 692.0, 536.0, 18.0], shoonya_1sMXAA2IBMEECX, 5691080]
[paragraph, [145.0, 710.0, 536.0, 18.0], shoonya_1sMXAA2IBMEECX, 5691080]
[paragraph, [145.0, 728.0, 536.0, 18.0], shoonya_1sMXAA2IBMEECX, 5691080]
[paragraph, [145.0, 746.0, 536.0, 18.0], shoonya_1sMXAA2IBMEECX, 5691080]
[paragraph, [144.0, 773.0, 538.0, 18.0], shoonya_2s6BZ9RK5269TA, 5691080]
[paragraph, [144.0, 791.0, 538.0, 18.0], shoonya_2s6BZ9RK5269TA, 5691080]
[paragraph, [144.0, 809.0, 538.0, 18.0], shoonya_2s6BZ9RK5269TA, 5691080]
[paragraph, [144.0, 827.0, 538.0, 18.0], shoonya_2s6BZ9RK5269TA, 5691080]
[paragraph, [144.0, 845.0, 538.0, 18.0], shoonya_2s6BZ9RK5269TA, 5691080]
[paragraph, [144.0, 863.0, 538.0, 18.0], shoonya_2s6BZ9RK5269TA, 5691080]
[paragraph, [144.0, 881.0, 538.0, 18.0], shoonya_2s6BZ9RK5269TA, 5691080]
[paragraph, [144.0, 899.0, 538.0, 18.0], shoonya_2s6BZ9RK5269TA, 5691080]
[paragraph, [144.0, 917.0, 538.0, 18.0], shoonya_2s6BZ9RK5269TA, 5691080]
[paragraph, [144.0, 935.0, 538.0, 18.0], shoonya_2s6BZ9RK5269TA, 5691080]
[paragraph, [144.0, 953.0, 538.0, 18.0], shoonya_2s6BZ9RK5269TA, 5691080]
[paragraph, [144.0, 971.0, 538.0, 18.0], shoonya_2s6BZ9RK5269TA, 5691080]
[paragraph, [144.0, 989.0, 538.0, 18.0], shoonya_2s6BZ9RK5269TA, 5691080]
[paragraph, [144.0, 1007.0, 538.0, 18.0], shoonya_2s6BZ9RK5269TA, 5691080]
[paragraph, [144.0, 1025.0, 538.0, 18.0], shoonya_2s6BZ9RK5269TA, 5691080]
