[872, 605]
[section-title, [265.0, 28.0, 75.0, 30.0], cJsOzAUrZ1, 6456620]
[folio, [469.0, 28.0, 81.0, 18.0], v6IGn1EXzu, 6456620]
[paragraph, [55.0, 70.0, 242.0, 18.0], HIz116d3wf, 6456620]
[paragraph, [55.0, 88.0, 242.0, 18.0], HIz116d3wf, 6456620]
[paragraph, [55.0, 106.0, 242.0, 18.0], HIz116d3wf, 6456620]
[paragraph, [301.0, 71.0, 249.0, 18.0], Gt8-SQ-aSU, 6456620]
[paragraph, [301.0, 89.0, 249.0, 18.0], Gt8-SQ-aSU, 6456620]
[paragraph, [301.0, 107.0, 249.0, 18.0], Gt8-SQ-aSU, 6456620]
[paragraph, [301.0, 125.0, 249.0, 18.0], Gt8-SQ-aSU, 6456620]
[paragraph, [301.0, 143.0, 249.0, 18.0], Gt8-SQ-aSU, 6456620]
[paragraph, [301.0, 161.0, 249.0, 18.0], Gt8-SQ-aSU, 6456620]
[paragraph, [301.0, 179.0, 249.0, 18.0], Gt8-SQ-aSU, 6456620]
[paragraph, [301.0, 197.0, 249.0, 18.0], Gt8-SQ-aSU, 6456620]
[paragraph, [301.0, 215.0, 249.0, 18.0], Gt8-SQ-aSU, 6456620]
[paragraph, [301.0, 233.0, 249.0, 18.0], Gt8-SQ-aSU, 6456620]
[paragraph, [50.0, 129.0, 226.0, 18.0], iihrgqTIWX, 6456620]
[paragraph, [54.0, 151.0, 247.0, 18.0], u3vXWc4JfU, 6456620]
[paragraph, [54.0, 169.0, 247.0, 18.0], u3vXWc4JfU, 6456620]
[paragraph, [54.0, 187.0, 247.0, 18.0], u3vXWc4JfU, 6456620]
[paragraph, [54.0, 205.0, 247.0, 18.0], u3vXWc4JfU, 6456620]
[paragraph, [54.0, 223.0, 247.0, 18.0], u3vXWc4JfU, 6456620]
[paragraph, [54.0, 241.0, 247.0, 18.0], u3vXWc4JfU, 6456620]
[paragraph, [54.0, 259.0, 247.0, 18.0], u3vXWc4JfU, 6456620]
[paragraph, [54.0, 277.0, 247.0, 18.0], u3vXWc4JfU, 6456620]
[paragraph, [54.0, 295.0, 247.0, 18.0], u3vXWc4JfU, 6456620]
[paragraph, [54.0, 313.0, 247.0, 18.0], u3vXWc4JfU, 6456620]
[paragraph, [54.0, 331.0, 247.0, 18.0], u3vXWc4JfU, 6456620]
[paragraph, [299.0, 245.0, 249.0, 18.0], shoonya_0s5N5439F3CEN6, 6456620]
[paragraph, [299.0, 263.0, 249.0, 18.0], shoonya_0s5N5439F3CEN6, 6456620]
[paragraph, [300.0, 279.0, 102.0, 18.0], l7_Xgd-heQ, 6456620]
[paragraph, [299.0, 303.0, 251.0, 18.0], 1MhHYM59PW, 6456620]
[paragraph, [299.0, 321.0, 251.0, 18.0], 1MhHYM59PW, 6456620]
[paragraph, [301.0, 339.0, 250.0, 18.0], 0DPmGEQLSd, 6456620]
[paragraph, [301.0, 357.0, 250.0, 18.0], 0DPmGEQLSd, 6456620]
[paragraph, [50.0, 361.0, 222.0, 18.0], MaDWKlbMNn, 6456620]
[paragraph, [409.0, 372.0, 142.0, 18.0], RzbE0ryGRc, 6456620]
[paragraph, [51.0, 382.0, 254.0, 18.0], 7xV-zDNmqe, 6456620]
[paragraph, [51.0, 400.0, 254.0, 18.0], 7xV-zDNmqe, 6456620]
[paragraph, [51.0, 418.0, 254.0, 18.0], 7xV-zDNmqe, 6456620]
[paragraph, [51.0, 436.0, 254.0, 18.0], 7xV-zDNmqe, 6456620]
[paragraph, [51.0, 454.0, 254.0, 18.0], 7xV-zDNmqe, 6456620]
[paragraph, [51.0, 472.0, 254.0, 18.0], 7xV-zDNmqe, 6456620]
[paragraph, [303.0, 390.0, 216.0, 18.0], YUk1dsRXU9, 6456620]
[paragraph, [304.0, 411.0, 248.0, 18.0], 7T3QtiWgoG, 6456620]
[paragraph, [304.0, 429.0, 248.0, 18.0], 7T3QtiWgoG, 6456620]
[paragraph, [304.0, 447.0, 248.0, 18.0], 7T3QtiWgoG, 6456620]
[paragraph, [304.0, 465.0, 248.0, 18.0], 7T3QtiWgoG, 6456620]
[paragraph, [304.0, 483.0, 248.0, 18.0], 7T3QtiWgoG, 6456620]
[paragraph, [304.0, 501.0, 248.0, 18.0], 7T3QtiWgoG, 6456620]
[paragraph, [304.0, 519.0, 248.0, 18.0], 7T3QtiWgoG, 6456620]
[paragraph, [304.0, 537.0, 248.0, 18.0], 7T3QtiWgoG, 6456620]
[paragraph, [304.0, 555.0, 248.0, 18.0], 7T3QtiWgoG, 6456620]
[paragraph, [304.0, 573.0, 248.0, 18.0], 7T3QtiWgoG, 6456620]
[paragraph, [304.0, 591.0, 248.0, 18.0], 7T3QtiWgoG, 6456620]
[paragraph, [304.0, 609.0, 248.0, 18.0], 7T3QtiWgoG, 6456620]
[paragraph, [304.0, 627.0, 248.0, 18.0], 7T3QtiWgoG, 6456620]
[paragraph, [304.0, 645.0, 248.0, 18.0], 7T3QtiWgoG, 6456620]
[paragraph, [304.0, 663.0, 248.0, 18.0], 7T3QtiWgoG, 6456620]
[paragraph, [53.0, 506.0, 231.0, 18.0], vl6kve655w, 6456620]
[paragraph, [53.0, 524.0, 231.0, 18.0], vl6kve655w, 6456620]
[paragraph, [54.0, 543.0, 225.0, 18.0], 4H9_pwxtnI, 6456620]
[paragraph, [53.0, 567.0, 247.0, 18.0], lG1c204ob4, 6456620]
[paragraph, [53.0, 585.0, 247.0, 18.0], lG1c204ob4, 6456620]
[paragraph, [53.0, 603.0, 247.0, 18.0], lG1c204ob4, 6456620]
[paragraph, [53.0, 621.0, 247.0, 18.0], lG1c204ob4, 6456620]
[paragraph, [53.0, 639.0, 247.0, 18.0], lG1c204ob4, 6456620]
[paragraph, [53.0, 657.0, 247.0, 18.0], lG1c204ob4, 6456620]
[paragraph, [316.0, 689.0, 102.0, 18.0], Rb4BU9Tw2a, 6456620]
[reference, [50.0, 693.0, 254.0, 18.0], 3vEZo_uFEj, 6456620]
[reference, [50.0, 711.0, 254.0, 18.0], 3vEZo_uFEj, 6456620]
[reference, [50.0, 729.0, 254.0, 18.0], 3vEZo_uFEj, 6456620]
[reference, [50.0, 747.0, 254.0, 18.0], 3vEZo_uFEj, 6456620]
[reference, [50.0, 765.0, 254.0, 18.0], 3vEZo_uFEj, 6456620]
[reference, [50.0, 783.0, 254.0, 18.0], 3vEZo_uFEj, 6456620]
[reference, [50.0, 801.0, 254.0, 18.0], 3vEZo_uFEj, 6456620]
[reference, [50.0, 819.0, 254.0, 18.0], 3vEZo_uFEj, 6456620]
[paragraph, [302.0, 706.0, 244.0, 18.0], Sl5dn3O68P, 6456620]
[paragraph, [304.0, 726.0, 234.0, 18.0], tZ-ZRLuucW, 6456620]
[paragraph, [303.0, 743.0, 50.0, 18.0], RC3j2rVGdM, 6456620]
