[1448, 2048]
[section-title, [127.0, 250.0, 836.0, 30.0], 8OwClPPd9p, 6473962]
[section-title, [127.0, 280.0, 836.0, 30.0], 8OwClPPd9p, 6473962]
[section-title, [127.0, 310.0, 836.0, 30.0], 8OwClPPd9p, 6473962]
[paragraph, [130.0, 383.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 401.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 419.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 437.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 455.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 473.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 491.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 509.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 527.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 545.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 563.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 581.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 599.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 617.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 635.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 653.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 671.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 689.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 707.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 725.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 743.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 761.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 779.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 797.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 815.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 833.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 851.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 869.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 887.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 905.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 923.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 941.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 959.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 977.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 995.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 1013.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 1031.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 1049.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 1067.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 1085.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 1103.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 1121.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 1139.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[paragraph, [130.0, 1157.0, 1787.0, 18.0], SQWaLpfirA, 6473962]
[folio, [495.0, 1289.0, 804.0, 18.0], shoonya_0s9XG4VRXVS1AD, 6473962]
[folio, [495.0, 1307.0, 804.0, 18.0], shoonya_0s9XG4VRXVS1AD, 6473962]
[folio, [1397.0, 1295.0, 164.0, 18.0], nRpkPLoDJ3, 6473962]
[folio, [1397.0, 1313.0, 164.0, 18.0], nRpkPLoDJ3, 6473962]
