[2339, 1656]
[chapter-title, [732.0, 219.0, 385.0, 70.5], shoonya_2sA8JUG5FR3MIX, 5731472]
[section-title, [775.0, 340.0, 297.0, 52.5], shoonya_4sMYYOWCDF8MPJ, 5731472]
[paragraph, [188.0, 556.0, 1271.0, 36.0], shoonya_3sANVSCRFXTN4H, 5731472]
[paragraph, [188.0, 592.0, 1271.0, 36.0], shoonya_3sANVSCRFXTN4H, 5731472]
[paragraph, [188.0, 628.0, 1271.0, 36.0], shoonya_3sANVSCRFXTN4H, 5731472]
[paragraph, [189.0, 820.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 856.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 892.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 928.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 964.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 1000.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 1036.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 1072.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 1108.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 1144.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 1180.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 1216.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 1252.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 1288.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 1324.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 1360.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 1396.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 1432.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 1468.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 1504.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [189.0, 1540.0, 1277.0, 36.0], shoonya_0sWVPC10FAY5HN, 5731472]
[paragraph, [186.0, 1625.0, 1276.0, 36.0], shoonya_1sZ2IZKS6HZTR8, 5731472]
[paragraph, [186.0, 1661.0, 1276.0, 36.0], shoonya_1sZ2IZKS6HZTR8, 5731472]
[paragraph, [186.0, 1697.0, 1276.0, 36.0], shoonya_1sZ2IZKS6HZTR8, 5731472]
[paragraph, [186.0, 1733.0, 1276.0, 36.0], shoonya_1sZ2IZKS6HZTR8, 5731472]
[paragraph, [186.0, 1769.0, 1276.0, 36.0], shoonya_1sZ2IZKS6HZTR8, 5731472]
[paragraph, [186.0, 1805.0, 1276.0, 36.0], shoonya_1sZ2IZKS6HZTR8, 5731472]
[paragraph, [186.0, 1841.0, 1276.0, 36.0], shoonya_1sZ2IZKS6HZTR8, 5731472]
[paragraph, [186.0, 1877.0, 1276.0, 36.0], shoonya_1sZ2IZKS6HZTR8, 5731472]
[paragraph, [186.0, 1913.0, 1276.0, 36.0], shoonya_1sZ2IZKS6HZTR8, 5731472]
[paragraph, [186.0, 1949.0, 1276.0, 36.0], shoonya_1sZ2IZKS6HZTR8, 5731472]
[paragraph, [186.0, 1985.0, 1276.0, 36.0], shoonya_1sZ2IZKS6HZTR8, 5731472]
[paragraph, [186.0, 2021.0, 1276.0, 36.0], shoonya_1sZ2IZKS6HZTR8, 5731472]
