[1298, 853]
[section-title, [357.0, 41.0, 158.0, 30.0], 34MpGsUi4W, 5709584]
[section-title, [357.0, 71.0, 158.0, 30.0], 34MpGsUi4W, 5709584]
[paragraph, [62.0, 111.0, 728.0, 18.0], shoonya_3sQSSIYVJN2WBO, 5709584]
[paragraph, [62.0, 129.0, 728.0, 18.0], shoonya_3sQSSIYVJN2WBO, 5709584]
[paragraph, [62.0, 147.0, 728.0, 18.0], shoonya_3sQSSIYVJN2WBO, 5709584]
[paragraph, [62.0, 165.0, 728.0, 18.0], shoonya_3sQSSIYVJN2WBO, 5709584]
[paragraph, [62.0, 183.0, 728.0, 18.0], shoonya_3sQSSIYVJN2WBO, 5709584]
[paragraph, [62.0, 201.0, 728.0, 18.0], shoonya_3sQSSIYVJN2WBO, 5709584]
[paragraph, [62.0, 219.0, 728.0, 18.0], shoonya_3sQSSIYVJN2WBO, 5709584]
[paragraph, [62.0, 237.0, 728.0, 18.0], shoonya_3sQSSIYVJN2WBO, 5709584]
[paragraph, [62.0, 255.0, 728.0, 18.0], shoonya_3sQSSIYVJN2WBO, 5709584]
[paragraph, [62.0, 273.0, 728.0, 18.0], shoonya_3sQSSIYVJN2WBO, 5709584]
[paragraph, [62.0, 291.0, 728.0, 18.0], shoonya_3sQSSIYVJN2WBO, 5709584]
[paragraph, [62.0, 309.0, 728.0, 18.0], shoonya_3sQSSIYVJN2WBO, 5709584]
[paragraph, [62.0, 327.0, 728.0, 18.0], shoonya_3sQSSIYVJN2WBO, 5709584]
[paragraph, [62.0, 345.0, 728.0, 18.0], shoonya_3sQSSIYVJN2WBO, 5709584]
[paragraph, [61.0, 364.0, 726.0, 18.0], shoonya_4s1OYWWJHPTIPS, 5709584]
[paragraph, [61.0, 382.0, 726.0, 18.0], shoonya_4s1OYWWJHPTIPS, 5709584]
[paragraph, [61.0, 400.0, 726.0, 18.0], shoonya_4s1OYWWJHPTIPS, 5709584]
[paragraph, [61.0, 418.0, 726.0, 18.0], shoonya_4s1OYWWJHPTIPS, 5709584]
[paragraph, [61.0, 436.0, 726.0, 18.0], shoonya_4s1OYWWJHPTIPS, 5709584]
[paragraph, [61.0, 454.0, 726.0, 18.0], shoonya_4s1OYWWJHPTIPS, 5709584]
[paragraph, [62.0, 488.0, 726.0, 18.0], shoonya_0sN829ZT6LJDVN, 5709584]
[paragraph, [62.0, 506.0, 726.0, 18.0], shoonya_0sN829ZT6LJDVN, 5709584]
[paragraph, [62.0, 524.0, 726.0, 18.0], shoonya_0sN829ZT6LJDVN, 5709584]
[paragraph, [62.0, 542.0, 726.0, 18.0], shoonya_0sN829ZT6LJDVN, 5709584]
[paragraph, [62.0, 560.0, 726.0, 18.0], shoonya_0sN829ZT6LJDVN, 5709584]
[paragraph, [62.0, 578.0, 726.0, 18.0], shoonya_0sN829ZT6LJDVN, 5709584]
[paragraph, [62.0, 596.0, 726.0, 18.0], shoonya_0sN829ZT6LJDVN, 5709584]
[paragraph, [62.0, 614.0, 726.0, 18.0], shoonya_0sN829ZT6LJDVN, 5709584]
[paragraph, [62.0, 632.0, 726.0, 18.0], shoonya_0sN829ZT6LJDVN, 5709584]
[paragraph, [62.0, 650.0, 726.0, 18.0], shoonya_0sN829ZT6LJDVN, 5709584]
[paragraph, [62.0, 668.0, 726.0, 18.0], shoonya_0sN829ZT6LJDVN, 5709584]
[paragraph, [62.0, 686.0, 726.0, 18.0], shoonya_0sN829ZT6LJDVN, 5709584]
[paragraph, [62.0, 704.0, 726.0, 18.0], shoonya_0sN829ZT6LJDVN, 5709584]
[paragraph, [67.0, 741.0, 717.0, 18.0], shoonya_5sINAGF6K6NJ3Q, 5709584]
[paragraph, [67.0, 759.0, 717.0, 18.0], shoonya_5sINAGF6K6NJ3Q, 5709584]
[paragraph, [67.0, 777.0, 717.0, 18.0], shoonya_5sINAGF6K6NJ3Q, 5709584]
[paragraph, [67.0, 795.0, 717.0, 18.0], shoonya_5sINAGF6K6NJ3Q, 5709584]
[paragraph, [67.0, 814.0, 716.0, 18.0], shoonya_6s235U5PWXYELF, 5709584]
[paragraph, [67.0, 832.0, 716.0, 18.0], shoonya_6s235U5PWXYELF, 5709584]
[paragraph, [67.0, 850.0, 716.0, 18.0], shoonya_6s235U5PWXYELF, 5709584]
[paragraph, [67.0, 868.0, 716.0, 18.0], shoonya_6s235U5PWXYELF, 5709584]
[paragraph, [67.0, 886.0, 716.0, 18.0], shoonya_6s235U5PWXYELF, 5709584]
[paragraph, [67.0, 904.0, 716.0, 18.0], shoonya_6s235U5PWXYELF, 5709584]
[paragraph, [67.0, 922.0, 716.0, 18.0], shoonya_6s235U5PWXYELF, 5709584]
[paragraph, [67.0, 940.0, 716.0, 18.0], shoonya_6s235U5PWXYELF, 5709584]
[paragraph, [67.0, 958.0, 716.0, 18.0], shoonya_6s235U5PWXYELF, 5709584]
[paragraph, [67.0, 976.0, 716.0, 18.0], shoonya_6s235U5PWXYELF, 5709584]
[paragraph, [67.0, 994.0, 716.0, 18.0], shoonya_6s235U5PWXYELF, 5709584]
[paragraph, [67.0, 1012.0, 716.0, 18.0], shoonya_6s235U5PWXYELF, 5709584]
[paragraph, [67.0, 1030.0, 716.0, 18.0], shoonya_6s235U5PWXYELF, 5709584]
[paragraph, [67.0, 1048.0, 716.0, 18.0], shoonya_6s235U5PWXYELF, 5709584]
