[1787, 1218]
[chapter-title, [171.0, 239.0, 860.0, 58.5], shoonya_3sSZMDNCVHOX2Q, 5651215]
[author, [962.0, 345.0, 133.0, 36.0], sSdc0pkmUE, 5651215]
[paragraph, [105.0, 436.0, 1000.0, 36.0], shoonya_0sAZ63QZHALRFY, 5651215]
[paragraph, [105.0, 472.0, 1000.0, 36.0], shoonya_0sAZ63QZHALRFY, 5651215]
[paragraph, [105.0, 508.0, 1000.0, 36.0], shoonya_0sAZ63QZHALRFY, 5651215]
[paragraph, [105.0, 544.0, 1000.0, 36.0], shoonya_0sAZ63QZHALRFY, 5651215]
[paragraph, [105.0, 580.0, 1000.0, 36.0], shoonya_0sAZ63QZHALRFY, 5651215]
[paragraph, [105.0, 616.0, 1000.0, 36.0], shoonya_0sAZ63QZHALRFY, 5651215]
[paragraph, [105.0, 652.0, 1000.0, 36.0], shoonya_0sAZ63QZHALRFY, 5651215]
[paragraph, [105.0, 688.0, 1000.0, 36.0], shoonya_0sAZ63QZHALRFY, 5651215]
[paragraph, [105.0, 724.0, 1000.0, 36.0], shoonya_0sAZ63QZHALRFY, 5651215]
[paragraph, [105.0, 760.0, 1000.0, 36.0], shoonya_0sAZ63QZHALRFY, 5651215]
[paragraph, [105.0, 796.0, 1000.0, 36.0], shoonya_0sAZ63QZHALRFY, 5651215]
[paragraph, [105.0, 832.0, 1000.0, 36.0], shoonya_0sAZ63QZHALRFY, 5651215]
[paragraph, [117.0, 882.0, 999.0, 36.0], shoonya_4sQ802K3H9VG8F, 5651215]
[paragraph, [117.0, 918.0, 999.0, 36.0], shoonya_4sQ802K3H9VG8F, 5651215]
[paragraph, [117.0, 954.0, 999.0, 36.0], shoonya_4sQ802K3H9VG8F, 5651215]
[paragraph, [115.0, 1003.0, 998.0, 36.0], shoonya_1sQ7R6BF3M0X8Z, 5651215]
[paragraph, [115.0, 1039.0, 998.0, 36.0], shoonya_1sQ7R6BF3M0X8Z, 5651215]
[paragraph, [115.0, 1075.0, 998.0, 36.0], shoonya_1sQ7R6BF3M0X8Z, 5651215]
[paragraph, [115.0, 1111.0, 998.0, 36.0], shoonya_1sQ7R6BF3M0X8Z, 5651215]
[paragraph, [115.0, 1147.0, 998.0, 36.0], shoonya_1sQ7R6BF3M0X8Z, 5651215]
[paragraph, [115.0, 1183.0, 998.0, 36.0], shoonya_1sQ7R6BF3M0X8Z, 5651215]
[paragraph, [115.0, 1219.0, 998.0, 36.0], shoonya_1sQ7R6BF3M0X8Z, 5651215]
[paragraph, [115.0, 1255.0, 998.0, 36.0], shoonya_1sQ7R6BF3M0X8Z, 5651215]
[paragraph, [115.0, 1291.0, 998.0, 36.0], shoonya_1sQ7R6BF3M0X8Z, 5651215]
[paragraph, [115.0, 1326.0, 1007.0, 36.0], BMWSaLNNqz, 5651215]
[paragraph, [115.0, 1362.0, 1007.0, 36.0], BMWSaLNNqz, 5651215]
[paragraph, [115.0, 1398.0, 1007.0, 36.0], BMWSaLNNqz, 5651215]
[paragraph, [115.0, 1434.0, 1007.0, 36.0], BMWSaLNNqz, 5651215]
[paragraph, [115.0, 1470.0, 1007.0, 36.0], BMWSaLNNqz, 5651215]
[paragraph, [115.0, 1506.0, 1007.0, 36.0], BMWSaLNNqz, 5651215]
[paragraph, [115.0, 1542.0, 1007.0, 36.0], BMWSaLNNqz, 5651215]
[paragraph, [115.0, 1578.0, 1007.0, 36.0], BMWSaLNNqz, 5651215]
[footnote, [467.0, 1637.0, 228.0, 36.0], 5_jqiwpg8I, 5651215]
