[2339, 1656]
[chapter-title, [729.0, 198.0, 392.0, 70.5], 3tQcL5mgvt, 5730906]
[section-title, [795.0, 322.0, 266.0, 52.5], 1veOwFOGbG, 5730906]
[paragraph, [192.0, 564.0, 1273.0, 36.0], 6aV7qc1GW5, 5730906]
[paragraph, [192.0, 600.0, 1273.0, 36.0], 6aV7qc1GW5, 5730906]
[paragraph, [192.0, 636.0, 1273.0, 36.0], 6aV7qc1GW5, 5730906]
[paragraph, [189.0, 802.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [189.0, 838.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [189.0, 874.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [189.0, 910.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [189.0, 946.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [189.0, 982.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [189.0, 1018.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [189.0, 1054.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [189.0, 1090.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [189.0, 1126.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [189.0, 1162.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [189.0, 1198.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [189.0, 1234.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [189.0, 1270.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [189.0, 1306.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [189.0, 1342.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [189.0, 1378.0, 1277.0, 36.0], shoonya_1sDMXUZUGGI7ZS, 5730906]
[paragraph, [187.0, 1460.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 1496.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 1532.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 1568.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 1604.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 1640.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 1676.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 1712.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 1748.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 1784.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 1820.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 1856.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 1892.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 1928.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 1964.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 2000.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 2036.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
[paragraph, [187.0, 2072.0, 1280.0, 36.0], shoonya_0sVEQUQOR5D4ZT, 5730906]
