[2338, 1654]
[author, [638.0, 187.0, 778.0, 36.0], rYnwjonTA3, 5754214]
[paragraph, [187.0, 256.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 292.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 328.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 364.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 400.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 436.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 472.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 508.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 544.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 580.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 616.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 652.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 688.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 724.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 760.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 796.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 832.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 868.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 904.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 940.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 976.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 1012.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [187.0, 1048.0, 1277.0, 36.0], shoonya_1sKNY7XN5JP1YS, 5754214]
[paragraph, [190.0, 1111.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1147.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1183.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1219.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1255.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1291.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1327.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1363.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1399.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1435.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1471.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1507.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1543.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1579.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1615.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1651.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1687.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1723.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1759.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1795.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1831.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1867.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1903.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1939.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 1975.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 2011.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
[paragraph, [190.0, 2047.0, 1278.0, 36.0], shoonya_0sJ8B7KY4F07TS, 5754214]
