[972, 602]
[sub-section-title, [75.0, 69.0, 460.0, 25.5], QyCQjNH3C3, 5756522]
[paragraph, [22.0, 98.0, 522.0, 18.0], shoonya_3sH278VMD5MI25, 5756522]
[paragraph, [22.0, 116.0, 522.0, 18.0], shoonya_3sH278VMD5MI25, 5756522]
[ordered-list, [53.0, 148.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 166.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 184.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 202.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 220.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 238.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 256.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 274.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 292.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 310.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 328.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 346.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 364.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 382.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 400.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 418.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 436.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 454.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 472.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 490.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 508.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 526.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 544.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 562.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 580.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 598.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 616.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 634.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 652.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 670.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 688.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 706.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 724.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 742.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 760.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 778.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 796.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 814.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 832.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
[ordered-list, [53.0, 850.0, 492.0, 18.0], shoonya_2sTZZQ7LYDHQ29, 5756522]
