[1388, 886]
[folio, [36.0, 116.0, 160.0, 18.0], 1mgzgw_Sh4, 5742714]
[folio, [36.0, 134.0, 160.0, 18.0], 1mgzgw_Sh4, 5742714]
[folio, [379.0, 123.0, 114.0, 18.0], shoonya_0sMTTZRT5M2VQ1, 5742714]
[paragraph, [39.0, 177.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 195.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 213.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 231.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 249.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 267.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 285.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 303.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 321.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 339.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 357.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 375.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 393.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 411.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 429.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 447.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 465.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 483.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 501.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 519.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 537.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 555.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 573.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 591.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 609.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 627.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 645.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 663.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 681.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 699.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 717.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 735.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 753.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [39.0, 771.0, 393.0, 18.0], VqjG2w5rZx, 5742714]
[paragraph, [447.0, 180.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 198.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 216.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 234.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 252.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 270.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 288.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 306.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 324.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 342.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 360.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 378.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 396.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 414.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 432.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 450.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 468.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 486.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 504.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 522.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 540.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 558.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 576.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 594.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 612.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 630.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 648.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 666.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 684.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 702.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 720.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 738.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 756.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 774.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 792.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 810.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 828.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 846.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 864.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 882.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 900.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 918.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 936.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 954.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 972.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 990.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 1008.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 1026.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 1044.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 1062.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 1080.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 1098.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 1116.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 1134.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 1152.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 1170.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 1188.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 1206.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 1224.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
[paragraph, [447.0, 1242.0, 404.0, 18.0], 3wpIRF9UeR, 5742714]
