[3508, 2481]
[contact-info, [555.0, 77.0, 1360.0, 52.5], Hn2kWnZxPz, 6516767]
[contact-info, [555.0, 129.5, 1360.0, 52.5], Hn2kWnZxPz, 6516767]
[contact-info, [555.0, 182.0, 1360.0, 52.5], Hn2kWnZxPz, 6516767]
[contact-info, [555.0, 234.5, 1360.0, 52.5], Hn2kWnZxPz, 6516767]
[section-title, [996.0, 596.0, 490.0, 93.0], 6Rje8OcMzf, 6516767]
[paragraph, [211.0, 1068.0, 285.0, 52.5], yYNRbOayb-, 6516767]
[paragraph, [208.0, 1171.0, 2061.0, 52.5], zkv3H4K38p, 6516767]
[paragraph, [208.0, 1223.5, 2061.0, 52.5], zkv3H4K38p, 6516767]
[paragraph, [208.0, 1276.0, 2061.0, 52.5], zkv3H4K38p, 6516767]
[paragraph, [208.0, 1328.5, 2061.0, 52.5], zkv3H4K38p, 6516767]
[paragraph, [208.0, 1381.0, 2061.0, 52.5], zkv3H4K38p, 6516767]
[paragraph, [208.0, 1433.5, 2061.0, 52.5], zkv3H4K38p, 6516767]
[paragraph, [170.0, 1538.0, 2092.0, 52.5], Tpv4UQGXX9, 6516767]
[paragraph, [170.0, 1590.5, 2092.0, 52.5], Tpv4UQGXX9, 6516767]
[paragraph, [170.0, 1643.0, 2092.0, 52.5], Tpv4UQGXX9, 6516767]
[paragraph, [170.0, 1695.5, 2092.0, 52.5], Tpv4UQGXX9, 6516767]
[paragraph, [170.0, 1748.0, 2092.0, 52.5], Tpv4UQGXX9, 6516767]
[paragraph, [170.0, 1800.5, 2092.0, 52.5], Tpv4UQGXX9, 6516767]
[paragraph, [170.0, 1853.0, 2092.0, 52.5], Tpv4UQGXX9, 6516767]
[paragraph, [176.0, 2016.0, 2117.0, 52.5], FPDTtgvSQ7, 6516767]
[paragraph, [176.0, 2068.5, 2117.0, 52.5], FPDTtgvSQ7, 6516767]
[paragraph, [176.0, 2121.0, 2117.0, 52.5], FPDTtgvSQ7, 6516767]
[paragraph, [176.0, 2173.5, 2117.0, 52.5], FPDTtgvSQ7, 6516767]
[paragraph, [176.0, 2226.0, 2117.0, 52.5], FPDTtgvSQ7, 6516767]
[paragraph, [176.0, 2278.5, 2117.0, 52.5], FPDTtgvSQ7, 6516767]
[paragraph, [176.0, 2331.0, 2117.0, 52.5], FPDTtgvSQ7, 6516767]
[paragraph, [176.0, 2383.5, 2117.0, 52.5], FPDTtgvSQ7, 6516767]
[ordered-list, [273.0, 2482.0, 1987.0, 52.5], FT7C2Qo9nj, 6516767]
[ordered-list, [273.0, 2534.5, 1987.0, 52.5], FT7C2Qo9nj, 6516767]
[ordered-list, [273.0, 2587.0, 1987.0, 52.5], FT7C2Qo9nj, 6516767]
[ordered-list, [273.0, 2639.5, 1987.0, 52.5], FT7C2Qo9nj, 6516767]
[ordered-list, [273.0, 2692.0, 1987.0, 52.5], FT7C2Qo9nj, 6516767]
[ordered-list, [273.0, 2744.5, 1987.0, 52.5], FT7C2Qo9nj, 6516767]
[ordered-list, [273.0, 2797.0, 1987.0, 52.5], FT7C2Qo9nj, 6516767]
[ordered-list, [273.0, 2849.5, 1987.0, 52.5], FT7C2Qo9nj, 6516767]
[ordered-list, [273.0, 2902.0, 1987.0, 52.5], FT7C2Qo9nj, 6516767]
[ordered-list, [273.0, 2954.5, 1987.0, 52.5], FT7C2Qo9nj, 6516767]
[paragraph, [186.0, 3104.0, 2108.0, 52.5], gSIZD5Oplz, 6516767]
[paragraph, [186.0, 3156.5, 2108.0, 52.5], gSIZD5Oplz, 6516767]
[paragraph, [186.0, 3209.0, 2108.0, 52.5], gSIZD5Oplz, 6516767]
[paragraph, [186.0, 3261.5, 2108.0, 52.5], gSIZD5Oplz, 6516767]
