[1755, 1240]
[section-title, [493.0, 69.0, 320.0, 49.5], c-kbqzJn9X, 6475894]
[paragraph, [278.0, 190.0, 749.0, 36.0], fqAvPWl7ML, 6475894]
[paragraph, [278.0, 226.0, 749.0, 36.0], fqAvPWl7ML, 6475894]
[ordered-list, [154.0, 294.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 330.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 366.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 402.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 438.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 474.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 510.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 546.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 582.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 618.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 654.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 690.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 726.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 762.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 798.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 834.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 870.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 906.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 942.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 978.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1014.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1050.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1086.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1122.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1158.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1194.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1230.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1266.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1302.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1338.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1374.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1410.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1446.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1482.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1518.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1554.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1590.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
[ordered-list, [154.0, 1626.0, 989.0, 36.0], 6tT7uSEL6V, 6475894]
