[2230, 1704]
[section-title, [34.0, 132.0, 261.0, 52.5], BsuPrrWqBn, 5653840]
[section-title, [34.0, 184.5, 261.0, 52.5], BsuPrrWqBn, 5653840]
[headline, [148.0, 290.0, 1545.0, 67.5], shoonya_7sVDSC9IK3ZV0V, 5653840]
[headline, [148.0, 357.5, 1545.0, 67.5], shoonya_7sVDSC9IK3ZV0V, 5653840]
[headline, [148.0, 425.0, 1545.0, 67.5], shoonya_7sVDSC9IK3ZV0V, 5653840]
[author, [753.0, 561.0, 304.0, 36.0], gws2UPUtpw, 5653840]
[paragraph, [117.0, 626.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 662.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 698.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 734.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 770.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 806.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 842.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 878.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 914.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 950.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 986.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1022.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1058.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1094.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1130.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1166.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1202.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1238.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1274.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1310.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1346.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1382.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1418.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1454.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1490.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1526.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1562.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[paragraph, [117.0, 1598.0, 764.0, 36.0], shoonya_1s9JLVNPZ7F0WD, 5653840]
[sidebar, [897.0, 634.0, 782.0, 36.0], TPfOhQ2m5K, 5653840]
[sidebar, [897.0, 670.0, 782.0, 36.0], TPfOhQ2m5K, 5653840]
[sidebar, [897.0, 706.0, 782.0, 36.0], TPfOhQ2m5K, 5653840]
[sidebar, [897.0, 742.0, 782.0, 36.0], TPfOhQ2m5K, 5653840]
[sidebar, [897.0, 778.0, 782.0, 36.0], TPfOhQ2m5K, 5653840]
[sidebar, [897.0, 814.0, 782.0, 36.0], TPfOhQ2m5K, 5653840]
[sidebar, [897.0, 850.0, 782.0, 36.0], TPfOhQ2m5K, 5653840]
[sidebar, [897.0, 886.0, 782.0, 36.0], TPfOhQ2m5K, 5653840]
[figure-caption, [1153.0, 648.0, 525.0, 36.0], S9LW_EPPut, 5653840]
[figure-caption, [1153.0, 684.0, 525.0, 36.0], S9LW_EPPut, 5653840]
[figure-caption, [1153.0, 720.0, 525.0, 36.0], S9LW_EPPut, 5653840]
[figure-caption, [1153.0, 756.0, 525.0, 36.0], S9LW_EPPut, 5653840]
[figure-caption, [1153.0, 792.0, 525.0, 36.0], S9LW_EPPut, 5653840]
[figure-caption, [1153.0, 828.0, 525.0, 36.0], S9LW_EPPut, 5653840]
[figure-caption, [1153.0, 864.0, 525.0, 36.0], S9LW_EPPut, 5653840]
[paragraph, [901.0, 923.0, 783.0, 36.0], shoonya_3sJGKTIUKQT84O, 5653840]
[paragraph, [901.0, 959.0, 783.0, 36.0], shoonya_3sJGKTIUKQT84O, 5653840]
[paragraph, [901.0, 995.0, 783.0, 36.0], shoonya_3sJGKTIUKQT84O, 5653840]
[paragraph, [901.0, 1031.0, 783.0, 36.0], shoonya_3sJGKTIUKQT84O, 5653840]
[paragraph, [901.0, 1067.0, 783.0, 36.0], shoonya_3sJGKTIUKQT84O, 5653840]
[paragraph, [901.0, 1103.0, 783.0, 36.0], shoonya_3sJGKTIUKQT84O, 5653840]
[paragraph, [901.0, 1139.0, 783.0, 36.0], shoonya_3sJGKTIUKQT84O, 5653840]
[paragraph, [901.0, 1175.0, 783.0, 36.0], shoonya_3sJGKTIUKQT84O, 5653840]
[paragraph, [901.0, 1211.0, 783.0, 36.0], shoonya_3sJGKTIUKQT84O, 5653840]
[paragraph, [901.0, 1247.0, 783.0, 36.0], shoonya_3sJGKTIUKQT84O, 5653840]
[paragraph, [901.0, 1283.0, 783.0, 36.0], shoonya_3sJGKTIUKQT84O, 5653840]
[paragraph, [901.0, 1319.0, 783.0, 36.0], shoonya_3sJGKTIUKQT84O, 5653840]
[paragraph, [901.0, 1355.0, 783.0, 36.0], shoonya_3sJGKTIUKQT84O, 5653840]
[paragraph, [901.0, 1391.0, 783.0, 36.0], shoonya_3sJGKTIUKQT84O, 5653840]
[paragraph, [901.0, 1427.0, 783.0, 36.0], shoonya_3sJGKTIUKQT84O, 5653840]
[paragraph, [937.0, 1487.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 1523.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 1559.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 1595.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 1631.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 1667.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 1703.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 1739.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 1775.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 1811.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 1847.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 1883.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 1919.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 1955.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 1991.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 2027.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 2063.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [937.0, 2099.0, 751.0, 36.0], shoonya_2sM90XH8CTYS56, 5653840]
[paragraph, [133.0, 1663.0, 784.0, 36.0], shoonya_0sDOF9GPXJM8ZO, 5653840]
[paragraph, [133.0, 1699.0, 784.0, 36.0], shoonya_0sDOF9GPXJM8ZO, 5653840]
[paragraph, [133.0, 1735.0, 784.0, 36.0], shoonya_0sDOF9GPXJM8ZO, 5653840]
[paragraph, [133.0, 1771.0, 784.0, 36.0], shoonya_0sDOF9GPXJM8ZO, 5653840]
[paragraph, [133.0, 1807.0, 784.0, 36.0], shoonya_0sDOF9GPXJM8ZO, 5653840]
[paragraph, [133.0, 1843.0, 784.0, 36.0], shoonya_0sDOF9GPXJM8ZO, 5653840]
[paragraph, [133.0, 1879.0, 784.0, 36.0], shoonya_0sDOF9GPXJM8ZO, 5653840]
[paragraph, [133.0, 1915.0, 784.0, 36.0], shoonya_0sDOF9GPXJM8ZO, 5653840]
[paragraph, [133.0, 1951.0, 784.0, 36.0], shoonya_0sDOF9GPXJM8ZO, 5653840]
[paragraph, [133.0, 1987.0, 784.0, 36.0], shoonya_0sDOF9GPXJM8ZO, 5653840]
[paragraph, [133.0, 2023.0, 784.0, 36.0], shoonya_0sDOF9GPXJM8ZO, 5653840]
[paragraph, [133.0, 2059.0, 784.0, 36.0], shoonya_0sDOF9GPXJM8ZO, 5653840]
[paragraph, [555.0, 2133.0, 639.0, 36.0], shoonya_9sBE1XXCKNCWQX, 5653840]
[paragraph, [555.0, 2169.0, 639.0, 36.0], shoonya_9sBE1XXCKNCWQX, 5653840]
