[1875, 1200]
[section-title, [187.0, 206.0, 638.0, 49.5], qeFWAxOSHf, 5710780]
[paragraph, [172.0, 272.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [172.0, 308.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [172.0, 344.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [172.0, 380.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [172.0, 416.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [172.0, 452.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [172.0, 488.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [172.0, 524.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [172.0, 560.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [172.0, 596.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [172.0, 632.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [172.0, 668.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [172.0, 704.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [172.0, 740.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [172.0, 776.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [172.0, 812.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [172.0, 848.0, 828.0, 36.0], 5QR_KKyftx, 5710780]
[paragraph, [170.0, 909.0, 831.0, 36.0], E_5zp6KV4z, 5710780]
[paragraph, [170.0, 945.0, 831.0, 36.0], E_5zp6KV4z, 5710780]
[paragraph, [170.0, 981.0, 831.0, 36.0], E_5zp6KV4z, 5710780]
[paragraph, [170.0, 1017.0, 831.0, 36.0], E_5zp6KV4z, 5710780]
[paragraph, [170.0, 1053.0, 831.0, 36.0], E_5zp6KV4z, 5710780]
[paragraph, [170.0, 1089.0, 831.0, 36.0], E_5zp6KV4z, 5710780]
[paragraph, [164.0, 1155.0, 843.0, 36.0], shoonya_0s6VQO7FGQDAZT, 5710780]
[paragraph, [164.0, 1191.0, 843.0, 36.0], shoonya_0s6VQO7FGQDAZT, 5710780]
[paragraph, [164.0, 1227.0, 843.0, 36.0], shoonya_0s6VQO7FGQDAZT, 5710780]
[paragraph, [164.0, 1263.0, 843.0, 36.0], shoonya_0s6VQO7FGQDAZT, 5710780]
[paragraph, [164.0, 1299.0, 843.0, 36.0], shoonya_0s6VQO7FGQDAZT, 5710780]
[paragraph, [164.0, 1335.0, 843.0, 36.0], shoonya_0s6VQO7FGQDAZT, 5710780]
[paragraph, [164.0, 1371.0, 843.0, 36.0], shoonya_0s6VQO7FGQDAZT, 5710780]
[paragraph, [164.0, 1407.0, 843.0, 36.0], shoonya_0s6VQO7FGQDAZT, 5710780]
[paragraph, [164.0, 1443.0, 843.0, 36.0], shoonya_0s6VQO7FGQDAZT, 5710780]
[paragraph, [164.0, 1479.0, 843.0, 36.0], shoonya_0s6VQO7FGQDAZT, 5710780]
[paragraph, [164.0, 1515.0, 843.0, 36.0], shoonya_0s6VQO7FGQDAZT, 5710780]
[paragraph, [164.0, 1551.0, 843.0, 36.0], shoonya_0s6VQO7FGQDAZT, 5710780]
[paragraph, [164.0, 1587.0, 843.0, 36.0], shoonya_0s6VQO7FGQDAZT, 5710780]
