[3060, 3960]
[section-title, [28.0, 511.0, 1506.0, 93.0], shoonya_0s7YAVMV69NUJF, 5695700]
[unordered-list, [39.0, 823.0, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 875.5, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 928.0, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 980.5, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1033.0, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1085.5, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1138.0, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1190.5, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1243.0, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1295.5, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1348.0, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1400.5, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1453.0, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1505.5, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1558.0, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1610.5, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1663.0, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1715.5, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1768.0, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1820.5, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1873.0, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1925.5, 1467.0, 52.5], rsbI6Th2do, 5695700]
[unordered-list, [39.0, 1978.0, 1467.0, 52.5], rsbI6Th2do, 5695700]
[folio, [961.0, 2401.0, 1788.0, 52.5], shoonya_1sOMPCP1XSBM59, 5695700]
[folio, [961.0, 2453.5, 1788.0, 52.5], shoonya_1sOMPCP1XSBM59, 5695700]
[folio, [961.0, 2506.0, 1788.0, 52.5], shoonya_1sOMPCP1XSBM59, 5695700]
