[2078, 1480]
[chapter-title, [455.0, 110.0, 594.0, 70.5], shoonya_10sMCIJLC8IERI, 5653764]
[chapter-title, [455.0, 180.5, 594.0, 70.5], shoonya_10sMCIJLC8IERI, 5653764]
[chapter-title, [455.0, 251.0, 594.0, 70.5], shoonya_10sMCIJLC8IERI, 5653764]
[author, [587.0, 367.0, 314.0, 36.0], qJW78Qxk97, 5653764]
[paragraph, [739.0, 436.0, 628.0, 36.0], shoonya_9s0RRUMZ3KQUB3, 5653764]
[paragraph, [739.0, 472.0, 628.0, 36.0], shoonya_9s0RRUMZ3KQUB3, 5653764]
[paragraph, [739.0, 508.0, 628.0, 36.0], shoonya_9s0RRUMZ3KQUB3, 5653764]
[paragraph, [94.0, 439.0, 630.0, 36.0], shoonya_0sI9F3365O0QPJ, 5653764]
[paragraph, [94.0, 475.0, 630.0, 36.0], shoonya_0sI9F3365O0QPJ, 5653764]
[paragraph, [94.0, 511.0, 630.0, 36.0], shoonya_0sI9F3365O0QPJ, 5653764]
[paragraph, [94.0, 547.0, 630.0, 36.0], shoonya_0sI9F3365O0QPJ, 5653764]
[paragraph, [94.0, 583.0, 630.0, 36.0], shoonya_0sI9F3365O0QPJ, 5653764]
[paragraph, [94.0, 619.0, 630.0, 36.0], shoonya_0sI9F3365O0QPJ, 5653764]
[paragraph, [94.0, 655.0, 630.0, 36.0], shoonya_0sI9F3365O0QPJ, 5653764]
[paragraph, [94.0, 691.0, 630.0, 36.0], shoonya_0sI9F3365O0QPJ, 5653764]
[paragraph, [94.0, 727.0, 630.0, 36.0], shoonya_0sI9F3365O0QPJ, 5653764]
[paragraph, [94.0, 763.0, 630.0, 36.0], shoonya_0sI9F3365O0QPJ, 5653764]
[paragraph, [94.0, 799.0, 630.0, 36.0], shoonya_0sI9F3365O0QPJ, 5653764]
[paragraph, [94.0, 835.0, 630.0, 36.0], shoonya_0sI9F3365O0QPJ, 5653764]
[paragraph, [94.0, 871.0, 630.0, 36.0], shoonya_0sI9F3365O0QPJ, 5653764]
[paragraph, [94.0, 907.0, 630.0, 36.0], shoonya_0sI9F3365O0QPJ, 5653764]
[paragraph, [737.0, 560.0, 634.0, 36.0], shoonya_4sNWV4C2EFPDTH, 5653764]
[paragraph, [737.0, 596.0, 634.0, 36.0], shoonya_4sNWV4C2EFPDTH, 5653764]
[paragraph, [737.0, 632.0, 634.0, 36.0], shoonya_4sNWV4C2EFPDTH, 5653764]
[paragraph, [737.0, 668.0, 634.0, 36.0], shoonya_4sNWV4C2EFPDTH, 5653764]
[paragraph, [737.0, 704.0, 634.0, 36.0], shoonya_4sNWV4C2EFPDTH, 5653764]
[paragraph, [737.0, 740.0, 634.0, 36.0], shoonya_4sNWV4C2EFPDTH, 5653764]
[paragraph, [737.0, 776.0, 634.0, 36.0], shoonya_4sNWV4C2EFPDTH, 5653764]
[paragraph, [737.0, 812.0, 634.0, 36.0], shoonya_4sNWV4C2EFPDTH, 5653764]
[paragraph, [737.0, 848.0, 634.0, 36.0], shoonya_4sNWV4C2EFPDTH, 5653764]
[paragraph, [737.0, 884.0, 634.0, 36.0], shoonya_4sNWV4C2EFPDTH, 5653764]
[paragraph, [979.0, 945.0, 397.0, 36.0], shoonya_2s65S7NWT5DK2K, 5653764]
[paragraph, [979.0, 981.0, 397.0, 36.0], shoonya_2s65S7NWT5DK2K, 5653764]
[paragraph, [979.0, 1017.0, 397.0, 36.0], shoonya_2s65S7NWT5DK2K, 5653764]
[paragraph, [979.0, 1053.0, 397.0, 36.0], shoonya_2s65S7NWT5DK2K, 5653764]
[paragraph, [979.0, 1089.0, 397.0, 36.0], shoonya_2s65S7NWT5DK2K, 5653764]
[paragraph, [979.0, 1125.0, 397.0, 36.0], shoonya_2s65S7NWT5DK2K, 5653764]
[paragraph, [979.0, 1161.0, 397.0, 36.0], shoonya_2s65S7NWT5DK2K, 5653764]
[paragraph, [979.0, 1197.0, 397.0, 36.0], shoonya_2s65S7NWT5DK2K, 5653764]
[paragraph, [979.0, 1233.0, 397.0, 36.0], shoonya_2s65S7NWT5DK2K, 5653764]
[paragraph, [979.0, 1269.0, 397.0, 36.0], shoonya_2s65S7NWT5DK2K, 5653764]
[paragraph, [101.0, 964.0, 395.0, 36.0], shoonya_11sQ6RVHP87C6P, 5653764]
[paragraph, [101.0, 1000.0, 395.0, 36.0], shoonya_11sQ6RVHP87C6P, 5653764]
[paragraph, [101.0, 1036.0, 395.0, 36.0], shoonya_11sQ6RVHP87C6P, 5653764]
[paragraph, [101.0, 1072.0, 395.0, 36.0], shoonya_11sQ6RVHP87C6P, 5653764]
[paragraph, [101.0, 1108.0, 395.0, 36.0], shoonya_11sQ6RVHP87C6P, 5653764]
[paragraph, [101.0, 1144.0, 395.0, 36.0], shoonya_11sQ6RVHP87C6P, 5653764]
[paragraph, [101.0, 1180.0, 395.0, 36.0], shoonya_11sQ6RVHP87C6P, 5653764]
[paragraph, [101.0, 1216.0, 395.0, 36.0], shoonya_11sQ6RVHP87C6P, 5653764]
[paragraph, [101.0, 1252.0, 395.0, 36.0], shoonya_11sQ6RVHP87C6P, 5653764]
[paragraph, [101.0, 1288.0, 395.0, 36.0], shoonya_11sQ6RVHP87C6P, 5653764]
[paragraph, [759.0, 1336.0, 626.0, 36.0], shoonya_3sHSG1PN5TX40V, 5653764]
[paragraph, [759.0, 1372.0, 626.0, 36.0], shoonya_3sHSG1PN5TX40V, 5653764]
[paragraph, [759.0, 1408.0, 626.0, 36.0], shoonya_3sHSG1PN5TX40V, 5653764]
[paragraph, [759.0, 1444.0, 626.0, 36.0], shoonya_3sHSG1PN5TX40V, 5653764]
[paragraph, [759.0, 1480.0, 626.0, 36.0], shoonya_3sHSG1PN5TX40V, 5653764]
[paragraph, [759.0, 1516.0, 626.0, 36.0], shoonya_3sHSG1PN5TX40V, 5653764]
[paragraph, [759.0, 1552.0, 626.0, 36.0], shoonya_3sHSG1PN5TX40V, 5653764]
[paragraph, [759.0, 1588.0, 626.0, 36.0], shoonya_3sHSG1PN5TX40V, 5653764]
[paragraph, [759.0, 1624.0, 626.0, 36.0], shoonya_3sHSG1PN5TX40V, 5653764]
[paragraph, [759.0, 1660.0, 626.0, 36.0], shoonya_3sHSG1PN5TX40V, 5653764]
[paragraph, [759.0, 1696.0, 626.0, 36.0], shoonya_3sHSG1PN5TX40V, 5653764]
[paragraph, [759.0, 1732.0, 626.0, 36.0], shoonya_3sHSG1PN5TX40V, 5653764]
[paragraph, [96.0, 1364.0, 644.0, 36.0], WFSLKGwigr, 5653764]
[paragraph, [96.0, 1400.0, 644.0, 36.0], WFSLKGwigr, 5653764]
[paragraph, [96.0, 1436.0, 644.0, 36.0], WFSLKGwigr, 5653764]
[paragraph, [96.0, 1472.0, 644.0, 36.0], WFSLKGwigr, 5653764]
[paragraph, [96.0, 1508.0, 644.0, 36.0], WFSLKGwigr, 5653764]
[paragraph, [116.0, 1561.0, 631.0, 36.0], shoonya_6s6TKHDABYSUVP, 5653764]
[paragraph, [116.0, 1597.0, 631.0, 36.0], shoonya_6s6TKHDABYSUVP, 5653764]
[paragraph, [116.0, 1633.0, 631.0, 36.0], shoonya_6s6TKHDABYSUVP, 5653764]
[paragraph, [116.0, 1669.0, 631.0, 36.0], shoonya_6s6TKHDABYSUVP, 5653764]
[paragraph, [116.0, 1705.0, 631.0, 36.0], shoonya_6s6TKHDABYSUVP, 5653764]
[paragraph, [116.0, 1741.0, 631.0, 36.0], shoonya_6s6TKHDABYSUVP, 5653764]
[paragraph, [116.0, 1777.0, 631.0, 36.0], shoonya_6s6TKHDABYSUVP, 5653764]
[paragraph, [116.0, 1813.0, 631.0, 36.0], shoonya_6s6TKHDABYSUVP, 5653764]
[paragraph, [116.0, 1849.0, 631.0, 36.0], shoonya_6s6TKHDABYSUVP, 5653764]
[paragraph, [116.0, 1885.0, 631.0, 36.0], shoonya_6s6TKHDABYSUVP, 5653764]
[paragraph, [116.0, 1921.0, 631.0, 36.0], shoonya_6s6TKHDABYSUVP, 5653764]
[paragraph, [116.0, 1957.0, 631.0, 36.0], shoonya_6s6TKHDABYSUVP, 5653764]
[paragraph, [773.0, 1761.0, 626.0, 36.0], shoonya_5s45ZGPB1TCBOS, 5653764]
[paragraph, [773.0, 1797.0, 626.0, 36.0], shoonya_5s45ZGPB1TCBOS, 5653764]
[paragraph, [773.0, 1833.0, 626.0, 36.0], shoonya_5s45ZGPB1TCBOS, 5653764]
[paragraph, [773.0, 1869.0, 626.0, 36.0], shoonya_5s45ZGPB1TCBOS, 5653764]
[paragraph, [773.0, 1905.0, 626.0, 36.0], shoonya_5s45ZGPB1TCBOS, 5653764]
[folio, [386.0, 1987.0, 722.0, 36.0], 6oE_cNFacT, 5653764]
[folio, [386.0, 2023.0, 722.0, 36.0], 6oE_cNFacT, 5653764]
