[1565, 1152]
[chapter-title, [811.0, 129.0, 243.0, 58.5], wjC8zoUmXf, 5713025]
[headline, [322.0, 134.0, 302.0, 37.5], shoonya_5sNSQYIG4E67VW, 5713025]
[headline, [322.0, 171.5, 302.0, 37.5], shoonya_5sNSQYIG4E67VW, 5713025]
[headline, [322.0, 209.0, 302.0, 37.5], shoonya_5sNSQYIG4E67VW, 5713025]
[paragraph, [733.0, 228.0, 306.0, 36.0], shoonya_4sF49OX9KMYUR5, 5713025]
[paragraph, [733.0, 264.0, 306.0, 36.0], shoonya_4sF49OX9KMYUR5, 5713025]
[paragraph, [733.0, 300.0, 306.0, 36.0], shoonya_4sF49OX9KMYUR5, 5713025]
[paragraph, [733.0, 336.0, 306.0, 36.0], shoonya_4sF49OX9KMYUR5, 5713025]
[paragraph, [733.0, 372.0, 306.0, 36.0], shoonya_4sF49OX9KMYUR5, 5713025]
[paragraph, [733.0, 408.0, 306.0, 36.0], shoonya_4sF49OX9KMYUR5, 5713025]
[paragraph, [733.0, 444.0, 306.0, 36.0], shoonya_4sF49OX9KMYUR5, 5713025]
[paragraph, [733.0, 480.0, 306.0, 36.0], shoonya_4sF49OX9KMYUR5, 5713025]
[paragraph, [733.0, 516.0, 306.0, 36.0], shoonya_4sF49OX9KMYUR5, 5713025]
[paragraph, [733.0, 552.0, 306.0, 36.0], shoonya_4sF49OX9KMYUR5, 5713025]
[paragraph, [733.0, 588.0, 306.0, 36.0], shoonya_4sF49OX9KMYUR5, 5713025]
[paragraph, [733.0, 624.0, 306.0, 36.0], shoonya_4sF49OX9KMYUR5, 5713025]
[paragraph, [733.0, 660.0, 306.0, 36.0], shoonya_4sF49OX9KMYUR5, 5713025]
[paragraph, [419.0, 256.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 292.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 328.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 364.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 400.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 436.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 472.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 508.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 544.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 580.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 616.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 652.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 688.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 724.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 760.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 796.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 832.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 868.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 904.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 940.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 976.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 1012.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 1048.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 1084.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [419.0, 1120.0, 309.0, 36.0], shoonya_2sZUMOZY03ER45, 5713025]
[paragraph, [107.0, 410.0, 313.0, 36.0], shoonya_0sDPMVTX9V02CM, 5713025]
[paragraph, [107.0, 446.0, 313.0, 36.0], shoonya_0sDPMVTX9V02CM, 5713025]
[paragraph, [107.0, 482.0, 313.0, 36.0], shoonya_0sDPMVTX9V02CM, 5713025]
[paragraph, [107.0, 518.0, 313.0, 36.0], shoonya_0sDPMVTX9V02CM, 5713025]
[paragraph, [107.0, 554.0, 313.0, 36.0], shoonya_0sDPMVTX9V02CM, 5713025]
[paragraph, [107.0, 590.0, 313.0, 36.0], shoonya_0sDPMVTX9V02CM, 5713025]
[paragraph, [107.0, 626.0, 313.0, 36.0], shoonya_0sDPMVTX9V02CM, 5713025]
[paragraph, [107.0, 662.0, 313.0, 36.0], shoonya_0sDPMVTX9V02CM, 5713025]
[paragraph, [107.0, 698.0, 313.0, 36.0], shoonya_0sDPMVTX9V02CM, 5713025]
[paragraph, [107.0, 734.0, 313.0, 36.0], shoonya_0sDPMVTX9V02CM, 5713025]
[paragraph, [107.0, 770.0, 313.0, 36.0], shoonya_0sDPMVTX9V02CM, 5713025]
[paragraph, [107.0, 806.0, 313.0, 36.0], shoonya_0sDPMVTX9V02CM, 5713025]
[paragraph, [107.0, 842.0, 313.0, 36.0], shoonya_0sDPMVTX9V02CM, 5713025]
[paragraph, [730.0, 702.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
