[872, 605]
[section-title, [265.0, 25.0, 70.0, 30.0], su5mzEgO-X, 6456901]
[folio, [478.0, 25.0, 75.0, 18.0], lHVVdrK7uw, 6456901]
[folio, [478.0, 43.0, 75.0, 18.0], lHVVdrK7uw, 6456901]
[paragraph, [302.0, 68.0, 251.0, 18.0], K5YwRLY750, 6456901]
[paragraph, [302.0, 86.0, 251.0, 18.0], K5YwRLY750, 6456901]
[paragraph, [302.0, 104.0, 251.0, 18.0], K5YwRLY750, 6456901]
[paragraph, [49.0, 69.0, 254.0, 18.0], ecRutF4WK2, 6456901]
[paragraph, [49.0, 87.0, 254.0, 18.0], ecRutF4WK2, 6456901]
[paragraph, [49.0, 105.0, 254.0, 18.0], ecRutF4WK2, 6456901]
[paragraph, [49.0, 123.0, 254.0, 18.0], ecRutF4WK2, 6456901]
[paragraph, [300.0, 125.0, 220.0, 18.0], Jhta2DIJo5, 6456901]
[paragraph, [300.0, 144.0, 256.0, 18.0], tK0VEK90Vv, 6456901]
[paragraph, [300.0, 162.0, 256.0, 18.0], tK0VEK90Vv, 6456901]
[paragraph, [300.0, 180.0, 256.0, 18.0], tK0VEK90Vv, 6456901]
[paragraph, [47.0, 146.0, 249.0, 18.0], gqsfawTNhQ, 6456901]
[paragraph, [53.0, 164.0, 225.0, 18.0], 0PIymtJW3F, 6456901]
[paragraph, [53.0, 182.0, 225.0, 18.0], 0PIymtJW3F, 6456901]
[paragraph, [301.0, 200.0, 256.0, 18.0], 0zfYJ2Jiem, 6456901]
[paragraph, [49.0, 204.0, 255.0, 18.0], Q0lq5bN9M6, 6456901]
[paragraph, [49.0, 222.0, 255.0, 18.0], Q0lq5bN9M6, 6456901]
[paragraph, [49.0, 240.0, 255.0, 18.0], Q0lq5bN9M6, 6456901]
[paragraph, [49.0, 258.0, 255.0, 18.0], Q0lq5bN9M6, 6456901]
[paragraph, [49.0, 276.0, 255.0, 18.0], Q0lq5bN9M6, 6456901]
[paragraph, [49.0, 294.0, 255.0, 18.0], Q0lq5bN9M6, 6456901]
[paragraph, [303.0, 221.0, 249.0, 18.0], -zK22GkHCk, 6456901]
[paragraph, [303.0, 239.0, 249.0, 18.0], -zK22GkHCk, 6456901]
[paragraph, [302.0, 264.0, 250.0, 18.0], mGnoqevPcr, 6456901]
[paragraph, [302.0, 282.0, 250.0, 18.0], mGnoqevPcr, 6456901]
[paragraph, [302.0, 300.0, 250.0, 18.0], mGnoqevPcr, 6456901]
[paragraph, [302.0, 318.0, 250.0, 18.0], mGnoqevPcr, 6456901]
[paragraph, [302.0, 336.0, 250.0, 18.0], mGnoqevPcr, 6456901]
[paragraph, [302.0, 354.0, 250.0, 18.0], mGnoqevPcr, 6456901]
[paragraph, [46.0, 313.0, 258.0, 18.0], lzSkW2fCqC, 6456901]
[paragraph, [46.0, 331.0, 258.0, 18.0], lzSkW2fCqC, 6456901]
[paragraph, [50.0, 354.0, 253.0, 18.0], 6P554Qd_IE, 6456901]
[paragraph, [50.0, 372.0, 253.0, 18.0], 6P554Qd_IE, 6456901]
[paragraph, [50.0, 390.0, 253.0, 18.0], 6P554Qd_IE, 6456901]
[paragraph, [50.0, 408.0, 253.0, 18.0], 6P554Qd_IE, 6456901]
[paragraph, [301.0, 373.0, 249.0, 18.0], Fy5_BpBYx_, 6456901]
[paragraph, [301.0, 391.0, 249.0, 18.0], Fy5_BpBYx_, 6456901]
[paragraph, [301.0, 408.0, 243.0, 18.0], Vgs2axDHZr, 6456901]
[paragraph, [46.0, 431.0, 230.0, 18.0], 8T7ZFbl0BZ, 6456901]
[paragraph, [302.0, 432.0, 248.0, 18.0], AyXkSIT3oI, 6456901]
[paragraph, [302.0, 450.0, 248.0, 18.0], AyXkSIT3oI, 6456901]
[paragraph, [302.0, 468.0, 248.0, 18.0], AyXkSIT3oI, 6456901]
[paragraph, [302.0, 486.0, 248.0, 18.0], AyXkSIT3oI, 6456901]
[paragraph, [302.0, 504.0, 248.0, 18.0], AyXkSIT3oI, 6456901]
[paragraph, [302.0, 522.0, 248.0, 18.0], AyXkSIT3oI, 6456901]
[paragraph, [47.0, 457.0, 256.0, 18.0], cqNPWc1ASP, 6456901]
[paragraph, [47.0, 475.0, 256.0, 18.0], cqNPWc1ASP, 6456901]
[paragraph, [47.0, 493.0, 256.0, 18.0], cqNPWc1ASP, 6456901]
[paragraph, [44.0, 509.0, 247.0, 18.0], JckeXKG0RW, 6456901]
[paragraph, [45.0, 533.0, 257.0, 18.0], iwC4ZJnPR0, 6456901]
[paragraph, [45.0, 551.0, 257.0, 18.0], iwC4ZJnPR0, 6456901]
[paragraph, [45.0, 569.0, 257.0, 18.0], iwC4ZJnPR0, 6456901]
[paragraph, [301.0, 537.0, 255.0, 18.0], UAKi1H-Eau, 6456901]
[paragraph, [300.0, 557.0, 210.0, 18.0], 32XbzxEMs6, 6456901]
[paragraph, [300.0, 576.0, 259.0, 18.0], DmV00Ir5jE, 6456901]
[paragraph, [300.0, 594.0, 259.0, 18.0], DmV00Ir5jE, 6456901]
[paragraph, [300.0, 612.0, 259.0, 18.0], DmV00Ir5jE, 6456901]
[paragraph, [300.0, 630.0, 259.0, 18.0], DmV00Ir5jE, 6456901]
[paragraph, [49.0, 589.0, 240.0, 18.0], JuMONgI6Az, 6456901]
[paragraph, [49.0, 607.0, 240.0, 18.0], JuMONgI6Az, 6456901]
[paragraph, [48.0, 631.0, 252.0, 18.0], 120keapFRk, 6456901]
[paragraph, [48.0, 649.0, 252.0, 18.0], 120keapFRk, 6456901]
[paragraph, [48.0, 667.0, 252.0, 18.0], 120keapFRk, 6456901]
[paragraph, [48.0, 685.0, 252.0, 18.0], 120keapFRk, 6456901]
[paragraph, [301.0, 650.0, 253.0, 18.0], ePqiTKkGCd, 6456901]
[paragraph, [300.0, 668.0, 230.0, 18.0], 8MmruOIb46, 6456901]
[paragraph, [303.0, 690.0, 251.0, 18.0], qJOskcZyET, 6456901]
[paragraph, [303.0, 708.0, 251.0, 18.0], qJOskcZyET, 6456901]
[paragraph, [303.0, 726.0, 251.0, 18.0], qJOskcZyET, 6456901]
[paragraph, [303.0, 744.0, 251.0, 18.0], qJOskcZyET, 6456901]
[paragraph, [303.0, 762.0, 251.0, 18.0], qJOskcZyET, 6456901]
[paragraph, [49.0, 706.0, 243.0, 18.0], -kguMy_wgE, 6456901]
[paragraph, [49.0, 724.0, 243.0, 18.0], -kguMy_wgE, 6456901]
[paragraph, [48.0, 748.0, 254.0, 18.0], Lhl4QP1wdA, 6456901]
[paragraph, [48.0, 766.0, 254.0, 18.0], Lhl4QP1wdA, 6456901]
[reference, [301.0, 778.0, 254.0, 18.0], shoonya_0sBZ2RYHBOQREZ, 6456901]
[reference, [301.0, 796.0, 254.0, 18.0], shoonya_0sBZ2RYHBOQREZ, 6456901]
[reference, [301.0, 814.0, 254.0, 18.0], shoonya_0sBZ2RYHBOQREZ, 6456901]
[reference, [47.0, 789.0, 255.0, 18.0], VKj6puTAmt, 6456901]
[reference, [47.0, 807.0, 255.0, 18.0], VKj6puTAmt, 6456901]
[reference, [47.0, 825.0, 255.0, 18.0], VKj6puTAmt, 6456901]
