[1754, 1241]
[section-title, [412.0, 99.0, 398.0, 49.5], yp774iJtwi, 5706517]
[section-title, [412.0, 148.5, 398.0, 49.5], yp774iJtwi, 5706517]
[folio, [153.0, 255.0, 940.0, 36.0], ATBtfAv_Vh, 5706517]
[ordered-list, [133.0, 374.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 410.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 446.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 482.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 518.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 554.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 590.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 626.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 662.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 698.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 734.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 770.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 806.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 842.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 878.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 914.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 950.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 986.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 1022.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 1058.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 1094.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 1130.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 1166.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 1202.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 1238.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 1274.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 1310.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 1346.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 1382.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 1418.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 1454.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 1490.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 1526.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[ordered-list, [133.0, 1562.0, 997.0, 36.0], q-M7vY1RZX, 5706517]
[sub-ordered-list, [179.0, 447.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 483.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 519.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 555.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 591.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 627.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 663.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 699.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 735.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 771.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 807.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 843.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 879.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 915.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 951.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 987.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 1023.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 1059.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 1095.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 1131.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 1167.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 1203.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 1239.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 1275.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 1311.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 1347.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 1383.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 1419.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 1455.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 1491.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 1527.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
[sub-ordered-list, [179.0, 1563.0, 928.0, 36.0], shoonya_0sZAWNXNBKUUAH, 5706517]
