[2481, 1654]
[folio, [1176.0, 88.0, 138.0, 36.0], UcacEsINZN, 5721368]
[paragraph, [144.0, 213.0, 1310.0, 36.0], g0xRjbY7tE, 5721368]
[paragraph, [144.0, 249.0, 1310.0, 36.0], g0xRjbY7tE, 5721368]
[paragraph, [144.0, 285.0, 1310.0, 36.0], g0xRjbY7tE, 5721368]
[paragraph, [144.0, 321.0, 1310.0, 36.0], g0xRjbY7tE, 5721368]
[paragraph, [219.0, 372.0, 1006.0, 36.0], w3QeYwkQdu, 5721368]
[paragraph, [140.0, 424.0, 1312.0, 36.0], 3Q5rY4SRH2, 5721368]
[paragraph, [140.0, 460.0, 1312.0, 36.0], 3Q5rY4SRH2, 5721368]
[paragraph, [140.0, 496.0, 1312.0, 36.0], 3Q5rY4SRH2, 5721368]
[paragraph, [140.0, 532.0, 1312.0, 36.0], 3Q5rY4SRH2, 5721368]
[paragraph, [136.0, 577.0, 1319.0, 36.0], ZYJD46632x, 5721368]
[paragraph, [136.0, 613.0, 1319.0, 36.0], ZYJD46632x, 5721368]
[paragraph, [134.0, 672.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 708.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 744.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 780.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 816.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 852.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 888.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 924.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 960.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 996.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 1032.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 1068.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 1104.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 1140.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 1176.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 1212.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 1248.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 1284.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 1320.0, 1325.0, 36.0], S3NCl0XMFS, 5721368]
[paragraph, [134.0, 1382.0, 1323.0, 36.0], UYYFKUJCAx, 5721368]
[paragraph, [134.0, 1418.0, 1323.0, 36.0], UYYFKUJCAx, 5721368]
[paragraph, [132.0, 1479.0, 1312.0, 36.0], Z0wB036QwS, 5721368]
[paragraph, [132.0, 1515.0, 1312.0, 36.0], Z0wB036QwS, 5721368]
[paragraph, [132.0, 1551.0, 1312.0, 36.0], Z0wB036QwS, 5721368]
[paragraph, [132.0, 1587.0, 1312.0, 36.0], Z0wB036QwS, 5721368]
[paragraph, [132.0, 1623.0, 1312.0, 36.0], Z0wB036QwS, 5721368]
[paragraph, [132.0, 1659.0, 1312.0, 36.0], Z0wB036QwS, 5721368]
[paragraph, [132.0, 1695.0, 1312.0, 36.0], Z0wB036QwS, 5721368]
[paragraph, [132.0, 1731.0, 1312.0, 36.0], Z0wB036QwS, 5721368]
[paragraph, [136.0, 1783.0, 1310.0, 36.0], D9-FUbsFNM, 5721368]
[paragraph, [136.0, 1819.0, 1310.0, 36.0], D9-FUbsFNM, 5721368]
[paragraph, [136.0, 1855.0, 1310.0, 36.0], D9-FUbsFNM, 5721368]
[paragraph, [136.0, 1891.0, 1310.0, 36.0], D9-FUbsFNM, 5721368]
[paragraph, [134.0, 1936.0, 1314.0, 36.0], hVi1PFhW7e, 5721368]
[paragraph, [134.0, 1972.0, 1314.0, 36.0], hVi1PFhW7e, 5721368]
[paragraph, [134.0, 2008.0, 1314.0, 36.0], hVi1PFhW7e, 5721368]
[paragraph, [134.0, 2044.0, 1314.0, 36.0], hVi1PFhW7e, 5721368]
[paragraph, [134.0, 2080.0, 1314.0, 36.0], hVi1PFhW7e, 5721368]
[paragraph, [134.0, 2116.0, 1314.0, 36.0], hVi1PFhW7e, 5721368]
[paragraph, [134.0, 2152.0, 1314.0, 36.0], hVi1PFhW7e, 5721368]
