[842, 596]
[section-title, [161.0, 96.0, 288.0, 30.0], Id3i0y43Vw, 5688807]
[ordered-list, [71.0, 151.0, 470.0, 18.0], xpaWvh1O0L, 5688807]
[ordered-list, [71.0, 169.0, 470.0, 18.0], xpaWvh1O0L, 5688807]
[ordered-list, [71.0, 187.0, 470.0, 18.0], xpaWvh1O0L, 5688807]
[ordered-list, [71.0, 205.0, 470.0, 18.0], xpaWvh1O0L, 5688807]
[ordered-list, [71.0, 223.0, 470.0, 18.0], xpaWvh1O0L, 5688807]
[ordered-list, [71.0, 241.0, 470.0, 18.0], xpaWvh1O0L, 5688807]
[ordered-list, [71.0, 259.0, 470.0, 18.0], xpaWvh1O0L, 5688807]
[ordered-list, [71.0, 277.0, 470.0, 18.0], xpaWvh1O0L, 5688807]
[ordered-list, [71.0, 295.0, 470.0, 18.0], xpaWvh1O0L, 5688807]
[ordered-list, [71.0, 313.0, 470.0, 18.0], xpaWvh1O0L, 5688807]
[reference, [87.0, 361.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 379.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 397.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 415.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 433.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 451.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 469.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 487.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 505.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 523.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 541.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 559.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 577.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 595.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 613.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 631.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 649.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 667.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
[reference, [87.0, 685.0, 451.0, 18.0], lrqpdJ0Bx7, 5688807]
