[1650, 1050]
[chapter-title, [428.0, 192.0, 255.0, 58.5], shoonya_2sJJ2JNLBWFDP6, 5731862]
[paragraph, [270.0, 539.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 575.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 611.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 647.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 683.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 719.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 755.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 791.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 827.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 863.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 899.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 935.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 971.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 1007.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 1043.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 1079.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 1115.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 1151.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 1187.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 1223.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 1259.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 1295.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 1331.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 1367.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 1403.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[paragraph, [270.0, 1439.0, 623.0, 36.0], shoonya_1sJQH27CMI0SGZ, 5731862]
[folio, [526.0, 1517.0, 127.0, 36.0], GRfIK21Tih, 5731862]
