[2876, 2048]
[section-title, [183.0, 173.0, 1024.0, 79.5], _1NLK4q-Tz, 6473921]
[section-title, [183.0, 252.5, 1024.0, 79.5], _1NLK4q-Tz, 6473921]
[section-title, [183.0, 332.0, 1024.0, 79.5], _1NLK4q-Tz, 6473921]
[paragraph, [1027.0, 518.0, 818.0, 46.5], hhlfdGeM_f, 6473921]
[paragraph, [1027.0, 564.5, 818.0, 46.5], hhlfdGeM_f, 6473921]
[paragraph, [1027.0, 611.0, 818.0, 46.5], hhlfdGeM_f, 6473921]
[paragraph, [1027.0, 657.5, 818.0, 46.5], hhlfdGeM_f, 6473921]
[paragraph, [1027.0, 704.0, 818.0, 46.5], hhlfdGeM_f, 6473921]
[paragraph, [1027.0, 750.5, 818.0, 46.5], hhlfdGeM_f, 6473921]
[paragraph, [184.0, 525.0, 798.0, 46.5], shoonya_0sTZ0C5OMUFCXD, 6473921]
[paragraph, [184.0, 571.5, 798.0, 46.5], shoonya_0sTZ0C5OMUFCXD, 6473921]
[paragraph, [184.0, 618.0, 798.0, 46.5], shoonya_0sTZ0C5OMUFCXD, 6473921]
[paragraph, [184.0, 664.5, 798.0, 46.5], shoonya_0sTZ0C5OMUFCXD, 6473921]
[paragraph, [184.0, 711.0, 798.0, 46.5], shoonya_0sTZ0C5OMUFCXD, 6473921]
[paragraph, [184.0, 757.5, 798.0, 46.5], shoonya_0sTZ0C5OMUFCXD, 6473921]
[paragraph, [184.0, 804.0, 798.0, 46.5], shoonya_0sTZ0C5OMUFCXD, 6473921]
