[842, 595]
[section-title, [50.0, 89.0, 148.0, 30.0], shoonya_6sJOPP1N58179Y, 5742073]
[paragraph, [230.0, 91.0, 138.0, 18.0], sl9ML8Xt5G, 5742073]
[paragraph, [230.0, 109.0, 138.0, 18.0], sl9ML8Xt5G, 5742073]
[paragraph, [230.0, 127.0, 138.0, 18.0], sl9ML8Xt5G, 5742073]
[paragraph, [54.0, 126.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 144.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 162.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 180.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 198.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 216.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 234.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 252.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 270.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 288.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 306.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 324.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 342.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 360.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 378.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 396.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 414.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 432.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 450.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 468.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 486.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 504.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 522.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 540.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 558.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 576.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 594.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 612.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [54.0, 630.0, 164.0, 18.0], shoonya_0s4YC43NJ2NTQN, 5742073]
[paragraph, [226.0, 166.0, 322.0, 18.0], oa1GT4Gjf9, 5742073]
[paragraph, [226.0, 184.0, 322.0, 18.0], oa1GT4Gjf9, 5742073]
[paragraph, [226.0, 207.0, 211.0, 18.0], BQmvnM1FhP, 5742073]
[paragraph, [226.0, 225.0, 211.0, 18.0], BQmvnM1FhP, 5742073]
[paragraph, [226.0, 243.0, 211.0, 18.0], BQmvnM1FhP, 5742073]
[paragraph, [226.0, 261.0, 211.0, 18.0], BQmvnM1FhP, 5742073]
[paragraph, [220.0, 305.0, 323.0, 18.0], QRXM98aQoY, 5742073]
[paragraph, [220.0, 323.0, 323.0, 18.0], QRXM98aQoY, 5742073]
[paragraph, [220.0, 341.0, 323.0, 18.0], QRXM98aQoY, 5742073]
[paragraph, [220.0, 391.0, 320.0, 18.0], shoonya_1sOJQNIF36GE86, 5742073]
[paragraph, [220.0, 409.0, 320.0, 18.0], shoonya_1sOJQNIF36GE86, 5742073]
[paragraph, [220.0, 427.0, 320.0, 18.0], shoonya_1sOJQNIF36GE86, 5742073]
[paragraph, [220.0, 445.0, 320.0, 18.0], shoonya_1sOJQNIF36GE86, 5742073]
[paragraph, [220.0, 463.0, 320.0, 18.0], shoonya_1sOJQNIF36GE86, 5742073]
[paragraph, [220.0, 481.0, 320.0, 18.0], shoonya_1sOJQNIF36GE86, 5742073]
[paragraph, [222.0, 514.0, 170.0, 18.0], nNvipEfF1r, 5742073]
[paragraph, [222.0, 532.0, 170.0, 18.0], nNvipEfF1r, 5742073]
[unordered-list, [231.0, 567.0, 217.0, 18.0], mv_jjbYNAy, 5742073]
[unordered-list, [231.0, 585.0, 217.0, 18.0], mv_jjbYNAy, 5742073]
[unordered-list, [231.0, 603.0, 217.0, 18.0], mv_jjbYNAy, 5742073]
[unordered-list, [231.0, 621.0, 217.0, 18.0], mv_jjbYNAy, 5742073]
[unordered-list, [231.0, 639.0, 217.0, 18.0], mv_jjbYNAy, 5742073]
[paragraph, [54.0, 658.0, 160.0, 18.0], shoonya_2sFMAAH97YFPFH, 5742073]
[paragraph, [54.0, 676.0, 160.0, 18.0], shoonya_2sFMAAH97YFPFH, 5742073]
[paragraph, [54.0, 694.0, 160.0, 18.0], shoonya_2sFMAAH97YFPFH, 5742073]
[contact-info, [234.0, 660.0, 212.0, 18.0], t8rEDnHfbt, 5742073]
[contact-info, [235.0, 681.0, 175.0, 18.0], EODvQqtrQ0, 5742073]
[contact-info, [235.0, 699.0, 175.0, 18.0], EODvQqtrQ0, 5742073]
[folio, [435.0, 687.0, 101.0, 18.0], X6bowoAkAs, 5742073]
[folio, [435.0, 705.0, 101.0, 18.0], X6bowoAkAs, 5742073]
[folio, [473.0, 740.0, 67.0, 18.0], shoonya_4sKOJSUO7OYGOF, 5742073]
