[872, 605]
[section-title, [252.0, 30.0, 112.0, 30.0], 3szKi-3uhy, 6456905]
[folio, [37.0, 37.0, 81.0, 18.0], HgsioQQUP2, 6456905]
[paragraph, [302.0, 66.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 84.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 102.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 120.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 138.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 156.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 174.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 192.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 210.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 228.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 246.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 264.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 282.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 300.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 318.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 336.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 354.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 372.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 390.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 408.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 426.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 444.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 462.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
