[1448, 2048]
[section-title, [809.0, 176.0, 431.0, 30.0], shoonya_2s8TH1JPRGG6Y4, 6473552]
[section-title, [809.0, 206.0, 431.0, 30.0], shoonya_2s8TH1JPRGG6Y4, 6473552]
[section-title, [809.0, 236.0, 431.0, 30.0], shoonya_2s8TH1JPRGG6Y4, 6473552]
[paragraph, [112.0, 301.0, 1364.0, 18.0], ExZmvDOTPY, 6473552]
[paragraph, [112.0, 319.0, 1364.0, 18.0], ExZmvDOTPY, 6473552]
[paragraph, [112.0, 337.0, 1364.0, 18.0], ExZmvDOTPY, 6473552]
[paragraph, [112.0, 355.0, 1364.0, 18.0], ExZmvDOTPY, 6473552]
[unordered-list, [125.0, 383.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 401.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 419.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 437.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 455.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 473.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 491.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 509.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 527.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 545.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 563.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 581.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 599.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 617.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 635.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 653.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 671.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 689.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 707.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 725.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 743.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 761.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 779.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 797.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 815.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 833.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 851.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 869.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 887.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 905.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 923.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 941.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 959.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 977.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 995.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 1013.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 1031.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 1049.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 1067.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 1085.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 1103.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 1121.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 1139.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [125.0, 1157.0, 1797.0, 18.0], kz_tUdAfsc, 6473552]
[unordered-list, [220.0, 1176.0, 373.0, 18.0], oGqfS9RvDN, 6473552]
[unordered-list, [220.0, 1194.0, 373.0, 18.0], oGqfS9RvDN, 6473552]
[unordered-list, [220.0, 1212.0, 373.0, 18.0], oGqfS9RvDN, 6473552]
[unordered-list, [220.0, 1230.0, 373.0, 18.0], oGqfS9RvDN, 6473552]
[footnote, [499.0, 1284.0, 801.0, 18.0], Z-ZltUWJki, 6473552]
[footnote, [499.0, 1302.0, 801.0, 18.0], Z-ZltUWJki, 6473552]
[footnote, [499.0, 1320.0, 801.0, 18.0], Z-ZltUWJki, 6473552]
[folio, [1394.0, 1292.0, 161.0, 18.0], 6tp9Mrbbai, 6473552]
[folio, [1394.0, 1310.0, 161.0, 18.0], 6tp9Mrbbai, 6473552]
[folio, [1394.0, 1328.0, 161.0, 18.0], 6tp9Mrbbai, 6473552]
