[1468, 909]
[chapter-title, [350.0, 84.0, 265.0, 30.0], O0wDLRv0LR, 5769988]
[paragraph, [453.0, 149.0, 379.0, 18.0], 1zR83U9tmA, 5769988]
[paragraph, [453.0, 167.0, 379.0, 18.0], 1zR83U9tmA, 5769988]
[paragraph, [453.0, 185.0, 379.0, 18.0], 1zR83U9tmA, 5769988]
[paragraph, [89.0, 155.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 173.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 191.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 209.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 227.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 245.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 263.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 281.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 299.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 317.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 335.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 353.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 371.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 389.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 407.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 425.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 443.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 461.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [89.0, 479.0, 355.0, 18.0], shoonya_0sDQ5Z25EP41S6, 5769988]
[paragraph, [449.0, 212.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 230.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 248.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 266.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 284.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 302.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 320.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 338.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 356.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 374.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 392.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 410.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 428.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 446.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 464.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 482.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 500.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 518.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 536.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 554.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 572.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 590.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [449.0, 608.0, 382.0, 18.0], WMjl3Hyphb, 5769988]
[paragraph, [87.0, 503.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 521.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 539.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 557.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 575.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 593.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 611.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 629.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 647.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 665.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 683.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 701.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 719.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 737.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 755.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 773.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 791.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 809.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 827.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 845.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 863.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 881.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 899.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 917.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 935.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 953.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 971.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [87.0, 989.0, 362.0, 18.0], 3Ois8agyaW, 5769988]
[paragraph, [460.0, 648.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 666.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 684.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 702.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
