[1320, 1176]
[folio, [947.0, 56.0, 160.0, 18.0], shoonya_6s0T1NWKSIF2L2, 5694489]
[folio, [947.0, 74.0, 160.0, 18.0], shoonya_6s0T1NWKSIF2L2, 5694489]
[folio, [947.0, 92.0, 160.0, 18.0], shoonya_6s0T1NWKSIF2L2, 5694489]
[folio, [947.0, 110.0, 160.0, 18.0], shoonya_6s0T1NWKSIF2L2, 5694489]
[folio, [947.0, 128.0, 160.0, 18.0], shoonya_6s0T1NWKSIF2L2, 5694489]
[folio, [947.0, 146.0, 160.0, 18.0], shoonya_6s0T1NWKSIF2L2, 5694489]
[paragraph, [752.0, 175.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 193.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 211.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 229.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 247.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 265.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 283.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 301.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 319.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 337.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 355.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 373.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 391.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 409.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 427.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 445.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 463.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 481.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 499.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[paragraph, [752.0, 517.0, 352.0, 18.0], shoonya_1sSXCZTT7469EQ, 5694489]
[section-title, [280.0, 198.0, 278.0, 30.0], pEIATqTrZQ, 5694489]
[author, [280.0, 253.0, 268.0, 18.0], o6Pbo_fZ_d, 5694489]
[author, [280.0, 271.0, 268.0, 18.0], o6Pbo_fZ_d, 5694489]
[paragraph, [417.0, 300.0, 339.0, 18.0], shoonya_0sXLB42F8RSOWR, 5694489]
[paragraph, [417.0, 318.0, 339.0, 18.0], shoonya_0sXLB42F8RSOWR, 5694489]
[paragraph, [417.0, 336.0, 339.0, 18.0], shoonya_0sXLB42F8RSOWR, 5694489]
[paragraph, [417.0, 354.0, 339.0, 18.0], shoonya_0sXLB42F8RSOWR, 5694489]
[paragraph, [417.0, 372.0, 339.0, 18.0], shoonya_0sXLB42F8RSOWR, 5694489]
[paragraph, [71.0, 305.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 323.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 341.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 359.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 377.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 395.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 413.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 431.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 449.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 467.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 485.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 503.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 521.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 539.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 557.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 575.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 593.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 611.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 629.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 647.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 665.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 683.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 701.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 719.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 737.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 755.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 773.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 791.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 809.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 827.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 845.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 863.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 881.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 899.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 917.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 935.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 953.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 971.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 989.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 1007.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 1025.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 1043.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 1061.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 1079.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 1097.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 1115.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 1133.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 1151.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 1169.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 1187.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 1205.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 1223.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [71.0, 1241.0, 340.0, 18.0], shoonya_2s1505U424CJ1W, 5694489]
[paragraph, [413.0, 385.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 403.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 421.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 439.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 457.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 475.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 493.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 511.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 529.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 547.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 565.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 583.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 601.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 619.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 637.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 655.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 673.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 691.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 709.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 727.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 745.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 763.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 781.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 799.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 817.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 835.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 853.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 871.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 889.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 907.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 925.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 943.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 961.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 979.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [413.0, 997.0, 345.0, 18.0], 5Cyzcc0fNv, 5694489]
[paragraph, [762.0, 547.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 565.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 583.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 601.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 619.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 637.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 655.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 673.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 691.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 709.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 727.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 745.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 763.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 781.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 799.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 817.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 835.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 853.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 871.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [762.0, 889.0, 330.0, 18.0], shoonya_4s6V4T0GJOAT7X, 5694489]
[paragraph, [756.0, 910.0, 344.0, 18.0], shoonya_7s52ETBDKCY7A0, 5694489]
[paragraph, [756.0, 928.0, 344.0, 18.0], shoonya_7s52ETBDKCY7A0, 5694489]
[paragraph, [756.0, 946.0, 344.0, 18.0], shoonya_7s52ETBDKCY7A0, 5694489]
[paragraph, [756.0, 964.0, 344.0, 18.0], shoonya_7s52ETBDKCY7A0, 5694489]
[paragraph, [756.0, 982.0, 344.0, 18.0], shoonya_7s52ETBDKCY7A0, 5694489]
[paragraph, [756.0, 1000.0, 344.0, 18.0], shoonya_7s52ETBDKCY7A0, 5694489]
[paragraph, [756.0, 1018.0, 344.0, 18.0], shoonya_7s52ETBDKCY7A0, 5694489]
[paragraph, [756.0, 1036.0, 344.0, 18.0], shoonya_7s52ETBDKCY7A0, 5694489]
[paragraph, [756.0, 1054.0, 344.0, 18.0], shoonya_7s52ETBDKCY7A0, 5694489]
[paragraph, [756.0, 1072.0, 344.0, 18.0], shoonya_7s52ETBDKCY7A0, 5694489]
[paragraph, [756.0, 1090.0, 344.0, 18.0], shoonya_7s52ETBDKCY7A0, 5694489]
[paragraph, [756.0, 1108.0, 344.0, 18.0], shoonya_7s52ETBDKCY7A0, 5694489]
[paragraph, [756.0, 1126.0, 344.0, 18.0], shoonya_7s52ETBDKCY7A0, 5694489]
[paragraph, [756.0, 1144.0, 344.0, 18.0], shoonya_7s52ETBDKCY7A0, 5694489]
[paragraph, [408.0, 1027.0, 344.0, 18.0], shoonya_8sKRC5I7VZVZ0O, 5694489]
[paragraph, [408.0, 1045.0, 344.0, 18.0], shoonya_8sKRC5I7VZVZ0O, 5694489]
[paragraph, [408.0, 1063.0, 344.0, 18.0], shoonya_8sKRC5I7VZVZ0O, 5694489]
[paragraph, [408.0, 1081.0, 344.0, 18.0], shoonya_8sKRC5I7VZVZ0O, 5694489]
[paragraph, [408.0, 1099.0, 344.0, 18.0], shoonya_8sKRC5I7VZVZ0O, 5694489]
[paragraph, [407.0, 1115.0, 347.0, 18.0], a3AUOT-6Il, 5694489]
[paragraph, [407.0, 1133.0, 347.0, 18.0], a3AUOT-6Il, 5694489]
[paragraph, [407.0, 1151.0, 347.0, 18.0], a3AUOT-6Il, 5694489]
[paragraph, [407.0, 1169.0, 347.0, 18.0], a3AUOT-6Il, 5694489]
[paragraph, [407.0, 1187.0, 347.0, 18.0], a3AUOT-6Il, 5694489]
