[1545, 2000]
[section-title, [84.0, 112.0, 428.0, 49.5], AkOS7wHWzm, 6513896]
[section-title, [1471.0, 208.0, 383.0, 49.5], shoonya_0sA10O0UAW7H2J, 6513896]
[section-title, [1471.0, 257.5, 383.0, 49.5], shoonya_0sA10O0UAW7H2J, 6513896]
[section-title, [1471.0, 307.0, 383.0, 49.5], shoonya_0sA10O0UAW7H2J, 6513896]
[section-title, [1471.0, 356.5, 383.0, 49.5], shoonya_0sA10O0UAW7H2J, 6513896]
[unordered-list, [747.0, 293.0, 386.0, 36.0], shoonya_1s8D3RV8CP4E0F, 6513896]
[unordered-list, [747.0, 329.0, 386.0, 36.0], shoonya_1s8D3RV8CP4E0F, 6513896]
[unordered-list, [747.0, 365.0, 386.0, 36.0], shoonya_1s8D3RV8CP4E0F, 6513896]
[unordered-list, [747.0, 401.0, 386.0, 36.0], shoonya_1s8D3RV8CP4E0F, 6513896]
[unordered-list, [747.0, 437.0, 386.0, 36.0], shoonya_1s8D3RV8CP4E0F, 6513896]
[unordered-list, [747.0, 473.0, 386.0, 36.0], shoonya_1s8D3RV8CP4E0F, 6513896]
[unordered-list, [747.0, 509.0, 386.0, 36.0], shoonya_1s8D3RV8CP4E0F, 6513896]
[unordered-list, [747.0, 545.0, 386.0, 36.0], shoonya_1s8D3RV8CP4E0F, 6513896]
[unordered-list, [747.0, 581.0, 386.0, 36.0], shoonya_1s8D3RV8CP4E0F, 6513896]
[unordered-list, [747.0, 617.0, 386.0, 36.0], shoonya_1s8D3RV8CP4E0F, 6513896]
[unordered-list, [79.0, 317.0, 524.0, 36.0], shoonya_2s1X5HWZSUGAIN, 6513896]
[unordered-list, [79.0, 353.0, 524.0, 36.0], shoonya_2s1X5HWZSUGAIN, 6513896]
[unordered-list, [79.0, 389.0, 524.0, 36.0], shoonya_2s1X5HWZSUGAIN, 6513896]
[unordered-list, [79.0, 425.0, 524.0, 36.0], shoonya_2s1X5HWZSUGAIN, 6513896]
[unordered-list, [79.0, 461.0, 524.0, 36.0], shoonya_2s1X5HWZSUGAIN, 6513896]
[unordered-list, [79.0, 497.0, 524.0, 36.0], shoonya_2s1X5HWZSUGAIN, 6513896]
[unordered-list, [79.0, 533.0, 524.0, 36.0], shoonya_2s1X5HWZSUGAIN, 6513896]
[unordered-list, [79.0, 569.0, 524.0, 36.0], shoonya_2s1X5HWZSUGAIN, 6513896]
[headline, [1445.0, 740.0, 428.0, 37.5], ykdqZH7K63, 6513896]
[headline, [1445.0, 777.5, 428.0, 37.5], ykdqZH7K63, 6513896]
[headline, [1445.0, 815.0, 428.0, 37.5], ykdqZH7K63, 6513896]
[headline, [1445.0, 852.5, 428.0, 37.5], ykdqZH7K63, 6513896]
[contact-info, [1395.0, 1045.0, 526.0, 36.0], wSSHcA9vG8, 6513896]
[contact-info, [1395.0, 1081.0, 526.0, 36.0], wSSHcA9vG8, 6513896]
[contact-info, [1395.0, 1117.0, 526.0, 36.0], wSSHcA9vG8, 6513896]
[contact-info, [1395.0, 1153.0, 526.0, 36.0], wSSHcA9vG8, 6513896]
[contact-info, [1395.0, 1189.0, 526.0, 36.0], wSSHcA9vG8, 6513896]
[contact-info, [1395.0, 1225.0, 526.0, 36.0], wSSHcA9vG8, 6513896]
[contact-info, [1395.0, 1261.0, 526.0, 36.0], wSSHcA9vG8, 6513896]
[contact-info, [1395.0, 1297.0, 526.0, 36.0], wSSHcA9vG8, 6513896]
[contact-info, [1395.0, 1333.0, 526.0, 36.0], wSSHcA9vG8, 6513896]
[contact-info, [1395.0, 1369.0, 526.0, 36.0], wSSHcA9vG8, 6513896]
[website-link, [1437.0, 1349.0, 472.0, 18.0], 9lPQwKBDX3, 6513896]
[website-link, [1437.0, 1367.0, 472.0, 18.0], 9lPQwKBDX3, 6513896]
