[1211, 798]
[section-title, [343.0, 341.0, 126.0, 30.0], shoonya_0sPLPW8G3OU3DI, 5741063]
[paragraph, [52.0, 401.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 419.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 437.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 455.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 473.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 491.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 509.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 527.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 545.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 563.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 581.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 599.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 617.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 635.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 653.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 671.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 689.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 707.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 725.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 743.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 761.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 779.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 797.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 815.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 833.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 851.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 869.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 887.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 905.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 923.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 941.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 959.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 977.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 995.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 1013.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 1031.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 1049.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 1067.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 1085.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 1103.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[paragraph, [52.0, 1121.0, 693.0, 18.0], Z2JdeGnobR, 5741063]
[footnote, [420.0, 1172.0, 325.0, 18.0], XV-dr5R_jw, 5741063]
