[792, 612]
[chapter-title, [137.0, 113.0, 118.0, 30.0], wrBZaPj2Vo, 5654279]
[contact-info, [66.0, 152.0, 185.0, 18.0], 3XxdpkP2do, 5654279]
[contact-info, [66.0, 170.0, 185.0, 18.0], 3XxdpkP2do, 5654279]
[paragraph, [328.0, 373.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 391.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 409.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 427.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 445.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 463.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 481.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 499.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 517.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 535.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 553.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 571.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 589.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 607.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 625.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 643.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 661.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [328.0, 679.0, 195.0, 18.0], shoonya_0sBO0BC77Y5U5U, 5654279]
[paragraph, [57.0, 379.0, 265.0, 18.0], TZKycm3Wbm, 5654279]
[paragraph, [57.0, 397.0, 265.0, 18.0], TZKycm3Wbm, 5654279]
[paragraph, [57.0, 415.0, 265.0, 18.0], TZKycm3Wbm, 5654279]
[paragraph, [57.0, 433.0, 265.0, 18.0], TZKycm3Wbm, 5654279]
[paragraph, [57.0, 451.0, 265.0, 18.0], TZKycm3Wbm, 5654279]
[paragraph, [57.0, 469.0, 265.0, 18.0], TZKycm3Wbm, 5654279]
[paragraph, [57.0, 487.0, 265.0, 18.0], TZKycm3Wbm, 5654279]
[paragraph, [56.0, 518.0, 266.0, 18.0], shoonya_7sIP5DOMY9Y7TA, 5654279]
[paragraph, [56.0, 536.0, 266.0, 18.0], shoonya_7sIP5DOMY9Y7TA, 5654279]
[paragraph, [56.0, 554.0, 266.0, 18.0], shoonya_7sIP5DOMY9Y7TA, 5654279]
[paragraph, [56.0, 572.0, 266.0, 18.0], shoonya_7sIP5DOMY9Y7TA, 5654279]
[paragraph, [56.0, 590.0, 266.0, 18.0], shoonya_7sIP5DOMY9Y7TA, 5654279]
[paragraph, [56.0, 608.0, 266.0, 18.0], shoonya_7sIP5DOMY9Y7TA, 5654279]
[paragraph, [56.0, 626.0, 266.0, 18.0], shoonya_7sIP5DOMY9Y7TA, 5654279]
[paragraph, [56.0, 644.0, 266.0, 18.0], shoonya_7sIP5DOMY9Y7TA, 5654279]
[paragraph, [56.0, 662.0, 266.0, 18.0], shoonya_7sIP5DOMY9Y7TA, 5654279]
[paragraph, [56.0, 680.0, 266.0, 18.0], shoonya_7sIP5DOMY9Y7TA, 5654279]
[paragraph, [56.0, 698.0, 266.0, 18.0], shoonya_7sIP5DOMY9Y7TA, 5654279]
[folio, [463.0, 732.0, 60.0, 18.0], Np0_1sq55Y, 5654279]
